local,total_area_plantada_hectare,total_cacau_semente_hectare
São Gonçalo do Piauí (PI),1689,-
São João da Canabrava (PI),3681,-
São João da Fronteira (PI),2453,-
São João da Serra (PI),2262,-
São João da Varjota (PI),2559,-
São João do Arraial (PI),942,-
São João do Piauí (PI),1482,-
São José do Divino (PI),2059,-
São José do Peixe (PI),1239,-
São José do Piauí (PI),7760,-
São Julião (PI),6814,-
São Lourenço do Piauí (PI),1411,-
São Luis do Piauí (PI),1328,-
São Miguel da Baixa Grande (PI),698,-
São Miguel do Fidalgo (PI),925,-
São Miguel do Tapuio (PI),10626,-
São Pedro do Piauí (PI),3123,-
São Raimundo Nonato (PI),11437,-
Sebastião Barros (PI),1254,-
Sebastião Leal (PI),18894,-
Sigefredo Pacheco (PI),5180,-
Simões (PI),7405,-
Simplício Mendes (PI),2182,-
Socorro do Piauí (PI),1797,-
Sussuapara (PI),1426,-
Tamboril do Piauí (PI),1876,-
Tanque do Piauí (PI),1630,-
Teresina (PI),6807,-
União (PI),10617,-
Uruçuí (PI),147477,-
Valença do Piauí (PI),3610,-
Várzea Branca (PI),2641,-
Várzea Grande (PI),1030,-
Vera Mendes (PI),3012,-
Vila Nova do Piauí (PI),7644,-
Wall Ferraz (PI),3465,-
Abaiara (CE),2971,-
Acarape (CE),1757,-
Acaraú (CE),27455,-
Acopiara (CE),21888,-
Aiuaba (CE),15180,-
Alcântaras (CE),6041,-
Altaneira (CE),1793,-
Alto Santo (CE),6845,-
Amontada (CE),28751,-
Antonina do Norte (CE),1506,-
Apuiarés (CE),1490,-
Aquiraz (CE),5361,-
Aracati (CE),23230,-
Aracoiaba (CE),11408,-
Ararendá (CE),3254,-
Araripe (CE),7258,-
Aratuba (CE),6151,-
Arneiroz (CE),4831,-
Assaré (CE),10687,-
Aurora (CE),9189,-
Baixio (CE),1352,-
Banabuiú (CE),1815,-
Barbalha (CE),2273,-
Barreira (CE),13820,-
Barro (CE),4433,-
Barroquinha (CE),5576,-
Baturité (CE),10398,-
Beberibe (CE),44890,-
Bela Cruz (CE),39737,-
Boa Viagem (CE),29768,-
Brejo Santo (CE),12419,-
Camocim (CE),12565,-
Campos Sales (CE),6772,-
Canindé (CE),28693,-
Capistrano (CE),6611,-
Caridade (CE),10127,-
Cariré (CE),7631,-
Caririaçu (CE),4631,-
Cariús (CE),5137,-
Carnaubal (CE),4434,-
Cascavel (CE),29644,-
Catarina (CE),5559,-
Catunda (CE),10063,-
Caucaia (CE),13709,-
Cedro (CE),4980,-
Chaval (CE),3381,-
Choró (CE),2147,-
Chorozinho (CE),17031,-
Coreaú (CE),2463,-
Crateús (CE),21524,-
Crato (CE),8542,-
Croatá (CE),4598,-
Cruz (CE),17500,-
Deputado Irapuan Pinheiro (CE),6418,-
Ereré (CE),1147,-
Eusébio (CE),867,-
Farias Brito (CE),5267,-
Forquilha (CE),4552,-
Fortaleza (CE),203,-
Fortim (CE),11130,-
Frecheirinha (CE),3941,-
General Sampaio (CE),1978,-
Graça (CE),6063,-
Granja (CE),24781,-
Granjeiro (CE),1993,-
Groaíras (CE),2289,-
Guaiúba (CE),2600,-
Guaraciaba do Norte (CE),11094,-
Guaramiranga (CE),2276,-
Hidrolândia (CE),14375,-
Horizonte (CE),5557,-
Ibaretama (CE),4527,-
Ibiapina (CE),11204,-
Ibicuitinga (CE),2841,-
Icapuí (CE),19847,-
Icó (CE),15461,-
Iguatu (CE),10991,-
Independência (CE),10888,-
Ipaporanga (CE),5262,-
Ipaumirim (CE),2948,-
Ipu (CE),15530,-
Ipueiras (CE),8775,-
Iracema (CE),890,-
Irauçuba (CE),9171,-
Itaiçaba (CE),1347,-
Itaitinga (CE),852,-
Itapajé (CE),11047,-
Itapipoca (CE),48578,-
Itapiúna (CE),5192,-
Itarema (CE),26215,-
Itatira (CE),10158,-
Jaguaretama (CE),3641,-
Jaguaribara (CE),1205,-
Jaguaribe (CE),2696,-
Jaguaruana (CE),12711,-
Jardim (CE),7108,-
Jati (CE),3127,-
Jijoca de Jericoacoara (CE),6916,-
Juazeiro do Norte (CE),1809,-
Jucás (CE),6016,-
Lavras da Mangabeira (CE),5909,-
Limoeiro do Norte (CE),10330,-
Madalena (CE),9697,-
Maracanaú (CE),364,-
Maranguape (CE),5629,-
Marco (CE),15249,-
Martinópole (CE),6849,-
Massapê (CE),8062,-
Mauriti (CE),23236,-
Meruoca (CE),4770,-
Milagres (CE),6838,-
Milhã (CE),2739,-
Miraíma (CE),2918,-
Missão Velha (CE),9042,-
Mombaça (CE),14702,-
Monsenhor Tabosa (CE),7954,-
Morada Nova (CE),13984,-
Moraújo (CE),1514,-
Morrinhos (CE),17003,-
Mucambo (CE),6361,-
Mulungu (CE),6334,-
Nova Olinda (CE),3881,-
Nova Russas (CE),4206,-
Novo Oriente (CE),22869,-
Ocara (CE),22881,-
Orós (CE),3492,-
Pacajus (CE),16554,-
Pacatuba (CE),1928,-
Pacoti (CE),4630,-
Pacujá (CE),2446,-
Palhano (CE),15800,-
Palmácia (CE),3456,-
Paracuru (CE),9719,-
Paraipaba (CE),17704,-
Parambu (CE),30581,-
Paramoti (CE),8828,-
Pedra Branca (CE),14902,-
Penaforte (CE),1933,-
Pentecoste (CE),5624,-
Pereiro (CE),4348,-
Pindoretama (CE),4484,-
Piquet Carneiro (CE),5204,-
Pires Ferreira (CE),7693,-
Poranga (CE),2998,-
Porteiras (CE),3634,-
Potengi (CE),2204,-
Potiretama (CE),4178,-
Quiterianópolis (CE),10349,-
Quixadá (CE),8150,-
Quixelô (CE),4486,-
Quixeramobim (CE),2354,-
Quixeré (CE),6167,-
Redenção (CE),8444,-
Reriutaba (CE),13101,-
Russas (CE),13773,-
Saboeiro (CE),5797,-
Salitre (CE),11452,-
Santana do Acaraú (CE),16088,-
Santana do Cariri (CE),6489,-
Santa Quitéria (CE),18534,-
São Benedito (CE),13705,-
São Gonçalo do Amarante (CE),16034,-
São João do Jaguaribe (CE),1639,-
São Luís do Curu (CE),3407,-
Senador Pompeu (CE),5125,-
Senador Sá (CE),3476,-
Sobral (CE),17687,-
Solonópole (CE),3624,-
Tabuleiro do Norte (CE),5391,-
Tamboril (CE),10711,-
Tarrafas (CE),4494,-
Tauá (CE),31322,-
Tejuçuoca (CE),4886,-
Tianguá (CE),9387,-
Trairi (CE),33795,-
Tururu (CE),7549,-
Ubajara (CE),8930,-
Umari (CE),2092,-
Umirim (CE),4362,-
Uruburetama (CE),5021,-
Uruoca (CE),12751,-
Varjota (CE),7948,-
Várzea Alegre (CE),7086,-
Viçosa do Ceará (CE),16214,-
Acari (RN),216,-
Açu (RN),934,-
Afonso Bezerra (RN),288,-
Água Nova (RN),472,-
Alexandria (RN),601,-
Almino Afonso (RN),588,-
Alto do Rodrigues (RN),1032,-
Angicos (RN),193,-
Antônio Martins (RN),987,-
Apodi (RN),10489,-
Areia Branca (RN),3023,-
Arês (RN),5438,-
Campo Grande (RN),1058,-
Baía Formosa (RN),20497,-
Baraúna (RN),8049,-
Barcelona (RN),62,-
Bento Fernandes (RN),177,-
Bodó (RN),3849,-
Bom Jesus (RN),1973,-
Brejinho (RN),6480,-
Caiçara do Norte (RN),2065,-
Caiçara do Rio do Vento (RN),40,-
Caicó (RN),614,-
Campo Redondo (RN),108,-
Canguaretama (RN),15911,-
Caraúbas (RN),5475,-
Carnaúba dos Dantas (RN),121,-
Carnaubais (RN),989,-
Ceará-Mirim (RN),9972,-
Cerro Corá (RN),9864,-
Coronel Ezequiel (RN),964,-
Coronel João Pessoa (RN),822,-
Cruzeta (RN),184,-
Currais Novos (RN),257,-
Doutor Severiano (RN),861,-
Parnamirim (RN),1455,-
Encanto (RN),634,-
Equador (RN),339,-
Espírito Santo (RN),347,-
Extremoz (RN),1395,-
Felipe Guerra (RN),368,-
Fernando Pedroza (RN),340,-
Florânia (RN),1162,-
Francisco Dantas (RN),566,-
Frutuoso Gomes (RN),422,-
Galinhos (RN),2022,-
Goianinha (RN),6658,-
Governador Dix-Sept Rosado (RN),562,-
Grossos (RN),165,-
Guamaré (RN),1192,-
Ielmo Marinho (RN),724,-
Ipanguaçu (RN),1583,-
Ipueira (RN),37,-
Itajá (RN),8,-
Itaú (RN),645,-
Jaçanã (RN),1121,-
Jandaíra (RN),1246,-
Janduís (RN),315,-
Januário Cicco (RN),4208,-
Japi (RN),149,-
Jardim de Angicos (RN),770,-
Jardim de Piranhas (RN),449,-
Jardim do Seridó (RN),182,-
João Câmara (RN),3500,-
João Dias (RN),323,-
José da Penha (RN),721,-
Jucurutu (RN),355,-
Jundiá (RN),385,-
Lagoa d'Anta (RN),4197,-
Lagoa de Pedras (RN),1255,-
Lagoa de Velhos (RN),94,-
Lagoa Nova (RN),5511,-
Lagoa Salgada (RN),2234,-
Lajes (RN),35,-
Lajes Pintadas (RN),68,-
Lucrécia (RN),545,-
Luís Gomes (RN),1800,-
Macaíba (RN),15446,-
Macau (RN),388,-
Major Sales (RN),477,-
Marcelino Vieira (RN),888,-
Martins (RN),1611,-
Maxaranguape (RN),585,-
Messias Targino (RN),30,-
Montanhas (RN),498,-
Monte Alegre (RN),1566,-
Monte das Gameleiras (RN),142,-
Mossoró (RN),17426,-
Natal (RN),...,...
Nísia Floresta (RN),3383,-
Nova Cruz (RN),1436,-
Olho d'Água do Borges (RN),157,-
Ouro Branco (RN),82,-
Paraná (RN),449,-
Paraú (RN),10,-
Parazinho (RN),341,-
Parelhas (RN),793,-
Rio do Fogo (RN),1388,-
Passa e Fica (RN),1932,-
Passagem (RN),750,-
Patu (RN),173,-
Santa Maria (RN),107,-
Pau dos Ferros (RN),465,-
Pedra Grande (RN),174,-
Pedra Preta (RN),445,-
Pedro Avelino (RN),70,-
Pedro Velho (RN),3397,-
Pendências (RN),65,-
Pilões (RN),281,-
Poço Branco (RN),961,-
Portalegre (RN),3013,-
Porto do Mangue (RN),1000,-
Serra Caiada (RN),1924,-
Pureza (RN),2885,-
Rafael Fernandes (RN),656,-
Rafael Godeiro (RN),481,-
Riacho da Cruz (RN),472,-
Riacho de Santana (RN),385,-
Riachuelo (RN),211,-
Rodolfo Fernandes (RN),587,-
Tibau (RN),302,-
Ruy Barbosa (RN),198,-
Santa Cruz (RN),534,-
Santana do Matos (RN),1095,-
Santana do Seridó (RN),115,-
Santo Antônio (RN),1021,-
São Bento do Norte (RN),339,-
São Bento do Trairí (RN),109,-
São Fernando (RN),153,-
São Francisco do Oeste (RN),446,-
São Gonçalo do Amarante (RN),1486,-
São João do Sabugi (RN),95,-
São José de Mipibu (RN),7005,-
São José do Campestre (RN),894,-
São José do Seridó (RN),99,-
São Miguel (RN),3206,-
São Miguel do Gostoso (RN),5620,-
São Paulo do Potengi (RN),837,-
São Pedro (RN),991,-
São Rafael (RN),210,-
São Tomé (RN),202,-
São Vicente (RN),831,-
Senador Elói de Souza (RN),1673,-
Senador Georgino Avelino (RN),404,-
Serra de São Bento (RN),180,-
Serra do Mel (RN),36756,-
Serra Negra do Norte (RN),639,-
Serrinha (RN),453,-
Serrinha dos Pintos (RN),1317,-
Severiano Melo (RN),3867,-
Sítio Novo (RN),123,-
Taboleiro Grande (RN),293,-
Taipu (RN),1567,-
Tangará (RN),640,-
Tenente Ananias (RN),1027,-
Tenente Laurentino Cruz (RN),2740,-
Tibau do Sul (RN),2644,-
Timbaúba dos Batistas (RN),50,-
Touros (RN),17190,-
Triunfo Potiguar (RN),170,-
Umarizal (RN),233,-
Upanema (RN),2605,-
Várzea (RN),305,-
Venha-Ver (RN),752,-
Vera Cruz (RN),2380,-
Viçosa (RN),215,-
Vila Flor (RN),885,-
Água Branca (PB),922,-
Aguiar (PB),1067,-
Alagoa Grande (PB),4462,-
Alagoa Nova (PB),8123,-
Alagoinha (PB),1314,-
Alcantil (PB),727,-
Algodão de Jandaíra (PB),1191,-
Alhandra (PB),3968,-
São João do Rio do Peixe (PB),735,-
Amparo (PB),16,-
Aparecida (PB),305,-
Araçagi (PB),6435,-
Arara (PB),579,-
Araruna (PB),4249,-
Areia (PB),2961,-
Areia de Baraúnas (PB),118,-
Areial (PB),1050,-
Aroeiras (PB),2293,-
Assunção (PB),1587,-
Baía da Traição (PB),1918,-
Bananeiras (PB),3398,-
Baraúna (PB),194,-
Barra de Santana (PB),440,-
Barra de Santa Rosa (PB),3208,-
Barra de São Miguel (PB),363,-
Bayeux (PB),119,-
Belém (PB),1499,-
Belém do Brejo do Cruz (PB),395,-
Bernardino Batista (PB),339,-
Boa Ventura (PB),988,-
Boa Vista (PB),201,-
Bom Jesus (PB),134,-
Bom Sucesso (PB),288,-
Bonito de Santa Fé (PB),3145,-
Boqueirão (PB),1230,-
Igaracy (PB),842,-
Borborema (PB),1310,-
Brejo do Cruz (PB),88,-
Brejo dos Santos (PB),43,-
Caaporã (PB),4902,-
Cabaceiras (PB),251,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),500,-
Cacimba de Areia (PB),80,-
Cacimba de Dentro (PB),1187,-
Cacimbas (PB),682,-
Caiçara (PB),546,-
Cajazeiras (PB),1394,-
Cajazeirinhas (PB),244,-
Caldas Brandão (PB),286,-
Camalaú (PB),299,-
Campina Grande (PB),6346,-
Capim (PB),1768,-
Caraúbas (PB),254,-
Carrapateira (PB),222,-
Casserengue (PB),2569,-
Catingueira (PB),597,-
Catolé do Rocha (PB),179,-
Caturité (PB),1178,-
Conceição (PB),4905,-
Condado (PB),383,-
Conde (PB),1798,-
Congo (PB),410,-
Coremas (PB),182,-
Coxixola (PB),123,-
Cruz do Espírito Santo (PB),7201,-
Cubati (PB),535,-
Cuité (PB),1515,-
Cuitegi (PB),563,-
Cuité de Mamanguape (PB),1724,-
Curral de Cima (PB),1039,-
Curral Velho (PB),563,-
Damião (PB),1430,-
Desterro (PB),532,-
Vista Serrana (PB),170,-
Diamante (PB),1115,-
Dona Inês (PB),1203,-
Duas Estradas (PB),563,-
Emas (PB),393,-
Esperança (PB),1819,-
Fagundes (PB),2824,-
Frei Martinho (PB),795,-
Gado Bravo (PB),1374,-
Guarabira (PB),621,-
Gurinhém (PB),562,-
Gurjão (PB),9,-
Ibiara (PB),1466,-
Imaculada (PB),1113,-
Ingá (PB),2354,-
Itabaiana (PB),896,-
Itaporanga (PB),4385,-
Itapororoca (PB),5430,-
Itatuba (PB),137,-
Jacaraú (PB),3080,-
Jericó (PB),366,-
João Pessoa (PB),176,-
Juarez Távora (PB),920,-
Juazeirinho (PB),114,-
Junco do Seridó (PB),217,-
Juripiranga (PB),5114,-
Juru (PB),2651,-
Lagoa (PB),409,-
Lagoa de Dentro (PB),977,-
Lagoa Seca (PB),2595,-
Lastro (PB),413,-
Livramento (PB),255,-
Logradouro (PB),287,-
Lucena (PB),2991,-
Mãe d'Água (PB),575,-
Malta (PB),74,-
Mamanguape (PB),10262,-
Manaíra (PB),1669,-
Marcação (PB),3433,-
Mari (PB),4040,-
Marizópolis (PB),264,-
Massaranduba (PB),4871,-
Mataraca (PB),3244,-
Matinhas (PB),2335,-
Mato Grosso (PB),242,-
Maturéia (PB),766,-
Mogeiro (PB),1391,-
Montadas (PB),1570,-
Monte Horebe (PB),502,-
Monteiro (PB),1047,-
Mulungu (PB),1286,-
Natuba (PB),1308,-
Nazarezinho (PB),930,-
Nova Floresta (PB),505,-
Nova Olinda (PB),652,-
Nova Palmeira (PB),113,-
Olho d'Água (PB),951,-
Olivedos (PB),640,-
Ouro Velho (PB),337,-
Parari (PB),45,-
Passagem (PB),202,-
Patos (PB),490,-
Paulista (PB),182,-
Pedra Branca (PB),662,-
Pedra Lavrada (PB),90,-
Pedras de Fogo (PB),21944,-
Piancó (PB),911,-
Picuí (PB),2646,-
Pilar (PB),251,-
Pilões (PB),2087,-
Pilõezinhos (PB),993,-
Pirpirituba (PB),891,-
Pitimbu (PB),5211,-
Pocinhos (PB),4369,-
Poço Dantas (PB),769,-
Poço de José de Moura (PB),651,-
Pombal (PB),365,-
Prata (PB),436,-
Princesa Isabel (PB),2657,-
Puxinanã (PB),4052,-
Queimadas (PB),5004,-
Quixaba (PB),200,-
Remígio (PB),2202,-
Pedro Régis (PB),752,-
Riachão (PB),368,-
Riachão do Bacamarte (PB),182,-
Riachão do Poço (PB),441,-
Riacho de Santo Antônio (PB),40,-
Riacho dos Cavalos (PB),473,-
Rio Tinto (PB),12435,-
Salgadinho (PB),400,-
Salgado de São Félix (PB),897,-
Santa Cecília (PB),325,-
Santa Cruz (PB),517,-
Santa Helena (PB),993,-
Santa Inês (PB),1907,-
Santa Luzia (PB),330,-
Santana de Mangueira (PB),2047,-
Santana dos Garrotes (PB),1211,-
Joca Claudino (PB),397,-
Santa Rita (PB),21778,-
Santa Teresinha (PB),262,-
Santo André (PB),464,-
São Bento (PB),644,-
São Bentinho (PB),91,-
São Domingos do Cariri (PB),790,-
São Domingos (PB),161,-
São Francisco (PB),388,-
São João do Cariri (PB),429,-
São João do Tigre (PB),625,-
São José da Lagoa Tapada (PB),710,-
São José de Caiana (PB),1317,-
São José de Espinharas (PB),445,-
São José dos Ramos (PB),1181,-
São José de Piranhas (PB),1199,-
São José de Princesa (PB),1988,-
São José do Bonfim (PB),216,-
São José do Brejo do Cruz (PB),228,-
São José do Sabugi (PB),201,-
São José dos Cordeiros (PB),413,-
São Mamede (PB),125,-
São Miguel de Taipu (PB),447,-
São Sebastião de Lagoa de Roça (PB),1021,-
São Sebastião do Umbuzeiro (PB),10,-
Sapé (PB),20747,-
São Vicente do Seridó (PB),555,-
Serra Branca (PB),559,-
Serra da Raiz (PB),595,-
Serra Grande (PB),785,-
Serra Redonda (PB),635,-
Serraria (PB),2145,-
Sertãozinho (PB),585,-
Sobrado (PB),1159,-
Solânea (PB),1015,-
Soledade (PB),192,-
Sossêgo (PB),1550,-
Sousa (PB),4625,-
Sumé (PB),467,-
Tacima (PB),216,-
Taperoá (PB),419,-
Tavares (PB),4243,-
Teixeira (PB),1045,-
Tenório (PB),565,-
Triunfo (PB),597,-
Uiraúna (PB),1068,-
Umbuzeiro (PB),1037,-
Várzea (PB),105,-
Vieirópolis (PB),535,-
Zabelê (PB),327,-
Abreu e Lima (PE),1631,-
Afogados da Ingazeira (PE),21589,-
Afrânio (PE),6450,-
Agrestina (PE),845,-
Água Preta (PE),12973,-
Águas Belas (PE),8310,-
Alagoinha (PE),1420,-
Aliança (PE),7223,-
Altinho (PE),1237,-
Amaraji (PE),6455,-
Angelim (PE),836,-
Araçoiaba (PE),914,-
Araripina (PE),26754,-
Arcoverde (PE),135,-
Barra de Guabiraba (PE),640,-
Barreiros (PE),7396,-
Belém de Maria (PE),1310,-
Belém do São Francisco (PE),2633,-
Belo Jardim (PE),4650,-
Betânia (PE),9195,-
Bezerros (PE),1595,-
Bodocó (PE),5530,-
Bom Conselho (PE),7409,-
Bom Jardim (PE),4710,-
Bonito (PE),3311,-
Brejão (PE),1512,-
Brejinho (PE),2820,-
Brejo da Madre de Deus (PE),1097,-
Buenos Aires (PE),3500,-
Buíque (PE),13265,-
Cabo de Santo Agostinho (PE),7670,-
Cabrobó (PE),3990,-
Cachoeirinha (PE),2350,-
Caetés (PE),11759,-
Calçado (PE),6294,-
Calumbi (PE),1802,-
Camaragibe (PE),4560,-
Camocim de São Félix (PE),4059,-
Camutanga (PE),2929,-
Canhotinho (PE),2242,-
Capoeiras (PE),4531,-
Carnaíba (PE),14938,-
Carnaubeira da Penha (PE),728,-
Carpina (PE),2062,-
Caruaru (PE),1874,-
Casinhas (PE),658,-
Catende (PE),4930,-
Cedro (PE),751,-
Chã de Alegria (PE),3708,-
Chã Grande (PE),607,-
Condado (PE),5064,-
Correntes (PE),1775,-
Cortês (PE),3060,-
Cumaru (PE),2727,-
Cupira (PE),1212,-
Custódia (PE),11705,-
Dormentes (PE),6675,-
Escada (PE),6595,-
Exu (PE),11718,-
Feira Nova (PE),1540,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),4190,-
Flores (PE),21506,-
Floresta (PE),4842,-
Frei Miguelinho (PE),1203,-
Gameleira (PE),9307,-
Garanhuns (PE),5763,-
Glória do Goitá (PE),3930,-
Goiana (PE),12633,-
Granito (PE),4055,-
Gravatá (PE),808,-
Iati (PE),4874,-
Ibimirim (PE),8061,-
Ibirajuba (PE),2270,-
Igarassu (PE),7668,-
Iguaracy (PE),11766,-
Inajá (PE),4262,-
Ingazeira (PE),6581,-
Ipojuca (PE),8135,-
Ipubi (PE),11712,-
Itacuruba (PE),800,-
Itaíba (PE),2050,-
Ilha de Itamaracá (PE),110,-
Itambé (PE),10190,-
Itapetim (PE),6330,-
Itapissuma (PE),1654,-
Itaquitinga (PE),5179,-
Jaboatão dos Guararapes (PE),6234,-
Jaqueira (PE),4260,-
Jataúba (PE),1254,-
Jatobá (PE),1765,-
João Alfredo (PE),4020,-
Joaquim Nabuco (PE),3644,-
Jucati (PE),8864,-
Jupi (PE),7954,-
Jurema (PE),7872,-
Lagoa do Carro (PE),500,-
Lagoa de Itaenga (PE),2000,-
Lagoa do Ouro (PE),1712,-
Lagoa dos Gatos (PE),1812,-
Lagoa Grande (PE),4870,-
Lajedo (PE),4000,-
Limoeiro (PE),4039,-
Macaparana (PE),5329,-
Machados (PE),10060,-
Manari (PE),1910,-
Maraial (PE),4624,-
Mirandiba (PE),6066,-
Moreno (PE),8538,-
Nazaré da Mata (PE),5000,-
Olinda (PE),100,-
Orobó (PE),3590,-
Orocó (PE),3351,-
Ouricuri (PE),24066,-
Palmares (PE),10047,-
Palmeirina (PE),319,-
Panelas (PE),1995,-
Paranatama (PE),8184,-
Parnamirim (PE),2113,-
Passira (PE),6636,-
Paudalho (PE),8500,-
Paulista (PE),50,-
Pedra (PE),262,-
Pesqueira (PE),8710,-
Petrolândia (PE),3450,-
Petrolina (PE),27308,-
Poção (PE),1980,-
Pombos (PE),1770,-
Primavera (PE),7625,-
Quipapá (PE),6045,-
Quixaba (PE),6958,-
Recife (PE),...,...
Riacho das Almas (PE),1526,-
Ribeirão (PE),12982,-
Rio Formoso (PE),9173,-
Sairé (PE),8896,-
Salgadinho (PE),1210,-
Salgueiro (PE),11463,-
Saloá (PE),6083,-
Sanharó (PE),2275,-
Santa Cruz (PE),11331,-
Santa Cruz da Baixa Verde (PE),2378,-
Santa Cruz do Capibaribe (PE),356,-
Santa Filomena (PE),7425,-
Santa Maria da Boa Vista (PE),8757,-
Santa Maria do Cambucá (PE),2127,-
Santa Terezinha (PE),5281,-
São Benedito do Sul (PE),2184,-
São Bento do Una (PE),8400,-
São Caitano (PE),1661,-
São João (PE),8930,-
São Joaquim do Monte (PE),4581,-
São José da Coroa Grande (PE),1885,-
São José do Belmonte (PE),13698,-
São José do Egito (PE),18813,-
São Lourenço da Mata (PE),4132,-
São Vicente Férrer (PE),5747,-
Serra Talhada (PE),14504,-
Serrita (PE),2284,-
Sertânia (PE),3183,-
Sirinhaém (PE),19313,-
Moreilândia (PE),361,-
Solidão (PE),4387,-
Surubim (PE),1951,-
Tabira (PE),13769,-
Tacaimbó (PE),2338,-
Tacaratu (PE),5060,-
Tamandaré (PE),4519,-
Taquaritinga do Norte (PE),3679,-
Terezinha (PE),2229,-
Terra Nova (PE),942,-
Timbaúba (PE),10441,-
Toritama (PE),96,-
Tracunhaém (PE),4300,-
Trindade (PE),3985,-
Triunfo (PE),3511,-
Tupanatinga (PE),2152,-
Tuparetama (PE),3494,-
Venturosa (PE),4260,-
Verdejante (PE),1111,-
Vertente do Lério (PE),1796,-
Vertentes (PE),1695,-
Vicência (PE),14949,-
Vitória de Santo Antão (PE),5503,-
Xexéu (PE),3900,-
Água Branca (AL),1185,-
Anadia (AL),8839,-
Arapiraca (AL),11017,-
Atalaia (AL),20264,-
Barra de Santo Antônio (AL),2262,-
Barra de São Miguel (AL),1340,-
Batalha (AL),320,-
Belém (AL),376,-
Belo Monte (AL),1350,-
Boca da Mata (AL),12817,-
Branquinha (AL),4945,-
Cacimbinhas (AL),543,-
Cajueiro (AL),3740,-
Campestre (AL),3114,-
Campo Alegre (AL),16506,-
Campo Grande (AL),273,-
Canapi (AL),1338,-
Capela (AL),8366,-
Carneiros (AL),336,-
Chã Preta (AL),431,-
Coité do Nóia (AL),1370,-
Colônia Leopoldina (AL),7708,-
Coqueiro Seco (AL),460,-
Coruripe (AL),54788,-
Craíbas (AL),3286,-
Delmiro Gouveia (AL),873,-
Dois Riachos (AL),790,-
Estrela de Alagoas (AL),867,-
Feira Grande (AL),4880,-
Feliz Deserto (AL),3244,-
Flexeiras (AL),5278,-
Girau do Ponciano (AL),6321,-
Ibateguara (AL),3016,-
Igaci (AL),4148,-
Igreja Nova (AL),10543,-
Inhapi (AL),1502,-
Jacaré dos Homens (AL),508,-
Jacuípe (AL),2410,-
Japaratinga (AL),1357,-
Jaramataia (AL),1300,-
Jequiá da Praia (AL),16018,-
Joaquim Gomes (AL),3276,-
Jundiá (AL),3108,-
Junqueiro (AL),12932,-
Lagoa da Canoa (AL),3725,-
Limoeiro de Anadia (AL),4795,-
Maceió (AL),9007,-
Major Isidoro (AL),1005,-
Maragogi (AL),5010,-
Maravilha (AL),145,-
Marechal Deodoro (AL),15300,-
Maribondo (AL),140,-
Mar Vermelho (AL),76,-
Mata Grande (AL),1162,-
Matriz de Camaragibe (AL),9328,-
Messias (AL),7305,-
Minador do Negrão (AL),204,-
Monteirópolis (AL),830,-
Murici (AL),10879,-
Novo Lino (AL),5112,-
Olho d'Água das Flores (AL),690,-
Olho d'Água do Casado (AL),1443,-
Olho d'Água Grande (AL),526,-
Olivença (AL),393,-
Ouro Branco (AL),146,-
Palestina (AL),218,-
Palmeira dos Índios (AL),2791,-
Pão de Açúcar (AL),428,-
Pariconha (AL),745,-
Paripueira (AL),1810,-
Passo de Camaragibe (AL),7773,-
Paulo Jacinto (AL),33,-
Penedo (AL),18778,-
Piaçabuçu (AL),2371,-
Pilar (AL),7218,-
Pindoba (AL),717,-
Piranhas (AL),753,-
Poço das Trincheiras (AL),573,-
Porto Calvo (AL),9072,-
Porto de Pedras (AL),1812,-
Porto Real do Colégio (AL),1938,-
Quebrangulo (AL),74,-
Rio Largo (AL),15709,-
Roteiro (AL),8430,-
Santa Luzia do Norte (AL),1753,-
Santana do Ipanema (AL),886,-
Santana do Mundaú (AL),3667,-
São Brás (AL),198,-
São José da Laje (AL),11935,-
São José da Tapera (AL),303,-
São Luís do Quitunde (AL),19058,-
São Miguel dos Campos (AL),29060,-
São Miguel dos Milagres (AL),1362,-
São Sebastião (AL),8967,-
Satuba (AL),1448,-
Senador Rui Palmeira (AL),58,-
Tanque d'Arca (AL),600,-
Taquarana (AL),5249,-
Teotônio Vilela (AL),16191,-
Traipu (AL),3770,-
União dos Palmares (AL),13359,-
Viçosa (AL),1409,-
Amparo do São Francisco (SE),201,-
Aquidabã (SE),1758,-
Aracaju (SE),236,-
Arauá (SE),5908,-
Areia Branca (SE),2018,-
Barra dos Coqueiros (SE),2034,-
Boquim (SE),5654,-
Brejo Grande (SE),4159,-
Campo do Brito (SE),1273,-
Canhoba (SE),631,-
Canindé de São Francisco (SE),991,-
Capela (SE),11243,-
Carira (SE),35505,-
Carmópolis (SE),1272,-
