local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Canabrava (PI),2516,-
São João da Fronteira (PI),2980,-
São João da Serra (PI),1750,-
São João da Varjota (PI),2423,-
São João do Arraial (PI),640,-
São João do Piauí (PI),2811,-
São José do Divino (PI),2221,-
São José do Peixe (PI),1264,-
São José do Piauí (PI),7184,-
São Julião (PI),3660,-
São Lourenço do Piauí (PI),1235,-
São Luis do Piauí (PI),1517,-
São Miguel da Baixa Grande (PI),760,-
São Miguel do Fidalgo (PI),1006,-
São Miguel do Tapuio (PI),7519,-
São Pedro do Piauí (PI),2341,-
São Raimundo Nonato (PI),5309,-
Sebastião Barros (PI),1198,-
Sebastião Leal (PI),28117,-
Sigefredo Pacheco (PI),4008,-
Simões (PI),7800,-
Simplício Mendes (PI),3598,-
Socorro do Piauí (PI),1527,-
Sussuapara (PI),1198,-
Tamboril do Piauí (PI),1819,-
Tanque do Piauí (PI),1604,-
Teresina (PI),6662,-
União (PI),10339,-
Uruçuí (PI),199318,-
Valença do Piauí (PI),3095,-
Várzea Branca (PI),2184,-
Várzea Grande (PI),997,-
Vera Mendes (PI),2933,-
Vila Nova do Piauí (PI),5794,-
Wall Ferraz (PI),1298,-
Abaiara (CE),1056,-
Acarape (CE),1554,-
Acaraú (CE),17431,-
Acopiara (CE),21994,-
Aiuaba (CE),12223,-
Alcântaras (CE),2969,-
Altaneira (CE),1031,-
Alto Santo (CE),16020,-
Amontada (CE),23164,-
Antonina do Norte (CE),676,-
Apuiarés (CE),2769,-
Aquiraz (CE),4032,-
Aracati (CE),22809,-
Aracoiaba (CE),9188,-
Ararendá (CE),2204,-
Araripe (CE),7933,-
Aratuba (CE),5037,-
Arneiroz (CE),3467,-
Assaré (CE),7433,-
Aurora (CE),865,-
Baixio (CE),766,-
Banabuiú (CE),2037,-
Barbalha (CE),1882,-
Barreira (CE),11961,-
Barro (CE),1893,-
Barroquinha (CE),3797,-
Baturité (CE),8807,-
Beberibe (CE),44594,-
Bela Cruz (CE),37774,-
Boa Viagem (CE),24508,-
Brejo Santo (CE),3851,-
Camocim (CE),14996,-
Campos Sales (CE),5753,-
Canindé (CE),19622,-
Capistrano (CE),6250,-
Caridade (CE),9823,-
Cariré (CE),6379,-
Caririaçu (CE),2896,-
Cariús (CE),4440,-
Carnaubal (CE),1811,-
Cascavel (CE),28709,-
Catarina (CE),5079,-
Catunda (CE),11415,-
Caucaia (CE),5710,-
Cedro (CE),2166,-
Chaval (CE),2399,-
Choró (CE),2530,-
Chorozinho (CE),18783,-
Coreaú (CE),2517,-
Crateús (CE),29831,-
Crato (CE),6820,-
Croatá (CE),3555,-
Cruz (CE),19474,-
Deputado Irapuan Pinheiro (CE),8900,-
Ereré (CE),1161,-
Eusébio (CE),314,-
Farias Brito (CE),4736,-
Forquilha (CE),2871,-
Fortaleza (CE),91,-
Fortim (CE),10872,-
Frecheirinha (CE),2640,-
General Sampaio (CE),1647,-
Graça (CE),6846,-
Granja (CE),22067,-
Granjeiro (CE),1113,-
Groaíras (CE),1939,-
Guaiúba (CE),1754,-
Guaraciaba do Norte (CE),8107,-
Guaramiranga (CE),977,-
Hidrolândia (CE),13966,-
Horizonte (CE),4576,-
Ibaretama (CE),5028,-
Ibiapina (CE),4661,-
Ibicuitinga (CE),6989,-
Icapuí (CE),18023,-
Icó (CE),13859,-
Iguatu (CE),8020,-
Independência (CE),12104,-
Ipaporanga (CE),7935,-
Ipaumirim (CE),1808,-
Ipu (CE),9913,-
Ipueiras (CE),5351,-
Iracema (CE),1648,-
Irauçuba (CE),5281,-
Itaiçaba (CE),1443,-
Itaitinga (CE),698,-
Itapajé (CE),9735,-
Itapipoca (CE),44442,-
Itapiúna (CE),5327,-
Itarema (CE),24619,-
Itatira (CE),8254,-
Jaguaretama (CE),3613,-
Jaguaribara (CE),809,-
Jaguaribe (CE),3244,-
Jaguaruana (CE),10800,-
Jardim (CE),4320,-
Jati (CE),377,-
Jijoca de Jericoacoara (CE),5054,-
Juazeiro do Norte (CE),1394,-
Jucás (CE),4749,-
Lavras da Mangabeira (CE),3686,-
Limoeiro do Norte (CE),11525,-
Madalena (CE),16272,-
Maracanaú (CE),364,-
Maranguape (CE),4483,-
Marco (CE),12637,-
Martinópole (CE),5912,-
Massapê (CE),5533,-
Mauriti (CE),10609,-
Meruoca (CE),617,-
Milagres (CE),3410,-
Milhã (CE),6453,-
Miraíma (CE),1346,-
Missão Velha (CE),10292,-
Mombaça (CE),12638,-
Monsenhor Tabosa (CE),10700,-
Morada Nova (CE),17272,-
Moraújo (CE),1215,-
Morrinhos (CE),13310,-
Mucambo (CE),3285,-
Mulungu (CE),5960,-
Nova Olinda (CE),2973,-
Nova Russas (CE),2080,-
Novo Oriente (CE),18939,-
Ocara (CE),22865,-
Orós (CE),2460,-
Pacajus (CE),12214,-
Pacatuba (CE),439,-
Pacoti (CE),4646,-
Pacujá (CE),2058,-
Palhano (CE),14475,-
Palmácia (CE),2600,-
Paracuru (CE),3463,-
Paraipaba (CE),18362,-
Parambu (CE),22778,-
Paramoti (CE),6146,-
Pedra Branca (CE),13142,-
Penaforte (CE),820,-
Pentecoste (CE),6980,-
Pereiro (CE),3789,-
Pindoretama (CE),2000,-
Piquet Carneiro (CE),5014,-
Pires Ferreira (CE),2663,-
Poranga (CE),1560,-
Porteiras (CE),2554,-
Potengi (CE),3039,-
Potiretama (CE),5580,-
Quiterianópolis (CE),8210,-
Quixadá (CE),4727,-
Quixelô (CE),3195,-
Quixeramobim (CE),16497,-
Quixeré (CE),4496,-
Redenção (CE),7982,-
Reriutaba (CE),7271,-
Russas (CE),11215,-
Saboeiro (CE),2835,-
Salitre (CE),8156,-
Santana do Acaraú (CE),15717,-
Santana do Cariri (CE),3613,-
Santa Quitéria (CE),32027,-
São Benedito (CE),8593,-
São Gonçalo do Amarante (CE),9745,-
São João do Jaguaribe (CE),1973,-
São Luís do Curu (CE),1853,-
Senador Pompeu (CE),13882,-
Senador Sá (CE),1563,-
Sobral (CE),8171,-
Solonópole (CE),9804,-
Tabuleiro do Norte (CE),4882,-
Tamboril (CE),20996,-
Tarrafas (CE),2262,-
Tauá (CE),19544,-
Tejuçuoca (CE),4217,-
Tianguá (CE),9701,-
Trairi (CE),29809,-
Tururu (CE),8452,-
Ubajara (CE),3819,-
Umari (CE),1108,-
Umirim (CE),4607,-
Uruburetama (CE),5181,-
Uruoca (CE),8950,-
Varjota (CE),4728,-
Várzea Alegre (CE),4141,-
Viçosa do Ceará (CE),12576,-
Acari (RN),189,-
Açu (RN),1686,-
Afonso Bezerra (RN),974,-
Água Nova (RN),399,-
Alexandria (RN),615,-
Almino Afonso (RN),209,-
Alto do Rodrigues (RN),1824,-
Angicos (RN),360,-
Antônio Martins (RN),649,-
Apodi (RN),11479,-
Areia Branca (RN),2500,-
Arês (RN),5413,-
Campo Grande (RN),1400,-
Baía Formosa (RN),20472,-
Baraúna (RN),5304,-
Barcelona (RN),426,-
Bento Fernandes (RN),337,-
Bodó (RN),5542,-
Bom Jesus (RN),2275,-
Brejinho (RN),535,-
Caiçara do Norte (RN),2134,-
Caiçara do Rio do Vento (RN),211,-
Caicó (RN),224,-
Campo Redondo (RN),1560,-
Canguaretama (RN),15786,-
Caraúbas (RN),4360,-
Carnaúba dos Dantas (RN),420,-
Carnaubais (RN),1303,-
Ceará-Mirim (RN),7620,-
Cerro Corá (RN),6186,-
Coronel Ezequiel (RN),1594,-
Coronel João Pessoa (RN),757,-
Cruzeta (RN),247,-
Currais Novos (RN),584,-
Doutor Severiano (RN),739,-
Parnamirim (RN),598,-
Encanto (RN),57,-
Equador (RN),152,-
Espírito Santo (RN),367,-
Extremoz (RN),538,-
Felipe Guerra (RN),373,-
Fernando Pedroza (RN),195,-
Florânia (RN),2190,-
Francisco Dantas (RN),455,-
Frutuoso Gomes (RN),388,-
Galinhos (RN),1637,-
Goianinha (RN),6405,-
Governador Dix-Sept Rosado (RN),1806,-
Grossos (RN),1339,-
Guamaré (RN),830,-
Ielmo Marinho (RN),1594,-
Ipanguaçu (RN),2116,-
Ipueira (RN),96,-
Itajá (RN),120,-
Itaú (RN),526,-
Jaçanã (RN),1032,-
Jandaíra (RN),494,-
Janduís (RN),253,-
Januário Cicco (RN),2438,-
Japi (RN),610,-
Jardim de Angicos (RN),600,-
Jardim de Piranhas (RN),220,-
Jardim do Seridó (RN),310,-
João Câmara (RN),2065,-
João Dias (RN),700,-
José da Penha (RN),749,-
Jucurutu (RN),582,-
Jundiá (RN),452,-
Lagoa d'Anta (RN),1194,-
Lagoa de Pedras (RN),655,-
Lagoa de Velhos (RN),429,-
Lagoa Nova (RN),3861,-
Lagoa Salgada (RN),2505,-
Lajes (RN),360,-
Lajes Pintadas (RN),857,-
Lucrécia (RN),142,-
Luís Gomes (RN),453,-
Macaíba (RN),10016,-
Macau (RN),855,-
Major Sales (RN),137,-
Marcelino Vieira (RN),826,-
Martins (RN),1541,-
Maxaranguape (RN),683,-
Messias Targino (RN),231,-
Montanhas (RN),518,-
Monte Alegre (RN),815,-
Monte das Gameleiras (RN),902,-
Mossoró (RN),21778,-
Natal (RN),...,...
Nísia Floresta (RN),3123,-
Nova Cruz (RN),1147,-
Olho d'Água do Borges (RN),457,-
Ouro Branco (RN),142,-
Paraná (RN),230,-
Paraú (RN),120,-
Parazinho (RN),620,-
Parelhas (RN),643,-
Rio do Fogo (RN),1450,-
Passa e Fica (RN),1258,-
Passagem (RN),292,-
Patu (RN),414,-
Santa Maria (RN),624,-
Pau dos Ferros (RN),308,-
Pedra Grande (RN),325,-
Pedra Preta (RN),820,-
Pedro Avelino (RN),506,-
Pedro Velho (RN),3082,-
Pendências (RN),252,-
Pilões (RN),91,-
Poço Branco (RN),1036,-
Portalegre (RN),1996,-
Porto do Mangue (RN),1657,-
Serra Caiada (RN),1767,-
Pureza (RN),2905,-
Rafael Fernandes (RN),129,-
Rafael Godeiro (RN),222,-
Riacho da Cruz (RN),419,-
Riacho de Santana (RN),495,-
Riachuelo (RN),946,-
Rodolfo Fernandes (RN),209,-
Tibau (RN),1985,-
Ruy Barbosa (RN),842,-
Santa Cruz (RN),3093,-
Santana do Matos (RN),1728,-
Santana do Seridó (RN),152,-
Santo Antônio (RN),662,-
São Bento do Norte (RN),1072,-
São Bento do Trairí (RN),855,-
São Fernando (RN),194,-
São Francisco do Oeste (RN),240,-
São Gonçalo do Amarante (RN),1519,-
São João do Sabugi (RN),281,-
São José de Mipibu (RN),5895,-
São José do Campestre (RN),3031,-
São José do Seridó (RN),364,-
São Miguel (RN),1611,-
São Miguel do Gostoso (RN),1150,-
São Paulo do Potengi (RN),1192,-
São Pedro (RN),1072,-
São Rafael (RN),180,-
São Tomé (RN),1865,-
São Vicente (RN),1122,-
Senador Elói de Souza (RN),1306,-
Senador Georgino Avelino (RN),232,-
Serra de São Bento (RN),755,-
Serra do Mel (RN),31300,-
Serra Negra do Norte (RN),179,-
Serrinha (RN),328,-
Serrinha dos Pintos (RN),878,-
Severiano Melo (RN),1600,-
Sítio Novo (RN),545,-
Taboleiro Grande (RN),375,-
Taipu (RN),2200,-
Tangará (RN),1066,-
Tenente Ananias (RN),306,-
Tenente Laurentino Cruz (RN),2112,-
Tibau do Sul (RN),2601,-
Timbaúba dos Batistas (RN),73,-
Touros (RN),12396,-
Triunfo Potiguar (RN),338,-
Umarizal (RN),728,-
Upanema (RN),325,-
Várzea (RN),390,-
Venha-Ver (RN),1361,-
Vera Cruz (RN),2671,-
Viçosa (RN),360,-
Vila Flor (RN),879,-
Água Branca (PB),1060,-
Aguiar (PB),492,-
Alagoa Grande (PB),4368,-
Alagoa Nova (PB),6876,-
Alagoinha (PB),1583,-
Alcantil (PB),246,-
Algodão de Jandaíra (PB),40,-
Alhandra (PB),4032,-
São João do Rio do Peixe (PB),907,-
Amparo (PB),11,-
Aparecida (PB),485,-
Araçagi (PB),6047,-
Arara (PB),2069,-
Araruna (PB),4548,-
Areia (PB),3400,-
Areia de Baraúnas (PB),389,-
Areial (PB),1000,-
Aroeiras (PB),1195,-
Assunção (PB),588,-
Baía da Traição (PB),1664,-
Bananeiras (PB),3600,-
Baraúna (PB),724,-
Barra de Santana (PB),253,-
Barra de Santa Rosa (PB),3140,-
Barra de São Miguel (PB),172,-
Bayeux (PB),44,-
Belém (PB),1387,-
Belém do Brejo do Cruz (PB),186,-
Bernardino Batista (PB),291,-
Boa Ventura (PB),343,-
Boa Vista (PB),114,-
Bom Jesus (PB),199,-
Bom Sucesso (PB),683,-
Bonito de Santa Fé (PB),884,-
Boqueirão (PB),353,-
Igaracy (PB),618,-
Borborema (PB),1289,-
Brejo do Cruz (PB),246,-
Brejo dos Santos (PB),182,-
Caaporã (PB),4603,-
Cabaceiras (PB),99,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),579,-
Cacimba de Areia (PB),640,-
Cacimba de Dentro (PB),989,-
Cacimbas (PB),581,-
Caiçara (PB),810,-
Cajazeiras (PB),1125,-
Cajazeirinhas (PB),335,-
Caldas Brandão (PB),738,-
Camalaú (PB),96,-
Campina Grande (PB),4738,-
Capim (PB),1573,-
Caraúbas (PB),90,-
Carrapateira (PB),270,-
Casserengue (PB),2419,-
Catingueira (PB),494,-
Catolé do Rocha (PB),528,-
Caturité (PB),176,-
Conceição (PB),2208,-
Condado (PB),317,-
Conde (PB),1625,-
Congo (PB),193,-
Coremas (PB),446,-
Coxixola (PB),64,-
Cruz do Espírito Santo (PB),6980,-
Cubati (PB),930,-
Cuité (PB),1920,-
Cuitegi (PB),644,-
Cuité de Mamanguape (PB),1718,-
Curral de Cima (PB),884,-
Curral Velho (PB),288,-
Damião (PB),244,-
Desterro (PB),680,-
Vista Serrana (PB),170,-
Diamante (PB),427,-
Dona Inês (PB),1380,-
Duas Estradas (PB),615,-
Emas (PB),402,-
Esperança (PB),1944,-
Fagundes (PB),1315,-
Frei Martinho (PB),140,-
Gado Bravo (PB),995,-
Guarabira (PB),1171,-
Gurinhém (PB),1624,-
Gurjão (PB),20,-
Ibiara (PB),455,-
Imaculada (PB),1964,-
Ingá (PB),1444,-
Itabaiana (PB),2944,-
Itaporanga (PB),587,-
Itapororoca (PB),6305,-
Itatuba (PB),1431,-
Jacaraú (PB),2764,-
Jericó (PB),132,-
João Pessoa (PB),177,-
Juarez Távora (PB),1144,-
Juazeirinho (PB),2050,-
Junco do Seridó (PB),944,-
Juripiranga (PB),5055,-
Juru (PB),1615,-
Lagoa (PB),91,-
Lagoa de Dentro (PB),1074,-
Lagoa Seca (PB),2417,-
Lastro (PB),168,-
Livramento (PB),1189,-
Logradouro (PB),405,-
Lucena (PB),3152,-
Mãe d'Água (PB),448,-
Malta (PB),238,-
Mamanguape (PB),10279,-
Manaíra (PB),1735,-
Marcação (PB),3037,-
Mari (PB),3998,-
Marizópolis (PB),147,-
Massaranduba (PB),3024,-
Mataraca (PB),3310,-
Matinhas (PB),2906,-
Mato Grosso (PB),242,-
Maturéia (PB),555,-
Mogeiro (PB),3414,-
Montadas (PB),1060,-
Monte Horebe (PB),498,-
Monteiro (PB),203,-
Mulungu (PB),924,-
Natuba (PB),1369,-
Nazarezinho (PB),775,-
Nova Floresta (PB),671,-
Nova Olinda (PB),401,-
Nova Palmeira (PB),125,-
Olho d'Água (PB),873,-
Olivedos (PB),80,-
Ouro Velho (PB),97,-
Parari (PB),31,-
Passagem (PB),157,-
Patos (PB),567,-
Paulista (PB),344,-
Pedra Branca (PB),649,-
Pedra Lavrada (PB),3040,-
Pedras de Fogo (PB),19837,-
Piancó (PB),1074,-
Picuí (PB),2241,-
Pilar (PB),552,-
Pilões (PB),1554,-
Pilõezinhos (PB),1052,-
Pirpirituba (PB),886,-
Pitimbu (PB),4922,-
Pocinhos (PB),3054,-
Poço Dantas (PB),1041,-
Poço de José de Moura (PB),566,-
Pombal (PB),378,-
Prata (PB),59,-
Princesa Isabel (PB),4346,-
Puxinanã (PB),2049,-
Queimadas (PB),1734,-
Quixaba (PB),128,-
Remígio (PB),1834,-
Pedro Régis (PB),685,-
Riachão (PB),731,-
Riachão do Bacamarte (PB),964,-
Riachão do Poço (PB),415,-
Riacho de Santo Antônio (PB),72,-
Riacho dos Cavalos (PB),571,-
Rio Tinto (PB),12193,-
Salgadinho (PB),455,-
Salgado de São Félix (PB),1143,-
Santa Cecília (PB),309,-
Santa Cruz (PB),168,-
Santa Helena (PB),468,-
Santa Inês (PB),241,-
Santa Luzia (PB),513,-
Santana de Mangueira (PB),385,-
Santana dos Garrotes (PB),1703,-
Joca Claudino (PB),450,-
Santa Rita (PB),21200,-
Santa Teresinha (PB),575,-
Santo André (PB),37,-
São Bento (PB),369,-
São Bentinho (PB),180,-
São Domingos do Cariri (PB),62,-
São Domingos (PB),206,-
São Francisco (PB),274,-
São João do Cariri (PB),31,-
São João do Tigre (PB),69,-
São José da Lagoa Tapada (PB),411,-
São José de Caiana (PB),358,-
São José de Espinharas (PB),946,-
São José dos Ramos (PB),1624,-
São José de Piranhas (PB),665,-
São José de Princesa (PB),1254,-
São José do Bonfim (PB),202,-
São José do Brejo do Cruz (PB),157,-
São José do Sabugi (PB),239,-
São José dos Cordeiros (PB),33,-
São Mamede (PB),180,-
São Miguel de Taipu (PB),590,-
São Sebastião de Lagoa de Roça (PB),802,-
São Sebastião do Umbuzeiro (PB),93,-
Sapé (PB),17711,-
São Vicente do Seridó (PB),198,-
Serra Branca (PB),94,-
Serra da Raiz (PB),580,-
Serra Grande (PB),232,-
Serra Redonda (PB),798,-
Serraria (PB),1327,-
Sertãozinho (PB),480,-
Sobrado (PB),966,-
Solânea (PB),1193,-
Soledade (PB),400,-
Sossêgo (PB),237,-
Sousa (PB),3157,-
Sumé (PB),155,-
Tacima (PB),861,-
Taperoá (PB),736,-
Tavares (PB),4414,-
Teixeira (PB),1058,-
Tenório (PB),848,-
Triunfo (PB),776,-
Uiraúna (PB),725,-
Umbuzeiro (PB),971,-
Várzea (PB),257,-
Vieirópolis (PB),278,-
Zabelê (PB),42,-
Abreu e Lima (PE),387,-
Afogados da Ingazeira (PE),6443,-
Afrânio (PE),9223,-
Agrestina (PE),483,-
Água Preta (PE),10147,-
Águas Belas (PE),5331,-
Alagoinha (PE),430,-
Aliança (PE),7428,-
Altinho (PE),861,-
Amaraji (PE),6360,-
Angelim (PE),1371,-
Araçoiaba (PE),1016,-
Araripina (PE),26174,-
Arcoverde (PE),1650,-
Barra de Guabiraba (PE),1370,-
Barreiros (PE),9753,-
Belém de Maria (PE),250,-
Belém do São Francisco (PE),754,-
Belo Jardim (PE),1020,-
Betânia (PE),9033,-
Bezerros (PE),1320,-
Bodocó (PE),9820,-
Bom Conselho (PE),5766,-
Bom Jardim (PE),3106,-
Bonito (PE),2945,-
Brejão (PE),1081,-
Brejinho (PE),3109,-
Brejo da Madre de Deus (PE),666,-
Buenos Aires (PE),3500,-
Buíque (PE),9450,-
Cabo de Santo Agostinho (PE),8700,-
Cabrobó (PE),1145,-
Cachoeirinha (PE),1450,-
Caetés (PE),11114,-
Calçado (PE),8013,-
Calumbi (PE),1658,-
Camaragibe (PE),5300,-
Camocim de São Félix (PE),3032,-
Camutanga (PE),3296,-
Canhotinho (PE),5860,-
Capoeiras (PE),4368,-
Carnaíba (PE),7247,-
Carnaubeira da Penha (PE),1233,-
Carpina (PE),2510,-
Caruaru (PE),1000,-
Casinhas (PE),427,-
Catende (PE),1702,-
Cedro (PE),854,-
Chã de Alegria (PE),3200,-
Chã Grande (PE),385,-
Condado (PE),5159,-
Correntes (PE),1737,-
Cortês (PE),5190,-
Cumaru (PE),3258,-
Cupira (PE),681,-
Custódia (PE),3400,-
Dormentes (PE),8200,-
Escada (PE),6905,-
Exu (PE),12933,-
Feira Nova (PE),550,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),1420,-
Flores (PE),20367,-
Floresta (PE),4427,-
Frei Miguelinho (PE),268,-
Gameleira (PE),20073,-
Garanhuns (PE),1684,-
Glória do Goitá (PE),2700,-
Goiana (PE),14408,-
Granito (PE),400,-
Gravatá (PE),420,-
Iati (PE),3207,-
Ibimirim (PE),2760,-
Ibirajuba (PE),1405,-
Igarassu (PE),6740,-
Iguaracy (PE),5614,-
Inajá (PE),4120,-
Ingazeira (PE),3095,-
Ipojuca (PE),8600,-
Ipubi (PE),10225,-
Itacuruba (PE),50,-
Itaíba (PE),5000,-
Ilha de Itamaracá (PE),10,-
Itambé (PE),15252,-
Itapetim (PE),8132,-
Itapissuma (PE),1514,-
Itaquitinga (PE),9157,-
Jaboatão dos Guararapes (PE),6100,-
Jaqueira (PE),3260,-
Jataúba (PE),536,-
Jatobá (PE),1748,-
João Alfredo (PE),1385,-
Joaquim Nabuco (PE),3440,-
Jucati (PE),5916,-
Jupi (PE),7323,-
Jurema (PE),350,-
Lagoa do Carro (PE),1000,-
Lagoa de Itaenga (PE),2000,-
Lagoa do Ouro (PE),1353,-
Lagoa dos Gatos (PE),1319,-
Lagoa Grande (PE),4885,-
Lajedo (PE),1000,-
Limoeiro (PE),2281,-
Macaparana (PE),3157,-
Machados (PE),3173,-
Manari (PE),7000,-
Maraial (PE),1173,-
Mirandiba (PE),207,-
Moreno (PE),13200,-
Nazaré da Mata (PE),5000,-
Olinda (PE),...,...
Orobó (PE),2287,-
Orocó (PE),1938,-
Ouricuri (PE),17700,-
Palmares (PE),6860,-
Palmeirina (PE),379,-
Panelas (PE),1288,-
Paranatama (PE),2352,-
Parnamirim (PE),1078,-
Passira (PE),7134,-
Paudalho (PE),8100,-
Paulista (PE),...,...
Pedra (PE),2000,-
Pesqueira (PE),3150,-
Petrolândia (PE),3590,-
Petrolina (PE),29077,-
Poção (PE),1120,-
Pombos (PE),1370,-
Primavera (PE),7570,-
Quipapá (PE),4318,-
Quixaba (PE),4130,-
Recife (PE),...,...
Riacho das Almas (PE),831,-
Ribeirão (PE),12886,-
Rio Formoso (PE),8900,-
Sairé (PE),8610,-
Salgadinho (PE),252,-
Salgueiro (PE),44,-
Saloá (PE),6674,-
Sanharó (PE),450,-
Santa Cruz (PE),11000,-
Santa Cruz da Baixa Verde (PE),2125,-
Santa Cruz do Capibaribe (PE),263,-
Santa Filomena (PE),8530,-
Santa Maria da Boa Vista (PE),11911,-
Santa Maria do Cambucá (PE),800,-
Santa Terezinha (PE),3063,-
São Benedito do Sul (PE),1672,-
São Bento do Una (PE),6100,-
São Caitano (PE),843,-
São João (PE),4203,-
São Joaquim do Monte (PE),4002,-
São José da Coroa Grande (PE),100,-
São José do Belmonte (PE),9668,-
São José do Egito (PE),16115,-
São Lourenço da Mata (PE),4020,-
São Vicente Férrer (PE),5701,-
Serra Talhada (PE),14141,-
Serrita (PE),72,-
Sertânia (PE),3000,-
Sirinhaém (PE),19220,-
Moreilândia (PE),1360,-
Solidão (PE),3559,-
Surubim (PE),867,-
Tabira (PE),8645,-
Tacaimbó (PE),1415,-
Tacaratu (PE),4531,-
Tamandaré (PE),4210,-
Taquaritinga do Norte (PE),2532,-
Terezinha (PE),1087,-
Terra Nova (PE),38,-
Timbaúba (PE),9704,-
Toritama (PE),112,-
Tracunhaém (PE),4800,-
Trindade (PE),1575,-
Triunfo (PE),3082,-
Tupanatinga (PE),2650,-
Tuparetama (PE),3248,-
Venturosa (PE),1300,-
Verdejante (PE),42,-
Vertente do Lério (PE),467,-
Vertentes (PE),885,-
Vicência (PE),13911,-
Vitória de Santo Antão (PE),7845,-
Xexéu (PE),3321,-
Água Branca (AL),2382,-
Anadia (AL),4874,-
Arapiraca (AL),10760,-
Atalaia (AL),11227,-
Barra de Santo Antônio (AL),2269,-
Barra de São Miguel (AL),1038,-
Batalha (AL),620,-
Belém (AL),300,-
Belo Monte (AL),3150,-
Boca da Mata (AL),10240,-
Branquinha (AL),4185,-
Cacimbinhas (AL),1200,-
Cajueiro (AL),263,-
Campestre (AL),3064,-
Campo Alegre (AL),9190,-
Campo Grande (AL),407,-
Canapi (AL),4015,-
Capela (AL),5616,-
Carneiros (AL),418,-
Chã Preta (AL),432,-
Coité do Nóia (AL),760,-
Colônia Leopoldina (AL),6052,-
Coqueiro Seco (AL),664,-
Coruripe (AL),39255,-
Craíbas (AL),3145,-
Delmiro Gouveia (AL),2938,-
Dois Riachos (AL),1345,-
Estrela de Alagoas (AL),588,-
Feira Grande (AL),2812,-
Feliz Deserto (AL),3955,-
Flexeiras (AL),4067,-
Girau do Ponciano (AL),6800,-
Ibateguara (AL),2499,-
Igaci (AL),3061,-
Igreja Nova (AL),12196,-
Inhapi (AL),3646,-
Jacaré dos Homens (AL),110,-
Jacuípe (AL),2284,-
Japaratinga (AL),2155,-
Jaramataia (AL),600,-
Jequiá da Praia (AL),10348,-
Joaquim Gomes (AL),2371,-
Jundiá (AL),2417,-
Junqueiro (AL),11959,-
Lagoa da Canoa (AL),2790,-
Limoeiro de Anadia (AL),6652,-
Maceió (AL),9373,-
Major Isidoro (AL),1050,-
Maragogi (AL),3876,-
Maravilha (AL),4113,-
Marechal Deodoro (AL),12503,-
Maribondo (AL),146,-
Mar Vermelho (AL),58,-
Mata Grande (AL),4152,-
Matriz de Camaragibe (AL),7235,-
Messias (AL),5808,-
Minador do Negrão (AL),265,-
Monteirópolis (AL),905,-
Murici (AL),8570,-
Novo Lino (AL),3515,-
Olho d'Água das Flores (AL),639,-
Olho d'Água do Casado (AL),2890,-
Olho d'Água Grande (AL),324,-
Olivença (AL),710,-
Ouro Branco (AL),3420,-
Palestina (AL),697,-
Palmeira dos Índios (AL),2908,-
Pão de Açúcar (AL),3225,-
Pariconha (AL),2943,-
Paripueira (AL),1650,-
Passo de Camaragibe (AL),1604,-
Paulo Jacinto (AL),51,-
Penedo (AL),24827,-
Piaçabuçu (AL),2454,-
Pilar (AL),5608,-
Pindoba (AL),337,-
Piranhas (AL),3120,-
Poço das Trincheiras (AL),4124,-
Porto Calvo (AL),7155,-
Porto de Pedras (AL),2113,-
Porto Real do Colégio (AL),1969,-
Quebrangulo (AL),846,-
Rio Largo (AL),12043,-
Roteiro (AL),5032,-
Santa Luzia do Norte (AL),1388,-
Santana do Ipanema (AL),3771,-
Santana do Mundaú (AL),3899,-
São Brás (AL),253,-
São José da Laje (AL),10750,-
São José da Tapera (AL),3633,-
São Luís do Quitunde (AL),14717,-
São Miguel dos Campos (AL),18798,-
São Miguel dos Milagres (AL),2033,-
São Sebastião (AL),5185,-
Satuba (AL),1112,-
Senador Rui Palmeira (AL),1110,-
Tanque d'Arca (AL),381,-
Taquarana (AL),5754,-
Teotônio Vilela (AL),9679,-
Traipu (AL),3470,-
União dos Palmares (AL),11109,-
Viçosa (AL),1162,-
Amparo do São Francisco (SE),269,-
Aquidabã (SE),1211,-
Aracaju (SE),40,-
Arauá (SE),5738,-
Areia Branca (SE),543,-
Barra dos Coqueiros (SE),1117,-
Boquim (SE),5129,-
Brejo Grande (SE),4999,-
Campo do Brito (SE),1358,-
Canhoba (SE),1152,-
Canindé de São Francisco (SE),1439,-
Capela (SE),9533,-
Carira (SE),35212,-
Carmópolis (SE),1520,-
Cedro de São João (SE),225,-
Cristinápolis (SE),7134,-
Cumbe (SE),2011,-
Divina Pastora (SE),634,-
