local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Serra (PI),967,-
São João da Varjota (PI),1169,-
São João do Arraial (PI),702,-
São João do Piauí (PI),1282,-
São José do Divino (PI),872,-
São José do Peixe (PI),1208,-
São José do Piauí (PI),5465,-
São Julião (PI),1788,-
São Lourenço do Piauí (PI),965,-
São Luis do Piauí (PI),2106,-
São Miguel da Baixa Grande (PI),802,-
São Miguel do Fidalgo (PI),984,-
São Miguel do Tapuio (PI),4492,-
São Pedro do Piauí (PI),3074,-
São Raimundo Nonato (PI),2959,-
Sebastião Barros (PI),1840,-
Sebastião Leal (PI),35562,-
Sigefredo Pacheco (PI),2847,-
Simões (PI),7337,-
Simplício Mendes (PI),1819,-
Socorro do Piauí (PI),1498,-
Sussuapara (PI),392,-
Tamboril do Piauí (PI),1618,-
Tanque do Piauí (PI),2091,-
Teresina (PI),6356,-
União (PI),11647,-
Uruçuí (PI),244631,-
Valença do Piauí (PI),2378,-
Várzea Branca (PI),1959,-
Várzea Grande (PI),886,-
Vera Mendes (PI),1624,-
Vila Nova do Piauí (PI),5410,-
Wall Ferraz (PI),1589,-
Abaiara (CE),2732,-
Acarape (CE),1439,-
Acaraú (CE),18727,-
Acopiara (CE),15297,-
Aiuaba (CE),9221,-
Alcântaras (CE),2668,-
Altaneira (CE),841,-
Alto Santo (CE),8775,-
Amontada (CE),20687,-
Antonina do Norte (CE),1018,-
Apuiarés (CE),4210,-
Aquiraz (CE),2731,-
Aracati (CE),13667,-
Aracoiaba (CE),10694,-
Ararendá (CE),2201,-
Araripe (CE),8304,-
Aratuba (CE),4554,-
Arneiroz (CE),3412,-
Assaré (CE),7743,-
Aurora (CE),1515,-
Baixio (CE),978,-
Banabuiú (CE),2564,-
Barbalha (CE),2557,-
Barreira (CE),12296,-
Barro (CE),3205,-
Barroquinha (CE),2281,-
Baturité (CE),6841,-
Beberibe (CE),34699,-
Bela Cruz (CE),40831,-
Boa Viagem (CE),17385,-
Brejo Santo (CE),3636,-
Camocim (CE),15408,-
Campos Sales (CE),6342,-
Canindé (CE),20884,-
Capistrano (CE),6046,-
Caridade (CE),13505,-
Cariré (CE),7314,-
Caririaçu (CE),3596,-
Cariús (CE),2170,-
Carnaubal (CE),2510,-
Cascavel (CE),13786,-
Catarina (CE),2285,-
Catunda (CE),15232,-
Caucaia (CE),6736,-
Cedro (CE),2484,-
Chaval (CE),1271,-
Choró (CE),3653,-
Chorozinho (CE),16124,-
Coreaú (CE),3236,-
Crateús (CE),28860,-
Crato (CE),4003,-
Croatá (CE),5371,-
Cruz (CE),17613,-
Deputado Irapuan Pinheiro (CE),6377,-
Ereré (CE),1619,-
Eusébio (CE),112,-
Farias Brito (CE),6466,-
Forquilha (CE),4437,-
Fortaleza (CE),9,-
Fortim (CE),7502,-
Frecheirinha (CE),2443,-
General Sampaio (CE),1844,-
Graça (CE),4199,-
Granja (CE),17035,-
Granjeiro (CE),1169,-
Groaíras (CE),1520,-
Guaiúba (CE),1056,-
Guaraciaba do Norte (CE),11416,-
Guaramiranga (CE),609,-
Hidrolândia (CE),6023,-
Horizonte (CE),3053,-
Ibaretama (CE),4313,-
Ibiapina (CE),6941,-
Ibicuitinga (CE),5954,-
Icapuí (CE),9484,-
Icó (CE),11009,-
Iguatu (CE),7883,-
Independência (CE),11650,-
Ipaporanga (CE),7288,-
Ipaumirim (CE),2326,-
Ipu (CE),8900,-
Ipueiras (CE),5922,-
Iracema (CE),1136,-
Irauçuba (CE),6033,-
Itaiçaba (CE),802,-
Itaitinga (CE),802,-
Itapajé (CE),9266,-
Itapipoca (CE),40749,-
Itapiúna (CE),5712,-
Itarema (CE),25767,-
Itatira (CE),8587,-
Jaguaretama (CE),3478,-
Jaguaribara (CE),764,-
Jaguaribe (CE),3231,-
Jaguaruana (CE),3355,-
Jardim (CE),2378,-
Jati (CE),1174,-
Jijoca de Jericoacoara (CE),6027,-
Juazeiro do Norte (CE),1419,-
Jucás (CE),3030,-
Lavras da Mangabeira (CE),3687,-
Limoeiro do Norte (CE),8949,-
Madalena (CE),11142,-
Maracanaú (CE),463,-
Maranguape (CE),3160,-
Marco (CE),11390,-
Martinópole (CE),5737,-
Massapê (CE),4421,-
Mauriti (CE),13603,-
Meruoca (CE),957,-
Milagres (CE),3373,-
Milhã (CE),8499,-
Miraíma (CE),1713,-
Missão Velha (CE),5979,-
Mombaça (CE),17504,-
Monsenhor Tabosa (CE),7198,-
Morada Nova (CE),11663,-
Moraújo (CE),1628,-
Morrinhos (CE),8521,-
Mucambo (CE),3628,-
Mulungu (CE),3889,-
Nova Olinda (CE),2813,-
Nova Russas (CE),1799,-
Novo Oriente (CE),18091,-
Ocara (CE),23765,-
Orós (CE),2526,-
Pacajus (CE),8906,-
Pacatuba (CE),753,-
Pacoti (CE),1885,-
Pacujá (CE),963,-
Palhano (CE),7145,-
Palmácia (CE),1890,-
Paracuru (CE),2736,-
Paraipaba (CE),12204,-
Parambu (CE),20053,-
Paramoti (CE),15238,-
Pedra Branca (CE),13534,-
Penaforte (CE),1431,-
Pentecoste (CE),4978,-
Pereiro (CE),5370,-
Pindoretama (CE),1961,-
Piquet Carneiro (CE),5453,-
Pires Ferreira (CE),4970,-
Poranga (CE),2063,-
Porteiras (CE),3443,-
Potengi (CE),3353,-
Potiretama (CE),4625,-
Quiterianópolis (CE),9347,-
Quixadá (CE),9035,-
Quixelô (CE),2871,-
Quixeramobim (CE),16765,-
Quixeré (CE),4636,-
Redenção (CE),6850,-
Reriutaba (CE),5726,-
Russas (CE),7048,-
Saboeiro (CE),3134,-
Salitre (CE),10978,-
Santana do Acaraú (CE),8547,-
Santana do Cariri (CE),2140,-
Santa Quitéria (CE),36453,-
São Benedito (CE),9522,-
São Gonçalo do Amarante (CE),4217,-
São João do Jaguaribe (CE),1448,-
São Luís do Curu (CE),1733,-
Senador Pompeu (CE),13596,-
Senador Sá (CE),1992,-
Sobral (CE),8561,-
Solonópole (CE),9117,-
Tabuleiro do Norte (CE),2282,-
Tamboril (CE),19999,-
Tarrafas (CE),2620,-
Tauá (CE),22081,-
Tejuçuoca (CE),4439,-
Tianguá (CE),8791,-
Trairi (CE),23399,-
Tururu (CE),10961,-
Ubajara (CE),5750,-
Umari (CE),1554,-
Umirim (CE),5675,-
Uruburetama (CE),5657,-
Uruoca (CE),6993,-
Varjota (CE),4977,-
Várzea Alegre (CE),3147,-
Viçosa do Ceará (CE),13058,-
Acari (RN),454,-
Açu (RN),2452,-
Afonso Bezerra (RN),1297,-
Água Nova (RN),348,-
Alexandria (RN),511,-
Almino Afonso (RN),297,-
Alto do Rodrigues (RN),1673,-
Angicos (RN),750,-
Antônio Martins (RN),825,-
Apodi (RN),4721,-
Areia Branca (RN),1845,-
Arês (RN),5396,-
Campo Grande (RN),515,-
Baía Formosa (RN),20400,-
Baraúna (RN),12020,-
Barcelona (RN),619,-
Bento Fernandes (RN),327,-
Bodó (RN),4522,-
Bom Jesus (RN),2105,-
Brejinho (RN),375,-
Caiçara do Norte (RN),2864,-
Caiçara do Rio do Vento (RN),325,-
Caicó (RN),118,-
Campo Redondo (RN),1074,-
Canguaretama (RN),15806,-
Caraúbas (RN),1685,-
Carnaúba dos Dantas (RN),363,-
Carnaubais (RN),3285,-
Ceará-Mirim (RN),8060,-
Cerro Corá (RN),9030,-
Coronel Ezequiel (RN),1185,-
Coronel João Pessoa (RN),632,-
Cruzeta (RN),239,-
Currais Novos (RN),344,-
Doutor Severiano (RN),954,-
Parnamirim (RN),220,-
Encanto (RN),387,-
Equador (RN),336,-
Espírito Santo (RN),167,-
Extremoz (RN),630,-
Felipe Guerra (RN),503,-
Fernando Pedroza (RN),160,-
Florânia (RN),1789,-
Francisco Dantas (RN),471,-
Frutuoso Gomes (RN),459,-
Galinhos (RN),534,-
Goianinha (RN),6513,-
Governador Dix-Sept Rosado (RN),3981,-
Grossos (RN),615,-
Guamaré (RN),1316,-
Ielmo Marinho (RN),2255,-
Ipanguaçu (RN),1882,-
Ipueira (RN),316,-
Itajá (RN),220,-
Itaú (RN),1393,-
Jaçanã (RN),1217,-
Jandaíra (RN),850,-
Janduís (RN),331,-
Januário Cicco (RN),2380,-
Japi (RN),503,-
Jardim de Angicos (RN),365,-
Jardim de Piranhas (RN),218,-
Jardim do Seridó (RN),242,-
João Câmara (RN),1041,-
João Dias (RN),336,-
José da Penha (RN),1158,-
Jucurutu (RN),535,-
Jundiá (RN),530,-
Lagoa d'Anta (RN),1746,-
Lagoa de Pedras (RN),474,-
Lagoa de Velhos (RN),522,-
Lagoa Nova (RN),5916,-
Lagoa Salgada (RN),824,-
Lajes (RN),1150,-
Lajes Pintadas (RN),571,-
Lucrécia (RN),483,-
Luís Gomes (RN),738,-
Macaíba (RN),3767,-
Macau (RN),525,-
Major Sales (RN),334,-
Marcelino Vieira (RN),817,-
Martins (RN),486,-
Maxaranguape (RN),2107,-
Messias Targino (RN),308,-
Montanhas (RN),205,-
Monte Alegre (RN),655,-
Monte das Gameleiras (RN),896,-
Mossoró (RN),18029,-
Natal (RN),...,...
Nísia Floresta (RN),3423,-
Nova Cruz (RN),847,-
Olho d'Água do Borges (RN),1112,-
Ouro Branco (RN),182,-
Paraná (RN),625,-
Paraú (RN),300,-
Parazinho (RN),517,-
Parelhas (RN),679,-
Rio do Fogo (RN),2511,-
Passa e Fica (RN),1801,-
Passagem (RN),180,-
Patu (RN),798,-
Santa Maria (RN),619,-
Pau dos Ferros (RN),919,-
Pedra Grande (RN),395,-
Pedra Preta (RN),1110,-
Pedro Avelino (RN),750,-
Pedro Velho (RN),3155,-
Pendências (RN),1054,-
Pilões (RN),402,-
Poço Branco (RN),1647,-
Portalegre (RN),749,-
Porto do Mangue (RN),1620,-
Serra Caiada (RN),2194,-
Pureza (RN),6938,-
Rafael Fernandes (RN),211,-
Rafael Godeiro (RN),468,-
Riacho da Cruz (RN),295,-
Riacho de Santana (RN),457,-
Riachuelo (RN),946,-
Rodolfo Fernandes (RN),464,-
Tibau (RN),2640,-
Ruy Barbosa (RN),638,-
Santa Cruz (RN),2572,-
Santana do Matos (RN),3570,-
Santana do Seridó (RN),311,-
Santo Antônio (RN),3737,-
São Bento do Norte (RN),600,-
São Bento do Trairí (RN),1034,-
São Fernando (RN),159,-
São Francisco do Oeste (RN),412,-
São Gonçalo do Amarante (RN),1739,-
São João do Sabugi (RN),252,-
São José de Mipibu (RN),5880,-
São José do Campestre (RN),4146,-
São José do Seridó (RN),440,-
São Miguel (RN),2150,-
São Miguel do Gostoso (RN),2172,-
São Paulo do Potengi (RN),1840,-
São Pedro (RN),1402,-
São Rafael (RN),500,-
São Tomé (RN),1121,-
São Vicente (RN),737,-
Senador Elói de Souza (RN),1403,-
Senador Georgino Avelino (RN),304,-
Serra de São Bento (RN),937,-
Serra do Mel (RN),32420,-
Serra Negra do Norte (RN),787,-
Serrinha (RN),135,-
Serrinha dos Pintos (RN),330,-
Severiano Melo (RN),947,-
Sítio Novo (RN),640,-
Taboleiro Grande (RN),285,-
Taipu (RN),2730,-
Tangará (RN),1072,-
Tenente Ananias (RN),404,-
Tenente Laurentino Cruz (RN),2638,-
Tibau do Sul (RN),2600,-
Timbaúba dos Batistas (RN),125,-
Touros (RN),11932,-
Triunfo Potiguar (RN),393,-
Umarizal (RN),681,-
Upanema (RN),1900,-
Várzea (RN),180,-
Venha-Ver (RN),807,-
Vera Cruz (RN),2400,-
Viçosa (RN),151,-
Vila Flor (RN),425,-
Água Branca (PB),1615,-
Aguiar (PB),953,-
Alagoa Grande (PB),5898,-
Alagoa Nova (PB),6697,-
Alagoinha (PB),1210,-
Alcantil (PB),531,-
Algodão de Jandaíra (PB),212,-
Alhandra (PB),4030,-
São João do Rio do Peixe (PB),1057,-
Amparo (PB),702,-
Aparecida (PB),478,-
Araçagi (PB),4477,-
Arara (PB),3040,-
Araruna (PB),3872,-
Areia (PB),3114,-
Areia de Baraúnas (PB),419,-
Areial (PB),1180,-
Aroeiras (PB),1207,-
Assunção (PB),566,-
Baía da Traição (PB),1986,-
Bananeiras (PB),3338,-
Baraúna (PB),908,-
Barra de Santana (PB),97,-
Barra de Santa Rosa (PB),5110,-
Barra de São Miguel (PB),775,-
Bayeux (PB),13,-
Belém (PB),1161,-
Belém do Brejo do Cruz (PB),226,-
Bernardino Batista (PB),556,-
Boa Ventura (PB),600,-
Boa Vista (PB),118,-
Bom Jesus (PB),203,-
Bom Sucesso (PB),791,-
Bonito de Santa Fé (PB),1477,-
Boqueirão (PB),869,-
Igaracy (PB),807,-
Borborema (PB),1348,-
Brejo do Cruz (PB),425,-
Brejo dos Santos (PB),284,-
Caaporã (PB),1668,-
Cabaceiras (PB),282,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),593,-
Cacimba de Areia (PB),834,-
Cacimba de Dentro (PB),3577,-
Cacimbas (PB),1445,-
Caiçara (PB),540,-
Cajazeiras (PB),506,-
Cajazeirinhas (PB),404,-
Caldas Brandão (PB),513,-
Camalaú (PB),319,-
Campina Grande (PB),3379,-
Capim (PB),1678,-
Caraúbas (PB),535,-
Carrapateira (PB),158,-
Casserengue (PB),5378,-
Catingueira (PB),834,-
Catolé do Rocha (PB),617,-
Caturité (PB),791,-
Conceição (PB),2358,-
Condado (PB),515,-
Conde (PB),1619,-
Congo (PB),476,-
Coremas (PB),646,-
Coxixola (PB),411,-
Cruz do Espírito Santo (PB),6753,-
Cubati (PB),1465,-
Cuité (PB),3529,-
Cuitegi (PB),515,-
Cuité de Mamanguape (PB),1728,-
Curral de Cima (PB),1039,-
Curral Velho (PB),520,-
Damião (PB),1769,-
Desterro (PB),1046,-
Vista Serrana (PB),135,-
Diamante (PB),910,-
Dona Inês (PB),2122,-
Duas Estradas (PB),476,-
Emas (PB),612,-
Esperança (PB),2036,-
Fagundes (PB),1329,-
Frei Martinho (PB),248,-
Gado Bravo (PB),949,-
Guarabira (PB),935,-
Gurinhém (PB),2280,-
Gurjão (PB),602,-
Ibiara (PB),1104,-
Imaculada (PB),1990,-
Ingá (PB),1368,-
Itabaiana (PB),1989,-
Itaporanga (PB),2025,-
Itapororoca (PB),5148,-
Itatuba (PB),1744,-
Jacaraú (PB),3311,-
Jericó (PB),484,-
João Pessoa (PB),180,-
Juarez Távora (PB),648,-
Juazeirinho (PB),2068,-
Junco do Seridó (PB),1244,-
Juripiranga (PB),4886,-
Juru (PB),1842,-
Lagoa (PB),124,-
Lagoa de Dentro (PB),794,-
Lagoa Seca (PB),2044,-
Lastro (PB),175,-
Livramento (PB),1658,-
Logradouro (PB),265,-
Lucena (PB),2935,-
Mãe d'Água (PB),521,-
Malta (PB),246,-
Mamanguape (PB),8962,-
Manaíra (PB),2508,-
Marcação (PB),3627,-
Mari (PB),4332,-
Marizópolis (PB),266,-
Massaranduba (PB),2381,-
Mataraca (PB),4259,-
Matinhas (PB),2206,-
Mato Grosso (PB),252,-
Maturéia (PB),1928,-
Mogeiro (PB),3229,-
Montadas (PB),1220,-
Monte Horebe (PB),536,-
Monteiro (PB),5183,-
Mulungu (PB),1227,-
Natuba (PB),1408,-
Nazarezinho (PB),588,-
Nova Floresta (PB),805,-
Nova Olinda (PB),618,-
Nova Palmeira (PB),829,-
Olho d'Água (PB),1335,-
Olivedos (PB),530,-
Ouro Velho (PB),478,-
Parari (PB),370,-
Passagem (PB),285,-
Patos (PB),871,-
Paulista (PB),292,-
Pedra Branca (PB),702,-
Pedra Lavrada (PB),2572,-
Pedras de Fogo (PB),18261,-
Piancó (PB),1257,-
Picuí (PB),2788,-
Pilar (PB),1025,-
Pilões (PB),2474,-
Pilõezinhos (PB),1068,-
Pirpirituba (PB),595,-
Pitimbu (PB),2289,-
Pocinhos (PB),2712,-
Poço Dantas (PB),465,-
Poço de José de Moura (PB),542,-
Pombal (PB),407,-
Prata (PB),294,-
Princesa Isabel (PB),4458,-
Puxinanã (PB),2667,-
Queimadas (PB),2614,-
Quixaba (PB),214,-
Remígio (PB),1288,-
Pedro Régis (PB),590,-
Riachão (PB),670,-
Riachão do Bacamarte (PB),457,-
Riachão do Poço (PB),457,-
Riacho de Santo Antônio (PB),115,-
Riacho dos Cavalos (PB),906,-
Rio Tinto (PB),9898,-
Salgadinho (PB),834,-
Salgado de São Félix (PB),688,-
Santa Cecília (PB),834,-
Santa Cruz (PB),181,-
Santa Helena (PB),956,-
Santa Inês (PB),642,-
Santa Luzia (PB),665,-
Santana de Mangueira (PB),1253,-
Santana dos Garrotes (PB),1036,-
Joca Claudino (PB),353,-
Santa Rita (PB),16262,-
Santa Teresinha (PB),660,-
Santo André (PB),1247,-
São Bento (PB),449,-
São Bentinho (PB),230,-
São Domingos do Cariri (PB),345,-
São Domingos (PB),145,-
São Francisco (PB),242,-
São João do Cariri (PB),816,-
São João do Tigre (PB),802,-
São José da Lagoa Tapada (PB),589,-
São José de Caiana (PB),830,-
São José de Espinharas (PB),781,-
São José dos Ramos (PB),1074,-
São José de Piranhas (PB),860,-
São José de Princesa (PB),2189,-
São José do Bonfim (PB),507,-
São José do Brejo do Cruz (PB),380,-
São José do Sabugi (PB),565,-
São José dos Cordeiros (PB),1203,-
São Mamede (PB),702,-
São Miguel de Taipu (PB),748,-
São Sebastião de Lagoa de Roça (PB),743,-
São Sebastião do Umbuzeiro (PB),420,-
Sapé (PB),11825,-
São Vicente do Seridó (PB),2192,-
Serra Branca (PB),1625,-
Serra da Raiz (PB),419,-
Serra Grande (PB),605,-
Serra Redonda (PB),608,-
Serraria (PB),1300,-
Sertãozinho (PB),522,-
Sobrado (PB),842,-
Solânea (PB),2029,-
Soledade (PB),1025,-
Sossêgo (PB),415,-
Sousa (PB),3357,-
Sumé (PB),1820,-
Tacima (PB),1703,-
Taperoá (PB),2027,-
Tavares (PB),4175,-
Teixeira (PB),2271,-
Tenório (PB),692,-
Triunfo (PB),819,-
Uiraúna (PB),833,-
Umbuzeiro (PB),534,-
Várzea (PB),510,-
Vieirópolis (PB),441,-
Zabelê (PB),422,-
Abreu e Lima (PE),371,-
Afogados da Ingazeira (PE),4138,-
Afrânio (PE),6400,-
Agrestina (PE),673,-
Água Preta (PE),3420,-
Águas Belas (PE),3331,-
Alagoinha (PE),245,-
Aliança (PE),10126,-
Altinho (PE),1249,-
Amaraji (PE),7927,-
Angelim (PE),874,-
Araçoiaba (PE),1129,-
Araripina (PE),27030,-
Arcoverde (PE),1153,-
Barra de Guabiraba (PE),1628,-
Barreiros (PE),3020,-
Belém de Maria (PE),1430,-
Belém do São Francisco (PE),5400,-
Belo Jardim (PE),760,-
Betânia (PE),5068,-
Bezerros (PE),1649,-
Bodocó (PE),10600,-
Bom Conselho (PE),3390,-
Bom Jardim (PE),4521,-
Bonito (PE),2780,-
Brejão (PE),728,-
Brejinho (PE),2744,-
Brejo da Madre de Deus (PE),370,-
Buenos Aires (PE),3214,-
Buíque (PE),2600,-
Cabo de Santo Agostinho (PE),9253,-
Cabrobó (PE),4058,-
Cachoeirinha (PE),620,-
Caetés (PE),8782,-
Calçado (PE),5740,-
Calumbi (PE),683,-
Camaragibe (PE),420,-
Camocim de São Félix (PE),235,-
Camutanga (PE),2371,-
Canhotinho (PE),2692,-
Capoeiras (PE),1548,-
Carnaíba (PE),8068,-
Carnaubeira da Penha (PE),3174,-
Carpina (PE),2038,-
Caruaru (PE),1665,-
Casinhas (PE),2300,-
Catende (PE),905,-
Cedro (PE),1806,-
Chã de Alegria (PE),2719,-
Chã Grande (PE),225,-
Condado (PE),2078,-
Correntes (PE),2880,-
Cortês (PE),2078,-
Cumaru (PE),1944,-
Cupira (PE),902,-
Custódia (PE),6042,-
Dormentes (PE),7520,-
Escada (PE),18230,-
Exu (PE),17375,-
Feira Nova (PE),401,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),3064,-
Flores (PE),16387,-
Floresta (PE),2786,-
Frei Miguelinho (PE),835,-
Gameleira (PE),10352,-
Garanhuns (PE),2974,-
Glória do Goitá (PE),2165,-
Goiana (PE),13042,-
Granito (PE),800,-
Gravatá (PE),1290,-
Iati (PE),2453,-
Ibimirim (PE),1005,-
Ibirajuba (PE),1350,-
Igarassu (PE),6701,-
Iguaracy (PE),4724,-
Inajá (PE),3445,-
Ingazeira (PE),1521,-
Ipojuca (PE),23755,-
Ipubi (PE),15250,-
Itacuruba (PE),356,-
Itaíba (PE),4515,-
Ilha de Itamaracá (PE),11,-
Itambé (PE),15250,-
Itapetim (PE),3881,-
Itapissuma (PE),1847,-
Itaquitinga (PE),5189,-
Jaboatão dos Guararapes (PE),1695,-
Jaqueira (PE),1090,-
Jataúba (PE),510,-
Jatobá (PE),289,-
João Alfredo (PE),1085,-
Joaquim Nabuco (PE),1520,-
Jucati (PE),4662,-
Jupi (PE),2110,-
Jurema (PE),3650,-
Lagoa do Carro (PE),743,-
Lagoa de Itaenga (PE),2101,-
Lagoa do Ouro (PE),794,-
Lagoa dos Gatos (PE),831,-
Lagoa Grande (PE),5325,-
Lajedo (PE),1250,-
Limoeiro (PE),3119,-
Macaparana (PE),3765,-
Machados (PE),3308,-
Manari (PE),4075,-
Maraial (PE),1520,-
Mirandiba (PE),2715,-
Moreno (PE),6550,-
Nazaré da Mata (PE),4234,-
Olinda (PE),...,...
Orobó (PE),2529,-
Orocó (PE),2781,-
Ouricuri (PE),20260,-
Palmares (PE),2174,-
Palmeirina (PE),428,-
Panelas (PE),2515,-
Paranatama (PE),2347,-
Parnamirim (PE),2420,-
Passira (PE),1878,-
Paudalho (PE),6276,-
Paulista (PE),...,...
Pedra (PE),2147,-
Pesqueira (PE),1060,-
Petrolândia (PE),3647,-
Petrolina (PE),28295,-
Poção (PE),1125,-
Pombos (PE),1905,-
Primavera (PE),5707,-
Quipapá (PE),2319,-
Quixaba (PE),3761,-
Recife (PE),...,...
Riacho das Almas (PE),903,-
Ribeirão (PE),12870,-
Rio Formoso (PE),8505,-
Sairé (PE),500,-
Salgadinho (PE),710,-
Salgueiro (PE),882,-
Saloá (PE),3320,-
Sanharó (PE),2400,-
Santa Cruz (PE),10060,-
Santa Cruz da Baixa Verde (PE),2958,-
Santa Cruz do Capibaribe (PE),312,-
Santa Filomena (PE),11528,-
Santa Maria da Boa Vista (PE),9806,-
Santa Maria do Cambucá (PE),1705,-
Santa Terezinha (PE),2922,-
São Benedito do Sul (PE),499,-
São Bento do Una (PE),7260,-
São Caitano (PE),1540,-
São João (PE),10631,-
São Joaquim do Monte (PE),224,-
São José da Coroa Grande (PE),260,-
São José do Belmonte (PE),3499,-
São José do Egito (PE),9930,-
São Lourenço da Mata (PE),3055,-
São Vicente Férrer (PE),7252,-
Serra Talhada (PE),4829,-
Serrita (PE),2805,-
Sertânia (PE),6506,-
Sirinhaém (PE),15270,-
Moreilândia (PE),1559,-
Solidão (PE),2410,-
Surubim (PE),3652,-
Tabira (PE),9025,-
Tacaimbó (PE),1515,-
Tacaratu (PE),2829,-
Tamandaré (PE),2720,-
Taquaritinga do Norte (PE),2907,-
Terezinha (PE),832,-
Terra Nova (PE),723,-
Timbaúba (PE),712,-
Toritama (PE),...,...
Tracunhaém (PE),4142,-
Trindade (PE),2900,-
Triunfo (PE),2222,-
Tupanatinga (PE),3386,-
Tuparetama (PE),1639,-
Venturosa (PE),428,-
Verdejante (PE),632,-
Vertente do Lério (PE),610,-
Vertentes (PE),782,-
Vicência (PE),19103,-
Vitória de Santo Antão (PE),5643,-
Xexéu (PE),1633,-
Água Branca (AL),1857,-
Anadia (AL),9661,-
Arapiraca (AL),8587,-
Atalaia (AL),15425,-
Barra de Santo Antônio (AL),3008,-
Barra de São Miguel (AL),3753,-
Batalha (AL),1314,-
Belém (AL),348,-
Belo Monte (AL),270,-
Boca da Mata (AL),14843,-
Branquinha (AL),4630,-
Cacimbinhas (AL),380,-
Cajueiro (AL),1012,-
Campestre (AL),1687,-
Campo Alegre (AL),15250,-
Campo Grande (AL),398,-
Canapi (AL),1280,-
Capela (AL),2751,-
Carneiros (AL),639,-
Chã Preta (AL),1688,-
Coité do Nóia (AL),1092,-
Colônia Leopoldina (AL),4961,-
Coqueiro Seco (AL),730,-
Coruripe (AL),54046,-
Craíbas (AL),3586,-
Delmiro Gouveia (AL),293,-
Dois Riachos (AL),1750,-
Estrela de Alagoas (AL),699,-
Feira Grande (AL),3526,-
Feliz Deserto (AL),4726,-
Flexeiras (AL),5206,-
Girau do Ponciano (AL),8805,-
Ibateguara (AL),2147,-
Igaci (AL),2943,-
Igreja Nova (AL),5704,-
Inhapi (AL),1586,-
Jacaré dos Homens (AL),524,-
Jacuípe (AL),2863,-
Japaratinga (AL),2528,-
Jaramataia (AL),264,-
Jequiá da Praia (AL),10292,-
Joaquim Gomes (AL),3219,-
Jundiá (AL),2236,-
Junqueiro (AL),9135,-
Lagoa da Canoa (AL),4970,-
Limoeiro de Anadia (AL),12274,-
Maceió (AL),3964,-
Major Isidoro (AL),285,-
Maragogi (AL),6068,-
Maravilha (AL),1100,-
Marechal Deodoro (AL),13241,-
Maribondo (AL),281,-
Mar Vermelho (AL),64,-
Mata Grande (AL),1443,-
Matriz de Camaragibe (AL),9723,-
Messias (AL),3252,-
Minador do Negrão (AL),352,-
Monteirópolis (AL),541,-
Murici (AL),8924,-
Novo Lino (AL),2899,-
Olho d'Água das Flores (AL),416,-
Olho d'Água do Casado (AL),225,-
Olho d'Água Grande (AL),123,-
Olivença (AL),385,-
Ouro Branco (AL),360,-
Palestina (AL),42,-
Palmeira dos Índios (AL),4261,-
Pão de Açúcar (AL),1088,-
Pariconha (AL),897,-
Paripueira (AL),2312,-
Passo de Camaragibe (AL),9430,-
Paulo Jacinto (AL),183,-
Penedo (AL),15565,-
Piaçabuçu (AL),2186,-
Pilar (AL),8695,-
Pindoba (AL),57,-
Piranhas (AL),1114,-
Poço das Trincheiras (AL),2374,-
Porto Calvo (AL),6526,-
Porto de Pedras (AL),6496,-
Porto Real do Colégio (AL),2258,-
Quebrangulo (AL),2221,-
Rio Largo (AL),10085,-
Roteiro (AL),4463,-
Santa Luzia do Norte (AL),1099,-
Santana do Ipanema (AL),3150,-
Santana do Mundaú (AL),7962,-
São Brás (AL),436,-
São José da Laje (AL),14495,-
São José da Tapera (AL),5045,-
São Luís do Quitunde (AL),19357,-
São Miguel dos Campos (AL),23460,-
São Miguel dos Milagres (AL),2261,-
São Sebastião (AL),8072,-
Satuba (AL),1218,-
Senador Rui Palmeira (AL),1314,-
Tanque d'Arca (AL),385,-
Taquarana (AL),3559,-
Teotônio Vilela (AL),17761,-
Traipu (AL),2076,-
União dos Palmares (AL),5338,-
Viçosa (AL),686,-
Amparo do São Francisco (SE),94,-
Aquidabã (SE),828,-
Aracaju (SE),32,-
Arauá (SE),3486,-
Areia Branca (SE),1379,-
Barra dos Coqueiros (SE),864,-
Boquim (SE),3006,-
Brejo Grande (SE),2128,-
Campo do Brito (SE),885,-
Canhoba (SE),593,-
Canindé de São Francisco (SE),571,-
Capela (SE),4897,-
Carira (SE),30080,-
Carmópolis (SE),930,-
Cedro de São João (SE),147,-
Cristinápolis (SE),4813,-
Cumbe (SE),2558,-
Divina Pastora (SE),755,-
Estância (SE),4541,-
Feira Nova (SE),4200,-
Frei Paulo (SE),16050,-
