local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Fronteira (PI),2483,-
São João da Serra (PI),1873,-
São João da Varjota (PI),2857,-
São João do Arraial (PI),640,-
São João do Piauí (PI),2824,-
São José do Divino (PI),1791,-
São José do Peixe (PI),1235,-
São José do Piauí (PI),6723,-
São Julião (PI),3495,-
São Lourenço do Piauí (PI),1425,-
São Luis do Piauí (PI),1595,-
São Miguel da Baixa Grande (PI),782,-
São Miguel do Fidalgo (PI),835,-
São Miguel do Tapuio (PI),7650,-
São Pedro do Piauí (PI),1930,-
São Raimundo Nonato (PI),8701,-
Sebastião Barros (PI),1279,-
Sebastião Leal (PI),24876,-
Sigefredo Pacheco (PI),3650,-
Simões (PI),5180,-
Simplício Mendes (PI),3883,-
Socorro do Piauí (PI),1804,-
Sussuapara (PI),1139,-
Tamboril do Piauí (PI),1633,-
Tanque do Piauí (PI),1837,-
Teresina (PI),6257,-
União (PI),10666,-
Uruçuí (PI),176174,-
Valença do Piauí (PI),3680,-
Várzea Branca (PI),2522,-
Várzea Grande (PI),998,-
Vera Mendes (PI),3077,-
Vila Nova do Piauí (PI),6110,-
Wall Ferraz (PI),3762,-
Abaiara (CE),718,-
Acarape (CE),1463,-
Acaraú (CE),17510,-
Acopiara (CE),21015,-
Aiuaba (CE),12202,-
Alcântaras (CE),3053,-
Altaneira (CE),1625,-
Alto Santo (CE),12459,-
Amontada (CE),21951,-
Antonina do Norte (CE),1317,-
Apuiarés (CE),1977,-
Aquiraz (CE),3673,-
Aracati (CE),21610,-
Aracoiaba (CE),9336,-
Ararendá (CE),2133,-
Araripe (CE),7548,-
Aratuba (CE),4865,-
Arneiroz (CE),3399,-
Assaré (CE),4240,-
Aurora (CE),3084,-
Baixio (CE),779,-
Banabuiú (CE),2007,-
Barbalha (CE),1931,-
Barreira (CE),11755,-
Barro (CE),2135,-
Barroquinha (CE),2524,-
Baturité (CE),6678,-
Beberibe (CE),42770,-
Bela Cruz (CE),40417,-
Boa Viagem (CE),16558,-
Brejo Santo (CE),6013,-
Camocim (CE),13736,-
Campos Sales (CE),5488,-
Canindé (CE),14243,-
Capistrano (CE),5856,-
Caridade (CE),7198,-
Cariré (CE),6997,-
Caririaçu (CE),2777,-
Cariús (CE),3890,-
Carnaubal (CE),2437,-
Cascavel (CE),28496,-
Catarina (CE),3828,-
Catunda (CE),10445,-
Caucaia (CE),8072,-
Cedro (CE),1438,-
Chaval (CE),2142,-
Choró (CE),1901,-
Chorozinho (CE),18683,-
Coreaú (CE),2935,-
Crateús (CE),29576,-
Crato (CE),6209,-
Croatá (CE),3523,-
Cruz (CE),16405,-
Deputado Irapuan Pinheiro (CE),4957,-
Ereré (CE),1461,-
Eusébio (CE),167,-
Farias Brito (CE),5507,-
Forquilha (CE),4042,-
Fortaleza (CE),21,-
Fortim (CE),11292,-
Frecheirinha (CE),2445,-
General Sampaio (CE),1674,-
Graça (CE),4720,-
Granja (CE),23542,-
Granjeiro (CE),632,-
Groaíras (CE),1947,-
Guaiúba (CE),2337,-
Guaraciaba do Norte (CE),8393,-
Guaramiranga (CE),807,-
Hidrolândia (CE),13737,-
Horizonte (CE),4685,-
Ibaretama (CE),3252,-
Ibiapina (CE),5028,-
Ibicuitinga (CE),3644,-
Icapuí (CE),17220,-
Icó (CE),11135,-
Iguatu (CE),7306,-
Independência (CE),11117,-
Ipaporanga (CE),7830,-
Ipaumirim (CE),1344,-
Ipu (CE),9802,-
Ipueiras (CE),5919,-
Iracema (CE),1689,-
Irauçuba (CE),10066,-
Itaiçaba (CE),1408,-
Itaitinga (CE),619,-
Itapajé (CE),9505,-
Itapipoca (CE),42664,-
Itapiúna (CE),5697,-
Itarema (CE),24536,-
Itatira (CE),8013,-
Jaguaretama (CE),4267,-
Jaguaribara (CE),1030,-
Jaguaribe (CE),3036,-
Jaguaruana (CE),9287,-
Jardim (CE),3069,-
Jati (CE),1079,-
Jijoca de Jericoacoara (CE),5366,-
Juazeiro do Norte (CE),1275,-
Jucás (CE),3664,-
Lavras da Mangabeira (CE),3514,-
Limoeiro do Norte (CE),7737,-
Madalena (CE),7165,-
Maracanaú (CE),363,-
Maranguape (CE),3265,-
Marco (CE),12564,-
Martinópole (CE),5741,-
Massapê (CE),4954,-
Mauriti (CE),12585,-
Meruoca (CE),655,-
Milagres (CE),3079,-
Milhã (CE),6365,-
Miraíma (CE),1514,-
Missão Velha (CE),8714,-
Mombaça (CE),13109,-
Monsenhor Tabosa (CE),10035,-
Morada Nova (CE),14939,-
Moraújo (CE),942,-
Morrinhos (CE),13922,-
Mucambo (CE),4871,-
Mulungu (CE),5100,-
Nova Olinda (CE),1985,-
Nova Russas (CE),1962,-
Novo Oriente (CE),19187,-
Ocara (CE),22893,-
Orós (CE),2485,-
Pacajus (CE),9286,-
Pacatuba (CE),1157,-
Pacoti (CE),3932,-
Pacujá (CE),1960,-
Palhano (CE),18468,-
Palmácia (CE),2308,-
Paracuru (CE),2784,-
Paraipaba (CE),16194,-
Parambu (CE),23448,-
Paramoti (CE),5258,-
Pedra Branca (CE),10746,-
Penaforte (CE),1078,-
Pentecoste (CE),4645,-
Pereiro (CE),3802,-
Pindoretama (CE),2080,-
Piquet Carneiro (CE),6586,-
Pires Ferreira (CE),3305,-
Poranga (CE),1530,-
Porteiras (CE),3478,-
Potengi (CE),4161,-
Potiretama (CE),5450,-
Quiterianópolis (CE),9605,-
Quixadá (CE),6629,-
Quixelô (CE),3266,-
Quixeramobim (CE),11548,-
Quixeré (CE),3652,-
Redenção (CE),7697,-
Reriutaba (CE),8052,-
Russas (CE),11985,-
Saboeiro (CE),3999,-
Salitre (CE),7989,-
Santana do Acaraú (CE),13698,-
Santana do Cariri (CE),3010,-
Santa Quitéria (CE),26614,-
São Benedito (CE),7598,-
São Gonçalo do Amarante (CE),6302,-
São João do Jaguaribe (CE),1644,-
São Luís do Curu (CE),2226,-
Senador Pompeu (CE),10040,-
Senador Sá (CE),1390,-
Sobral (CE),8135,-
Solonópole (CE),7749,-
Tabuleiro do Norte (CE),5294,-
Tamboril (CE),23304,-
Tarrafas (CE),3178,-
Tauá (CE),23874,-
Tejuçuoca (CE),5183,-
Tianguá (CE),10172,-
Trairi (CE),30117,-
Tururu (CE),7979,-
Ubajara (CE),4551,-
Umari (CE),1130,-
Umirim (CE),5756,-
Uruburetama (CE),5053,-
Uruoca (CE),8635,-
Varjota (CE),4773,-
Várzea Alegre (CE),4391,-
Viçosa do Ceará (CE),13281,-
Acari (RN),328,-
Açu (RN),1777,-
Afonso Bezerra (RN),804,-
Água Nova (RN),488,-
Alexandria (RN),512,-
Almino Afonso (RN),187,-
Alto do Rodrigues (RN),2696,-
Angicos (RN),600,-
Antônio Martins (RN),418,-
Apodi (RN),8886,-
Areia Branca (RN),2540,-
Arês (RN),5445,-
Campo Grande (RN),420,-
Baía Formosa (RN),19329,-
Baraúna (RN),4451,-
Barcelona (RN),377,-
Bento Fernandes (RN),253,-
Bodó (RN),4506,-
Bom Jesus (RN),1475,-
Brejinho (RN),645,-
Caiçara do Norte (RN),2133,-
Caiçara do Rio do Vento (RN),270,-
Caicó (RN),342,-
Campo Redondo (RN),909,-
Canguaretama (RN),15731,-
Caraúbas (RN),2745,-
Carnaúba dos Dantas (RN),618,-
Carnaubais (RN),1185,-
Ceará-Mirim (RN),7520,-
Cerro Corá (RN),5021,-
Coronel Ezequiel (RN),1253,-
Coronel João Pessoa (RN),741,-
Cruzeta (RN),327,-
Currais Novos (RN),584,-
Doutor Severiano (RN),844,-
Parnamirim (RN),270,-
Encanto (RN),211,-
Equador (RN),210,-
Espírito Santo (RN),300,-
Extremoz (RN),552,-
Felipe Guerra (RN),419,-
Fernando Pedroza (RN),220,-
Florânia (RN),1720,-
Francisco Dantas (RN),314,-
Frutuoso Gomes (RN),245,-
Galinhos (RN),806,-
Goianinha (RN),6365,-
Governador Dix-Sept Rosado (RN),1826,-
Grossos (RN),705,-
Guamaré (RN),736,-
Ielmo Marinho (RN),1836,-
Ipanguaçu (RN),2555,-
Ipueira (RN),131,-
Itajá (RN),220,-
Itaú (RN),1371,-
Jaçanã (RN),941,-
Jandaíra (RN),583,-
Janduís (RN),293,-
Januário Cicco (RN),1341,-
Japi (RN),912,-
Jardim de Angicos (RN),565,-
Jardim de Piranhas (RN),244,-
Jardim do Seridó (RN),430,-
João Câmara (RN),1590,-
João Dias (RN),706,-
José da Penha (RN),631,-
Jucurutu (RN),422,-
Jundiá (RN),402,-
Lagoa d'Anta (RN),547,-
Lagoa de Pedras (RN),574,-
Lagoa de Velhos (RN),332,-
Lagoa Nova (RN),3565,-
Lagoa Salgada (RN),2034,-
Lajes (RN),1430,-
Lajes Pintadas (RN),312,-
Lucrécia (RN),241,-
Luís Gomes (RN),357,-
Macaíba (RN),10667,-
Macau (RN),690,-
Major Sales (RN),113,-
Marcelino Vieira (RN),412,-
Martins (RN),656,-
Maxaranguape (RN),618,-
Messias Targino (RN),251,-
Montanhas (RN),522,-
Monte Alegre (RN),705,-
Monte das Gameleiras (RN),701,-
Mossoró (RN),15394,-
Natal (RN),...,...
Nísia Floresta (RN),3303,-
Nova Cruz (RN),987,-
Olho d'Água do Borges (RN),212,-
Ouro Branco (RN),238,-
Paraná (RN),127,-
Paraú (RN),160,-
Parazinho (RN),620,-
Parelhas (RN),450,-
Rio do Fogo (RN),1234,-
Passa e Fica (RN),1063,-
Passagem (RN),267,-
Patu (RN),329,-
Santa Maria (RN),577,-
Pau dos Ferros (RN),1019,-
Pedra Grande (RN),145,-
Pedra Preta (RN),1700,-
Pedro Avelino (RN),600,-
Pedro Velho (RN),3108,-
Pendências (RN),332,-
Pilões (RN),381,-
Poço Branco (RN),1250,-
Portalegre (RN),894,-
Porto do Mangue (RN),800,-
Serra Caiada (RN),1067,-
Pureza (RN),3494,-
Rafael Fernandes (RN),76,-
Rafael Godeiro (RN),322,-
Riacho da Cruz (RN),347,-
Riacho de Santana (RN),419,-
Riachuelo (RN),551,-
Rodolfo Fernandes (RN),491,-
Tibau (RN),2420,-
Ruy Barbosa (RN),594,-
Santa Cruz (RN),1948,-
Santana do Matos (RN),1802,-
Santana do Seridó (RN),208,-
Santo Antônio (RN),1337,-
São Bento do Norte (RN),831,-
São Bento do Trairí (RN),558,-
São Fernando (RN),321,-
São Francisco do Oeste (RN),255,-
São Gonçalo do Amarante (RN),1501,-
São João do Sabugi (RN),284,-
São José de Mipibu (RN),5819,-
São José do Campestre (RN),1735,-
São José do Seridó (RN),211,-
São Miguel (RN),1612,-
São Miguel do Gostoso (RN),977,-
São Paulo do Potengi (RN),1147,-
São Pedro (RN),909,-
São Rafael (RN),110,-
São Tomé (RN),1021,-
São Vicente (RN),1242,-
Senador Elói de Souza (RN),960,-
Senador Georgino Avelino (RN),264,-
Serra de São Bento (RN),522,-
Serra do Mel (RN),31100,-
Serra Negra do Norte (RN),278,-
Serrinha (RN),215,-
Serrinha dos Pintos (RN),516,-
Severiano Melo (RN),1816,-
Sítio Novo (RN),445,-
Taboleiro Grande (RN),371,-
Taipu (RN),1956,-
Tangará (RN),618,-
Tenente Ananias (RN),305,-
Tenente Laurentino Cruz (RN),2292,-
Tibau do Sul (RN),2610,-
Timbaúba dos Batistas (RN),118,-
Touros (RN),11286,-
Triunfo Potiguar (RN),442,-
Umarizal (RN),298,-
Upanema (RN),760,-
Várzea (RN),250,-
Venha-Ver (RN),1112,-
Vera Cruz (RN),900,-
Viçosa (RN),358,-
Vila Flor (RN),410,-
Água Branca (PB),2155,-
Aguiar (PB),505,-
Alagoa Grande (PB),5438,-
Alagoa Nova (PB),7947,-
Alagoinha (PB),1391,-
Alcantil (PB),572,-
Algodão de Jandaíra (PB),80,-
Alhandra (PB),4377,-
São João do Rio do Peixe (PB),872,-
Amparo (PB),457,-
Aparecida (PB),636,-
Araçagi (PB),4659,-
Arara (PB),2622,-
Araruna (PB),4980,-
Areia (PB),4682,-
Areia de Baraúnas (PB),499,-
Areial (PB),1076,-
Aroeiras (PB),2181,-
Assunção (PB),885,-
Baía da Traição (PB),1886,-
Bananeiras (PB),3340,-
Baraúna (PB),780,-
Barra de Santana (PB),718,-
Barra de Santa Rosa (PB),3756,-
Barra de São Miguel (PB),511,-
Bayeux (PB),39,-
Belém (PB),1551,-
Belém do Brejo do Cruz (PB),120,-
Bernardino Batista (PB),517,-
Boa Ventura (PB),370,-
Boa Vista (PB),350,-
Bom Jesus (PB),214,-
Bom Sucesso (PB),946,-
Bonito de Santa Fé (PB),849,-
Boqueirão (PB),760,-
Igaracy (PB),535,-
Borborema (PB),1497,-
Brejo do Cruz (PB),180,-
Brejo dos Santos (PB),270,-
Caaporã (PB),4744,-
Cabaceiras (PB),437,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),670,-
Cacimba de Areia (PB),837,-
Cacimba de Dentro (PB),1910,-
Cacimbas (PB),1193,-
Caiçara (PB),688,-
Cajazeiras (PB),1746,-
Cajazeirinhas (PB),323,-
Caldas Brandão (PB),406,-
Camalaú (PB),812,-
Campina Grande (PB),3999,-
Capim (PB),1756,-
Caraúbas (PB),629,-
Carrapateira (PB),70,-
Casserengue (PB),5200,-
Catingueira (PB),277,-
Catolé do Rocha (PB),413,-
Caturité (PB),765,-
Conceição (PB),2540,-
Condado (PB),367,-
Conde (PB),1881,-
Congo (PB),640,-
Coremas (PB),540,-
Coxixola (PB),218,-
Cruz do Espírito Santo (PB),6893,-
Cubati (PB),1180,-
Cuité (PB),3473,-
Cuitegi (PB),649,-
Cuité de Mamanguape (PB),1640,-
Curral de Cima (PB),963,-
Curral Velho (PB),330,-
Damião (PB),1722,-
Desterro (PB),1406,-
Vista Serrana (PB),120,-
Diamante (PB),367,-
Dona Inês (PB),3944,-
Duas Estradas (PB),788,-
Emas (PB),322,-
Esperança (PB),2982,-
Fagundes (PB),1500,-
Frei Martinho (PB),106,-
Gado Bravo (PB),252,-
Guarabira (PB),1071,-
Gurinhém (PB),2076,-
Gurjão (PB),804,-
Ibiara (PB),923,-
Imaculada (PB),1547,-
Ingá (PB),2340,-
Itabaiana (PB),2304,-
Itaporanga (PB),659,-
Itapororoca (PB),5705,-
Itatuba (PB),1880,-
Jacaraú (PB),2881,-
Jericó (PB),238,-
João Pessoa (PB),178,-
Juarez Távora (PB),670,-
Juazeirinho (PB),1175,-
Junco do Seridó (PB),969,-
Juripiranga (PB),5026,-
Juru (PB),1365,-
Lagoa (PB),203,-
Lagoa de Dentro (PB),1084,-
Lagoa Seca (PB),2173,-
Lastro (PB),301,-
Livramento (PB),816,-
Logradouro (PB),415,-
Lucena (PB),3104,-
Mãe d'Água (PB),469,-
Malta (PB),200,-
Mamanguape (PB),10505,-
Manaíra (PB),1952,-
Marcação (PB),3297,-
Mari (PB),3839,-
Marizópolis (PB),149,-
Massaranduba (PB),2394,-
Mataraca (PB),3332,-
Matinhas (PB),1632,-
Mato Grosso (PB),245,-
Maturéia (PB),645,-
Mogeiro (PB),2280,-
Montadas (PB),1243,-
Monte Horebe (PB),441,-
Monteiro (PB),1371,-
Mulungu (PB),1598,-
Natuba (PB),1208,-
Nazarezinho (PB),772,-
Nova Floresta (PB),424,-
Nova Olinda (PB),312,-
Nova Palmeira (PB),35,-
Olho d'Água (PB),684,-
Olivedos (PB),880,-
Ouro Velho (PB),385,-
Parari (PB),206,-
Passagem (PB),337,-
Patos (PB),684,-
Paulista (PB),246,-
Pedra Branca (PB),639,-
Pedra Lavrada (PB),780,-
Pedras de Fogo (PB),22911,-
Piancó (PB),379,-
Picuí (PB),1773,-
Pilar (PB),642,-
Pilões (PB),1744,-
Pilõezinhos (PB),1087,-
Pirpirituba (PB),757,-
Pitimbu (PB),5002,-
Pocinhos (PB),3210,-
Poço Dantas (PB),381,-
Poço de José de Moura (PB),422,-
Pombal (PB),668,-
Prata (PB),108,-
Princesa Isabel (PB),3404,-
Puxinanã (PB),811,-
Queimadas (PB),3672,-
Quixaba (PB),259,-
Remígio (PB),972,-
Pedro Régis (PB),667,-
Riachão (PB),1363,-
Riachão do Bacamarte (PB),552,-
Riachão do Poço (PB),466,-
Riacho de Santo Antônio (PB),146,-
Riacho dos Cavalos (PB),193,-
Rio Tinto (PB),12298,-
Salgadinho (PB),355,-
Salgado de São Félix (PB),945,-
Santa Cecília (PB),744,-
Santa Cruz (PB),170,-
Santa Helena (PB),710,-
Santa Inês (PB),220,-
Santa Luzia (PB),441,-
Santana de Mangueira (PB),887,-
Santana dos Garrotes (PB),750,-
Joca Claudino (PB),287,-
Santa Rita (PB),21237,-
Santa Teresinha (PB),574,-
Santo André (PB),1216,-
São Bento (PB),444,-
São Bentinho (PB),181,-
São Domingos do Cariri (PB),198,-
São Domingos (PB),208,-
São Francisco (PB),411,-
São João do Cariri (PB),563,-
São João do Tigre (PB),511,-
São José da Lagoa Tapada (PB),448,-
São José de Caiana (PB),368,-
São José de Espinharas (PB),627,-
São José dos Ramos (PB),778,-
São José de Piranhas (PB),635,-
São José de Princesa (PB),1734,-
São José do Bonfim (PB),347,-
São José do Brejo do Cruz (PB),120,-
São José do Sabugi (PB),618,-
São José dos Cordeiros (PB),811,-
São Mamede (PB),624,-
São Miguel de Taipu (PB),601,-
São Sebastião de Lagoa de Roça (PB),615,-
São Sebastião do Umbuzeiro (PB),420,-
Sapé (PB),17589,-
São Vicente do Seridó (PB),798,-
Serra Branca (PB),1443,-
Serra da Raiz (PB),685,-
Serra Grande (PB),225,-
Serra Redonda (PB),535,-
Serraria (PB),1156,-
Sertãozinho (PB),612,-
Sobrado (PB),826,-
Solânea (PB),4442,-
Soledade (PB),470,-
Sossêgo (PB),832,-
Sousa (PB),1859,-
Sumé (PB),1873,-
Tacima (PB),1531,-
Taperoá (PB),1036,-
Tavares (PB),6672,-
Teixeira (PB),1865,-
Tenório (PB),856,-
Triunfo (PB),519,-
Uiraúna (PB),904,-
Umbuzeiro (PB),621,-
Várzea (PB),188,-
Vieirópolis (PB),405,-
Zabelê (PB),500,-
Abreu e Lima (PE),367,-
Afogados da Ingazeira (PE),6708,-
Afrânio (PE),7865,-
Agrestina (PE),435,-
Água Preta (PE),2790,-
Águas Belas (PE),5776,-
Alagoinha (PE),925,-
Aliança (PE),7428,-
Altinho (PE),761,-
Amaraji (PE),6360,-
Angelim (PE),1025,-
Araçoiaba (PE),1298,-
Araripina (PE),23040,-
Arcoverde (PE),1370,-
Barra de Guabiraba (PE),370,-
Barreiros (PE),5250,-
Belém de Maria (PE),422,-
Belém do São Francisco (PE),1234,-
Belo Jardim (PE),1020,-
Betânia (PE),9018,-
Bezerros (PE),1320,-
Bodocó (PE),7120,-
Bom Conselho (PE),4878,-
Bom Jardim (PE),3306,-
Bonito (PE),3405,-
Brejão (PE),1081,-
Brejinho (PE),3627,-
Brejo da Madre de Deus (PE),641,-
Buenos Aires (PE),600,-
Buíque (PE),16300,-
Cabo de Santo Agostinho (PE),5500,-
Cabrobó (PE),2240,-
Cachoeirinha (PE),1450,-
Caetés (PE),6264,-
Calçado (PE),7133,-
Calumbi (PE),1708,-
Camaragibe (PE),4300,-
Camocim de São Félix (PE),3032,-
Camutanga (PE),3296,-
Canhotinho (PE),9010,-
Capoeiras (PE),4368,-
Carnaíba (PE),7223,-
Carnaubeira da Penha (PE),309,-
Carpina (PE),1221,-
Caruaru (PE),852,-
Casinhas (PE),1229,-
Catende (PE),1630,-
Cedro (PE),2446,-
Chã de Alegria (PE),3356,-
Chã Grande (PE),385,-
Condado (PE),5159,-
Correntes (PE),2002,-
Cortês (PE),4250,-
Cumaru (PE),5318,-
Cupira (PE),681,-
Custódia (PE),10400,-
Dormentes (PE),7710,-
Escada (PE),17605,-
Exu (PE),15474,-
Feira Nova (PE),200,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),2752,-
Flores (PE),19290,-
Floresta (PE),4305,-
Frei Miguelinho (PE),1104,-
Gameleira (PE),13013,-
Garanhuns (PE),3689,-
Glória do Goitá (PE),1800,-
Goiana (PE),11509,-
Granito (PE),242,-
Gravatá (PE),1470,-
Iati (PE),5458,-
Ibimirim (PE),3150,-
Ibirajuba (PE),2005,-
Igarassu (PE),5984,-
Iguaracy (PE),4686,-
Inajá (PE),4307,-
Ingazeira (PE),2035,-
Ipojuca (PE),6520,-
Ipubi (PE),11100,-
Itacuruba (PE),85,-
Itaíba (PE),11000,-
Ilha de Itamaracá (PE),10,-
Itambé (PE),15252,-
Itapetim (PE),7615,-
Itapissuma (PE),1520,-
Itaquitinga (PE),3594,-
Jaboatão dos Guararapes (PE),5100,-
Jaqueira (PE),2883,-
Jataúba (PE),506,-
Jatobá (PE),1750,-
João Alfredo (PE),1685,-
Joaquim Nabuco (PE),3490,-
Jucati (PE),7720,-
Jupi (PE),7160,-
Jurema (PE),4550,-
Lagoa do Carro (PE),700,-
Lagoa de Itaenga (PE),2200,-
Lagoa do Ouro (PE),956,-
Lagoa dos Gatos (PE),2554,-
Lagoa Grande (PE),3925,-
Lajedo (PE),1000,-
Limoeiro (PE),3361,-
Macaparana (PE),2857,-
Machados (PE),3250,-
Manari (PE),13000,-
Maraial (PE),1544,-
Mirandiba (PE),1117,-
Moreno (PE),8200,-
Nazaré da Mata (PE),4000,-
Olinda (PE),...,...
Orobó (PE),2487,-
Orocó (PE),2086,-
Ouricuri (PE),23770,-
Palmares (PE),9192,-
Palmeirina (PE),353,-
Panelas (PE),1273,-
Paranatama (PE),1973,-
Parnamirim (PE),1238,-
Passira (PE),4139,-
Paudalho (PE),7500,-
Paulista (PE),...,...
Pedra (PE),2000,-
Pesqueira (PE),4300,-
Petrolândia (PE),3503,-
Petrolina (PE),26759,-
Poção (PE),1170,-
Pombos (PE),1370,-
Primavera (PE),3880,-
Quipapá (PE),4300,-
Quixaba (PE),4330,-
Recife (PE),...,...
Riacho das Almas (PE),660,-
Ribeirão (PE),10896,-
Rio Formoso (PE),7213,-
Sairé (PE),8610,-
Salgadinho (PE),1202,-
Salgueiro (PE),1106,-
Saloá (PE),6674,-
Sanharó (PE),450,-
Santa Cruz (PE),6590,-
Santa Cruz da Baixa Verde (PE),2345,-
Santa Cruz do Capibaribe (PE),260,-
Santa Filomena (PE),11506,-
Santa Maria da Boa Vista (PE),9657,-
Santa Maria do Cambucá (PE),1450,-
Santa Terezinha (PE),3141,-
São Benedito do Sul (PE),1201,-
São Bento do Una (PE),13400,-
São Caitano (PE),658,-
São João (PE),15674,-
São Joaquim do Monte (PE),4002,-
São José da Coroa Grande (PE),100,-
São José do Belmonte (PE),9701,-
São José do Egito (PE),11098,-
São Lourenço da Mata (PE),3020,-
São Vicente Férrer (PE),5251,-
Serra Talhada (PE),14138,-
Serrita (PE),1472,-
Sertânia (PE),5500,-
Sirinhaém (PE),17220,-
Moreilândia (PE),1400,-
Solidão (PE),3594,-
Surubim (PE),2037,-
Tabira (PE),8680,-
Tacaimbó (PE),3515,-
Tacaratu (PE),5317,-
Tamandaré (PE),3652,-
Taquaritinga do Norte (PE),2603,-
Terezinha (PE),1582,-
Terra Nova (PE),310,-
Timbaúba (PE),9704,-
Toritama (PE),120,-
Tracunhaém (PE),1787,-
Trindade (PE),563,-
Triunfo (PE),3569,-
Tupanatinga (PE),12600,-
Tuparetama (PE),3263,-
Venturosa (PE),1310,-
Verdejante (PE),342,-
Vertente do Lério (PE),920,-
Vertentes (PE),1495,-
Vicência (PE),10911,-
Vitória de Santo Antão (PE),7845,-
Xexéu (PE),3204,-
Água Branca (AL),965,-
Anadia (AL),4914,-
Arapiraca (AL),10562,-
Atalaia (AL),13261,-
Barra de Santo Antônio (AL),2274,-
Barra de São Miguel (AL),1048,-
Batalha (AL),200,-
Belém (AL),309,-
Belo Monte (AL),65,-
Boca da Mata (AL),10271,-
Branquinha (AL),5916,-
Cacimbinhas (AL),740,-
Cajueiro (AL),340,-
Campestre (AL),2796,-
Campo Alegre (AL),12143,-
Campo Grande (AL),268,-
Canapi (AL),4330,-
Capela (AL),5368,-
Carneiros (AL),518,-
Chã Preta (AL),824,-
Coité do Nóia (AL),940,-
Colônia Leopoldina (AL),6038,-
Coqueiro Seco (AL),671,-
Coruripe (AL),41544,-
Craíbas (AL),2715,-
Delmiro Gouveia (AL),2271,-
Dois Riachos (AL),1415,-
Estrela de Alagoas (AL),664,-
Feira Grande (AL),2964,-
Feliz Deserto (AL),3697,-
Flexeiras (AL),4258,-
Girau do Ponciano (AL),6300,-
Ibateguara (AL),2151,-
Igaci (AL),3731,-
Igreja Nova (AL),10854,-
Inhapi (AL),3485,-
Jacaré dos Homens (AL),...,...
Jacuípe (AL),2074,-
Japaratinga (AL),2434,-
Jaramataia (AL),320,-
Jequiá da Praia (AL),11782,-
Joaquim Gomes (AL),3246,-
Jundiá (AL),2856,-
Junqueiro (AL),11965,-
Lagoa da Canoa (AL),3120,-
Limoeiro de Anadia (AL),6188,-
Maceió (AL),7285,-
Major Isidoro (AL),915,-
Maragogi (AL),7329,-
Maravilha (AL),243,-
Marechal Deodoro (AL),12581,-
Maribondo (AL),77,-
Mar Vermelho (AL),57,-
Mata Grande (AL),2802,-
Matriz de Camaragibe (AL),7566,-
Messias (AL),5825,-
Minador do Negrão (AL),280,-
Monteirópolis (AL),857,-
Murici (AL),8727,-
Novo Lino (AL),3719,-
Olho d'Água das Flores (AL),444,-
Olho d'Água do Casado (AL),2525,-
Olho d'Água Grande (AL),198,-
Olivença (AL),660,-
Ouro Branco (AL),610,-
Palestina (AL),136,-
Palmeira dos Índios (AL),2018,-
Pão de Açúcar (AL),790,-
Pariconha (AL),1109,-
Paripueira (AL),1655,-
Passo de Camaragibe (AL),2043,-
Paulo Jacinto (AL),338,-
Penedo (AL),22647,-
Piaçabuçu (AL),2476,-
Pilar (AL),5636,-
Pindoba (AL),287,-
Piranhas (AL),2500,-
Poço das Trincheiras (AL),2889,-
Porto Calvo (AL),7252,-
Porto de Pedras (AL),3415,-
Porto Real do Colégio (AL),1958,-
Quebrangulo (AL),1779,-
Rio Largo (AL),12062,-
Roteiro (AL),5453,-
Santa Luzia do Norte (AL),1408,-
Santana do Ipanema (AL),2852,-
Santana do Mundaú (AL),4523,-
São Brás (AL),844,-
São José da Laje (AL),10534,-
São José da Tapera (AL),2817,-
São Luís do Quitunde (AL),15904,-
São Miguel dos Campos (AL),18737,-
São Miguel dos Milagres (AL),2027,-
São Sebastião (AL),4996,-
Satuba (AL),1114,-
Senador Rui Palmeira (AL),1204,-
Tanque d'Arca (AL),240,-
Taquarana (AL),6851,-
Teotônio Vilela (AL),12631,-
Traipu (AL),2300,-
União dos Palmares (AL),11348,-
Viçosa (AL),1280,-
Amparo do São Francisco (SE),214,-
Aquidabã (SE),988,-
Aracaju (SE),32,-
Arauá (SE),5244,-
Areia Branca (SE),1230,-
Barra dos Coqueiros (SE),1036,-
Boquim (SE),4966,-
Brejo Grande (SE),3649,-
Campo do Brito (SE),640,-
Canhoba (SE),1134,-
Canindé de São Francisco (SE),1091,-
Capela (SE),8262,-
Carira (SE),35300,-
Carmópolis (SE),1443,-
Cedro de São João (SE),220,-
Cristinápolis (SE),6450,-
Cumbe (SE),2027,-
Divina Pastora (SE),298,-
