local,total_area_plantada_hectare,total_cacau_semente_hectare
São João do Piauí (PI),1727,-
São José do Divino (PI),975,-
São José do Peixe (PI),1194,-
São José do Piauí (PI),6148,-
São Julião (PI),1735,-
São Lourenço do Piauí (PI),1182,-
São Luis do Piauí (PI),2092,-
São Miguel da Baixa Grande (PI),1110,-
São Miguel do Fidalgo (PI),1135,-
São Miguel do Tapuio (PI),4740,-
São Pedro do Piauí (PI),3238,-
São Raimundo Nonato (PI),3861,-
Sebastião Barros (PI),1723,-
Sebastião Leal (PI),42527,-
Sigefredo Pacheco (PI),3000,-
Simões (PI),7597,-
Simplício Mendes (PI),2222,-
Socorro do Piauí (PI),1864,-
Sussuapara (PI),532,-
Tamboril do Piauí (PI),1525,-
Tanque do Piauí (PI),2172,-
Teresina (PI),6464,-
União (PI),11298,-
Uruçuí (PI),247183,-
Valença do Piauí (PI),2641,-
Várzea Branca (PI),2694,-
Várzea Grande (PI),897,-
Vera Mendes (PI),1966,-
Vila Nova do Piauí (PI),3725,-
Wall Ferraz (PI),1393,-
Abaiara (CE),2756,-
Acarape (CE),1404,-
Acaraú (CE),19408,-
Acopiara (CE),18427,-
Aiuaba (CE),8799,-
Alcântaras (CE),2725,-
Altaneira (CE),1268,-
Alto Santo (CE),7621,-
Amontada (CE),21362,-
Antonina do Norte (CE),1533,-
Apuiarés (CE),4786,-
Aquiraz (CE),2913,-
Aracati (CE),13305,-
Aracoiaba (CE),10901,-
Ararendá (CE),2237,-
Araripe (CE),9469,-
Aratuba (CE),4491,-
Arneiroz (CE),3459,-
Assaré (CE),8387,-
Aurora (CE),3192,-
Baixio (CE),1069,-
Banabuiú (CE),2770,-
Barbalha (CE),2381,-
Barreira (CE),12429,-
Barro (CE),4593,-
Barroquinha (CE),2318,-
Baturité (CE),6656,-
Beberibe (CE),32757,-
Bela Cruz (CE),39163,-
Boa Viagem (CE),22322,-
Brejo Santo (CE),5712,-
Camocim (CE),15653,-
Campos Sales (CE),7268,-
Canindé (CE),20638,-
Capistrano (CE),5616,-
Caridade (CE),14908,-
Cariré (CE),7411,-
Caririaçu (CE),3708,-
Cariús (CE),1758,-
Carnaubal (CE),2385,-
Cascavel (CE),14519,-
Catarina (CE),3058,-
Catunda (CE),10375,-
Caucaia (CE),7201,-
Cedro (CE),2840,-
Chaval (CE),1366,-
Choró (CE),3584,-
Chorozinho (CE),15513,-
Coreaú (CE),3281,-
Crateús (CE),25207,-
Crato (CE),4023,-
Croatá (CE),5901,-
Cruz (CE),17169,-
Deputado Irapuan Pinheiro (CE),6420,-
Ereré (CE),1484,-
Eusébio (CE),85,-
Farias Brito (CE),5651,-
Forquilha (CE),5339,-
Fortaleza (CE),9,-
Fortim (CE),7268,-
Frecheirinha (CE),2347,-
General Sampaio (CE),1986,-
Graça (CE),4118,-
Granja (CE),16879,-
Granjeiro (CE),1277,-
Groaíras (CE),1718,-
Guaiúba (CE),752,-
Guaraciaba do Norte (CE),12967,-
Guaramiranga (CE),555,-
Hidrolândia (CE),6960,-
Horizonte (CE),2505,-
Ibaretama (CE),4117,-
Ibiapina (CE),6131,-
Ibicuitinga (CE),3994,-
Icapuí (CE),9500,-
Icó (CE),11694,-
Iguatu (CE),12830,-
Independência (CE),15706,-
Ipaporanga (CE),6199,-
Ipaumirim (CE),2056,-
Ipu (CE),18315,-
Ipueiras (CE),5848,-
Iracema (CE),1240,-
Irauçuba (CE),4922,-
Itaiçaba (CE),1105,-
Itaitinga (CE),873,-
Itapajé (CE),8580,-
Itapipoca (CE),36136,-
Itapiúna (CE),5457,-
Itarema (CE),25268,-
Itatira (CE),10299,-
Jaguaretama (CE),2610,-
Jaguaribara (CE),1250,-
Jaguaribe (CE),3245,-
Jaguaruana (CE),3825,-
Jardim (CE),3178,-
Jati (CE),2047,-
Jijoca de Jericoacoara (CE),6327,-
Juazeiro do Norte (CE),1442,-
Jucás (CE),5395,-
Lavras da Mangabeira (CE),3944,-
Limoeiro do Norte (CE),9360,7
Madalena (CE),8041,-
Maracanaú (CE),285,-
Maranguape (CE),1971,-
Marco (CE),11396,-
Martinópole (CE),5790,-
Massapê (CE),4242,-
Mauriti (CE),16690,-
Meruoca (CE),959,-
Milagres (CE),3244,-
Milhã (CE),6636,-
Miraíma (CE),2009,-
Missão Velha (CE),6934,-
Mombaça (CE),22069,-
Monsenhor Tabosa (CE),7285,-
Morada Nova (CE),12146,-
Moraújo (CE),1535,-
Morrinhos (CE),8131,-
Mucambo (CE),3641,-
Mulungu (CE),3881,-
Nova Olinda (CE),2230,-
Nova Russas (CE),1946,-
Novo Oriente (CE),16474,-
Ocara (CE),24718,-
Orós (CE),3134,-
Pacajus (CE),7011,-
Pacatuba (CE),455,-
Pacoti (CE),1766,-
Pacujá (CE),984,-
Palhano (CE),7835,-
Palmácia (CE),2134,-
Paracuru (CE),2966,-
Paraipaba (CE),11956,-
Parambu (CE),20548,-
Paramoti (CE),14859,-
Pedra Branca (CE),13480,-
Penaforte (CE),1519,-
Pentecoste (CE),5185,-
Pereiro (CE),5516,-
Pindoretama (CE),845,-
Piquet Carneiro (CE),4833,-
Pires Ferreira (CE),4871,-
Poranga (CE),2053,-
Porteiras (CE),3309,-
Potengi (CE),3589,-
Potiretama (CE),5288,-
Quiterianópolis (CE),9832,-
Quixadá (CE),8352,-
Quixelô (CE),3943,-
Quixeramobim (CE),19247,-
Quixeré (CE),7150,-
Redenção (CE),6949,-
Reriutaba (CE),4974,-
Russas (CE),6237,2
Saboeiro (CE),4160,-
Salitre (CE),11716,-
Santana do Acaraú (CE),8575,-
Santana do Cariri (CE),2852,-
Santa Quitéria (CE),37804,-
São Benedito (CE),11263,-
São Gonçalo do Amarante (CE),4975,-
São João do Jaguaribe (CE),1419,-
São Luís do Curu (CE),1880,-
Senador Pompeu (CE),9528,-
Senador Sá (CE),2121,-
Sobral (CE),8973,-
Solonópole (CE),8579,-
Tabuleiro do Norte (CE),4251,-
Tamboril (CE),19994,-
Tarrafas (CE),2042,-
Tauá (CE),22720,-
Tejuçuoca (CE),3902,-
Tianguá (CE),10323,-
Trairi (CE),25437,-
Tururu (CE),10890,-
Ubajara (CE),5378,-
Umari (CE),2045,-
Umirim (CE),4451,-
Uruburetama (CE),5534,-
Uruoca (CE),7130,-
Varjota (CE),4573,-
Várzea Alegre (CE),4168,-
Viçosa do Ceará (CE),13171,-
Acari (RN),178,-
Açu (RN),2199,-
Afonso Bezerra (RN),755,-
Água Nova (RN),377,-
Alexandria (RN),409,-
Almino Afonso (RN),369,-
Alto do Rodrigues (RN),1518,-
Angicos (RN),420,-
Antônio Martins (RN),927,-
Apodi (RN),4866,-
Areia Branca (RN),1955,-
Arês (RN),5631,-
Campo Grande (RN),815,-
Baía Formosa (RN),20335,-
Baraúna (RN),11620,-
Barcelona (RN),186,-
Bento Fernandes (RN),185,-
Bodó (RN),3735,-
Bom Jesus (RN),1509,-
Brejinho (RN),275,-
Caiçara do Norte (RN),2129,-
Caiçara do Rio do Vento (RN),15,-
Caicó (RN),47,-
Campo Redondo (RN),1020,-
Canguaretama (RN),15726,-
Caraúbas (RN),1925,-
Carnaúba dos Dantas (RN),112,-
Carnaubais (RN),1205,-
Ceará-Mirim (RN),8700,-
Cerro Corá (RN),8353,-
Coronel Ezequiel (RN),819,-
Coronel João Pessoa (RN),717,-
Cruzeta (RN),96,-
Currais Novos (RN),269,-
Doutor Severiano (RN),966,-
Parnamirim (RN),230,-
Encanto (RN),239,-
Equador (RN),279,-
Espírito Santo (RN),172,-
Extremoz (RN),553,-
Felipe Guerra (RN),493,-
Fernando Pedroza (RN),128,-
Florânia (RN),1566,-
Francisco Dantas (RN),411,-
Frutuoso Gomes (RN),525,-
Galinhos (RN),224,-
Goianinha (RN),6353,-
Governador Dix-Sept Rosado (RN),3951,-
Grossos (RN),615,-
Guamaré (RN),3224,-
Ielmo Marinho (RN),2255,-
Ipanguaçu (RN),1862,-
Ipueira (RN),31,-
Itajá (RN),285,-
Itaú (RN),1163,-
Jaçanã (RN),927,-
Jandaíra (RN),1480,-
Janduís (RN),376,-
Januário Cicco (RN),1491,-
Japi (RN),550,-
Jardim de Angicos (RN),377,-
Jardim de Piranhas (RN),59,-
Jardim do Seridó (RN),259,-
João Câmara (RN),1220,-
João Dias (RN),575,-
José da Penha (RN),729,-
Jucurutu (RN),292,-
Jundiá (RN),530,-
Lagoa d'Anta (RN),1154,-
Lagoa de Pedras (RN),664,-
Lagoa de Velhos (RN),102,-
Lagoa Nova (RN),4520,-
Lagoa Salgada (RN),949,-
Lajes (RN),1090,-
Lajes Pintadas (RN),130,-
Lucrécia (RN),496,-
Luís Gomes (RN),442,-
Macaíba (RN),3807,-
Macau (RN),282,-
Major Sales (RN),457,-
Marcelino Vieira (RN),874,-
Martins (RN),534,-
Maxaranguape (RN),1777,-
Messias Targino (RN),328,-
Montanhas (RN),190,-
Monte Alegre (RN),575,-
Monte das Gameleiras (RN),364,-
Mossoró (RN),18979,-
Natal (RN),...,...
Nísia Floresta (RN),3193,-
Nova Cruz (RN),777,-
Olho d'Água do Borges (RN),972,-
Ouro Branco (RN),123,-
Paraná (RN),646,-
Paraú (RN),181,-
Parazinho (RN),507,-
Parelhas (RN),434,-
Rio do Fogo (RN),2490,-
Passa e Fica (RN),943,-
Passagem (RN),210,-
Patu (RN),678,-
Santa Maria (RN),128,-
Pau dos Ferros (RN),1136,-
Pedra Grande (RN),265,-
Pedra Preta (RN),300,-
Pedro Avelino (RN),197,-
Pedro Velho (RN),3205,-
Pendências (RN),667,-
Pilões (RN),344,-
Poço Branco (RN),1692,-
Portalegre (RN),832,-
Porto do Mangue (RN),1428,-
Serra Caiada (RN),1882,-
Pureza (RN),7560,-
Rafael Fernandes (RN),435,-
Rafael Godeiro (RN),583,-
Riacho da Cruz (RN),292,-
Riacho de Santana (RN),516,-
Riachuelo (RN),1030,-
Rodolfo Fernandes (RN),472,-
Tibau (RN),2940,-
Ruy Barbosa (RN),124,-
Santa Cruz (RN),94,-
Santana do Matos (RN),2550,-
Santana do Seridó (RN),104,-
Santo Antônio (RN),3307,-
São Bento do Norte (RN),559,-
São Bento do Trairí (RN),60,-
São Fernando (RN),187,-
São Francisco do Oeste (RN),376,-
São Gonçalo do Amarante (RN),1239,-
São João do Sabugi (RN),229,-
São José de Mipibu (RN),5860,-
São José do Campestre (RN),1506,-
São José do Seridó (RN),276,-
São Miguel (RN),2632,-
São Miguel do Gostoso (RN),1508,-
São Paulo do Potengi (RN),547,-
São Pedro (RN),796,-
São Rafael (RN),50,-
São Tomé (RN),254,-
São Vicente (RN),691,-
Senador Elói de Souza (RN),1064,-
Senador Georgino Avelino (RN),274,-
Serra de São Bento (RN),363,-
Serra do Mel (RN),31800,-
Serra Negra do Norte (RN),96,-
Serrinha (RN),400,-
Serrinha dos Pintos (RN),335,-
Severiano Melo (RN),1457,-
Sítio Novo (RN),543,-
Taboleiro Grande (RN),293,-
Taipu (RN),4412,-
Tangará (RN),480,-
Tenente Ananias (RN),212,-
Tenente Laurentino Cruz (RN),2503,-
Tibau do Sul (RN),2580,-
Timbaúba dos Batistas (RN),107,-
Touros (RN),11005,-
Triunfo Potiguar (RN),222,-
Umarizal (RN),721,-
Upanema (RN),1970,-
Várzea (RN),180,-
Venha-Ver (RN),816,-
Vera Cruz (RN),2405,-
Viçosa (RN),179,-
Vila Flor (RN),430,-
Água Branca (PB),1806,-
Aguiar (PB),299,-
Alagoa Grande (PB),5448,-
Alagoa Nova (PB),5074,-
Alagoinha (PB),1328,-
Alcantil (PB),1073,-
Algodão de Jandaíra (PB),182,-
Alhandra (PB),3193,-
São João do Rio do Peixe (PB),1921,-
Amparo (PB),710,-
Aparecida (PB),517,-
Araçagi (PB),4263,-
Arara (PB),1484,-
Araruna (PB),2287,-
Areia (PB),2754,-
Areia de Baraúnas (PB),364,-
Areial (PB),1525,-
Aroeiras (PB),789,-
Assunção (PB),550,-
Baía da Traição (PB),1862,-
Bananeiras (PB),3460,-
Baraúna (PB),675,-
Barra de Santana (PB),291,-
Barra de Santa Rosa (PB),2630,-
Barra de São Miguel (PB),479,-
Bayeux (PB),16,-
Belém (PB),1240,-
Belém do Brejo do Cruz (PB),182,-
Bernardino Batista (PB),549,-
Boa Ventura (PB),1645,-
Boa Vista (PB),825,-
Bom Jesus (PB),265,-
Bom Sucesso (PB),827,-
Bonito de Santa Fé (PB),1359,-
Boqueirão (PB),895,-
Igaracy (PB),485,-
Borborema (PB),1314,-
Brejo do Cruz (PB),275,-
Brejo dos Santos (PB),85,-
Caaporã (PB),1309,-
Cabaceiras (PB),245,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),605,-
Cacimba de Areia (PB),695,-
Cacimba de Dentro (PB),4003,-
Cacimbas (PB),1866,-
Caiçara (PB),488,-
Cajazeiras (PB),514,-
Cajazeirinhas (PB),234,-
Caldas Brandão (PB),605,-
Camalaú (PB),520,-
Campina Grande (PB),3837,-
Capim (PB),2316,-
Caraúbas (PB),282,-
Carrapateira (PB),247,-
Casserengue (PB),1478,-
Catingueira (PB),838,-
Catolé do Rocha (PB),618,-
Caturité (PB),454,-
Conceição (PB),2077,-
Condado (PB),352,-
Conde (PB),1650,-
Congo (PB),498,-
Coremas (PB),927,-
Coxixola (PB),514,-
Cruz do Espírito Santo (PB),6781,-
Cubati (PB),1986,-
Cuité (PB),1948,-
Cuitegi (PB),555,-
Cuité de Mamanguape (PB),1752,-
Curral de Cima (PB),1275,-
Curral Velho (PB),259,-
Damião (PB),215,-
Desterro (PB),1447,-
Vista Serrana (PB),155,-
Diamante (PB),322,-
Dona Inês (PB),2297,-
Duas Estradas (PB),561,-
Emas (PB),753,-
Esperança (PB),3026,-
Fagundes (PB),1682,-
Frei Martinho (PB),354,-
Gado Bravo (PB),225,-
Guarabira (PB),1091,-
Gurinhém (PB),1154,-
Gurjão (PB),203,-
Ibiara (PB),1239,-
Imaculada (PB),2024,-
Ingá (PB),1710,-
Itabaiana (PB),1680,-
Itaporanga (PB),892,-
Itapororoca (PB),4963,-
Itatuba (PB),1651,-
Jacaraú (PB),3227,-
Jericó (PB),383,-
João Pessoa (PB),200,-
Juarez Távora (PB),911,-
Juazeirinho (PB),1459,-
Junco do Seridó (PB),1199,-
Juripiranga (PB),4056,-
Juru (PB),1743,-
Lagoa (PB),145,-
Lagoa de Dentro (PB),791,-
Lagoa Seca (PB),1685,-
Lastro (PB),338,-
Livramento (PB),1577,-
Logradouro (PB),365,-
Lucena (PB),3054,-
Mãe d'Água (PB),643,-
Malta (PB),201,-
Mamanguape (PB),9926,-
Manaíra (PB),2612,-
Marcação (PB),3525,-
Mari (PB),3846,-
Marizópolis (PB),433,-
Massaranduba (PB),2307,-
Mataraca (PB),4144,-
Matinhas (PB),2192,-
Mato Grosso (PB),232,-
Maturéia (PB),1922,-
Mogeiro (PB),2311,-
Montadas (PB),1212,-
Monte Horebe (PB),654,-
Monteiro (PB),5179,-
Mulungu (PB),1972,-
Natuba (PB),1117,-
Nazarezinho (PB),621,-
Nova Floresta (PB),451,-
Nova Olinda (PB),479,-
Nova Palmeira (PB),654,-
Olho d'Água (PB),657,-
Olivedos (PB),910,-
Ouro Velho (PB),489,-
Parari (PB),315,-
Passagem (PB),170,-
Patos (PB),447,-
Paulista (PB),392,-
Pedra Branca (PB),411,-
Pedra Lavrada (PB),1357,-
Pedras de Fogo (PB),22450,-
Piancó (PB),856,-
Picuí (PB),2543,-
Pilar (PB),866,-
Pilões (PB),2681,-
Pilõezinhos (PB),1072,-
Pirpirituba (PB),625,-
Pitimbu (PB),2329,-
Pocinhos (PB),3501,-
Poço Dantas (PB),698,-
Poço de José de Moura (PB),932,-
Pombal (PB),234,-
Prata (PB),504,-
Princesa Isabel (PB),4619,-
Puxinanã (PB),2087,-
Queimadas (PB),2365,-
Quixaba (PB),222,-
Remígio (PB),1069,-
Pedro Régis (PB),646,-
Riachão (PB),500,-
Riachão do Bacamarte (PB),423,-
Riachão do Poço (PB),268,-
Riacho de Santo Antônio (PB),45,-
Riacho dos Cavalos (PB),957,-
Rio Tinto (PB),9861,-
Salgadinho (PB),513,-
Salgado de São Félix (PB),356,-
Santa Cecília (PB),825,-
Santa Cruz (PB),330,-
Santa Helena (PB),740,-
Santa Inês (PB),344,-
Santa Luzia (PB),420,-
Santana de Mangueira (PB),1428,-
Santana dos Garrotes (PB),518,-
Joca Claudino (PB),384,-
Santa Rita (PB),16121,-
Santa Teresinha (PB),755,-
Santo André (PB),469,-
São Bento (PB),424,-
São Bentinho (PB),207,-
São Domingos do Cariri (PB),68,-
São Domingos (PB),145,-
São Francisco (PB),218,-
São João do Cariri (PB),188,-
São João do Tigre (PB),836,-
São José da Lagoa Tapada (PB),664,-
São José de Caiana (PB),392,-
São José de Espinharas (PB),1369,-
São José dos Ramos (PB),981,-
São José de Piranhas (PB),1212,-
São José de Princesa (PB),2410,-
São José do Bonfim (PB),403,-
São José do Brejo do Cruz (PB),114,-
São José do Sabugi (PB),514,-
São José dos Cordeiros (PB),1108,-
São Mamede (PB),676,-
São Miguel de Taipu (PB),953,-
São Sebastião de Lagoa de Roça (PB),857,-
São Sebastião do Umbuzeiro (PB),370,-
Sapé (PB),10759,-
São Vicente do Seridó (PB),608,-
Serra Branca (PB),2021,-
Serra da Raiz (PB),475,-
Serra Grande (PB),250,-
Serra Redonda (PB),629,-
Serraria (PB),1331,-
Sertãozinho (PB),538,-
Sobrado (PB),566,-
Solânea (PB),1903,-
Soledade (PB),110,-
Sossêgo (PB),60,-
Sousa (PB),3471,-
Sumé (PB),1387,-
Tacima (PB),2138,-
Taperoá (PB),1838,-
Tavares (PB),4577,-
Teixeira (PB),1828,-
Tenório (PB),580,-
Triunfo (PB),794,-
Uiraúna (PB),1204,-
Umbuzeiro (PB),658,-
Várzea (PB),307,-
Vieirópolis (PB),573,-
Zabelê (PB),363,-
Abreu e Lima (PE),398,-
Afogados da Ingazeira (PE),3859,-
Afrânio (PE),7500,-
Agrestina (PE),1140,-
Água Preta (PE),2735,-
Águas Belas (PE),2414,-
Alagoinha (PE),235,-
Aliança (PE),10163,-
Altinho (PE),1290,-
Amaraji (PE),8032,-
Angelim (PE),1124,-
Araçoiaba (PE),1131,-
Araripina (PE),28700,-
Arcoverde (PE),329,-
Barra de Guabiraba (PE),1725,-
Barreiros (PE),2189,-
Belém de Maria (PE),1041,-
Belém do São Francisco (PE),5996,-
Belo Jardim (PE),800,-
Betânia (PE),5055,-
Bezerros (PE),1826,-
Bodocó (PE),10550,-
Bom Conselho (PE),4830,-
Bom Jardim (PE),4337,-
Bonito (PE),2790,-
Brejão (PE),491,-
Brejinho (PE),2302,-
Brejo da Madre de Deus (PE),362,-
Buenos Aires (PE),3159,-
Buíque (PE),2600,-
Cabo de Santo Agostinho (PE),9058,-
Cabrobó (PE),4980,-
Cachoeirinha (PE),1320,-
Caetés (PE),7410,-
Calçado (PE),4618,-
Calumbi (PE),673,-
Camaragibe (PE),423,-
Camocim de São Félix (PE),220,-
Camutanga (PE),2367,-
Canhotinho (PE),2692,-
Capoeiras (PE),1408,-
Carnaíba (PE),9618,-
Carnaubeira da Penha (PE),3496,-
Carpina (PE),1870,-
Caruaru (PE),1813,-
Casinhas (PE),2465,-
Catende (PE),1477,-
Cedro (PE),2493,-
Chã de Alegria (PE),2725,-
Chã Grande (PE),315,-
Condado (PE),2102,-
Correntes (PE),2105,-
Cortês (PE),1659,-
Cumaru (PE),2556,-
Cupira (PE),375,-
Custódia (PE),11545,-
Dormentes (PE),7509,-
Escada (PE),18775,-
Exu (PE),15455,-
Feira Nova (PE),448,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),3072,-
Flores (PE),16317,-
Floresta (PE),1884,-
Frei Miguelinho (PE),1193,-
Gameleira (PE),10406,-
Garanhuns (PE),2822,-
Glória do Goitá (PE),2652,-
Goiana (PE),10247,-
Granito (PE),1186,-
Gravatá (PE),762,-
Iati (PE),3261,-
Ibimirim (PE),1675,-
Ibirajuba (PE),1010,-
Igarassu (PE),6293,-
Iguaracy (PE),5569,-
Inajá (PE),1583,-
Ingazeira (PE),1210,-
Ipojuca (PE),30620,-
Ipubi (PE),13068,-
Itacuruba (PE),294,-
Itaíba (PE),2513,-
Ilha de Itamaracá (PE),17,-
Itambé (PE),15260,-
Itapetim (PE),3699,-
Itapissuma (PE),1849,-
Itaquitinga (PE),5194,-
Jaboatão dos Guararapes (PE),7560,-
Jaqueira (PE),1080,-
Jataúba (PE),410,-
Jatobá (PE),278,-
João Alfredo (PE),1421,-
Joaquim Nabuco (PE),1420,-
Jucati (PE),5970,-
Jupi (PE),7851,-
Jurema (PE),2870,-
Lagoa do Carro (PE),783,-
Lagoa de Itaenga (PE),2805,-
Lagoa do Ouro (PE),271,-
Lagoa dos Gatos (PE),1629,-
Lagoa Grande (PE),5100,-
Lajedo (PE),1795,-
Limoeiro (PE),3268,-
Macaparana (PE),3773,-
Machados (PE),3361,-
Manari (PE),3017,-
Maraial (PE),842,-
Mirandiba (PE),2726,-
Moreno (PE),6551,-
Nazaré da Mata (PE),4134,-
Olinda (PE),...,...
Orobó (PE),3210,-
Orocó (PE),2475,-
Ouricuri (PE),17010,-
Palmares (PE),1895,-
Palmeirina (PE),288,-
Panelas (PE),2410,-
Paranatama (PE),2285,-
Parnamirim (PE),5102,-
Passira (PE),2088,-
Paudalho (PE),6234,-
Paulista (PE),...,...
Pedra (PE),3289,-
Pesqueira (PE),1030,-
Petrolândia (PE),4413,-
Petrolina (PE),28045,-
Poção (PE),925,-
Pombos (PE),1855,-
Primavera (PE),9869,-
Quipapá (PE),1723,-
Quixaba (PE),3270,-
Recife (PE),...,...
Riacho das Almas (PE),2559,-
Ribeirão (PE),15688,-
Rio Formoso (PE),10708,-
Sairé (PE),745,-
Salgadinho (PE),1400,-
Salgueiro (PE),1147,-
Saloá (PE),3230,-
Sanharó (PE),2000,-
Santa Cruz (PE),12550,-
Santa Cruz da Baixa Verde (PE),3031,-
Santa Cruz do Capibaribe (PE),260,-
Santa Filomena (PE),10010,-
Santa Maria da Boa Vista (PE),11051,-
Santa Maria do Cambucá (PE),1855,-
Santa Terezinha (PE),3643,-
São Benedito do Sul (PE),606,-
São Bento do Una (PE),7745,-
São Caitano (PE),880,-
São João (PE),16218,-
São Joaquim do Monte (PE),67,-
São José da Coroa Grande (PE),227,-
São José do Belmonte (PE),5766,-
São José do Egito (PE),10691,-
São Lourenço da Mata (PE),6412,-
São Vicente Férrer (PE),6954,-
Serra Talhada (PE),4819,-
Serrita (PE),4047,-
Sertânia (PE),2600,-
Sirinhaém (PE),31460,-
Moreilândia (PE),2458,-
Solidão (PE),2949,-
Surubim (PE),4202,-
Tabira (PE),6735,-
Tacaimbó (PE),500,-
Tacaratu (PE),4940,-
Tamandaré (PE),1978,-
Taquaritinga do Norte (PE),2485,-
Terezinha (PE),830,-
Terra Nova (PE),719,-
Timbaúba (PE),4733,-
Toritama (PE),...,...
Tracunhaém (PE),4180,-
Trindade (PE),3530,-
Triunfo (PE),1725,-
Tupanatinga (PE),2655,-
Tuparetama (PE),2055,-
Venturosa (PE),98,-
Verdejante (PE),898,-
Vertente do Lério (PE),970,-
Vertentes (PE),1582,-
Vicência (PE),17175,-
Vitória de Santo Antão (PE),6792,-
Xexéu (PE),1882,-
Água Branca (AL),2525,-
Anadia (AL),5003,-
Arapiraca (AL),9759,-
Atalaia (AL),13801,-
Barra de Santo Antônio (AL),3271,-
Barra de São Miguel (AL),3108,-
Batalha (AL),1058,-
Belém (AL),323,-
Belo Monte (AL),1079,-
Boca da Mata (AL),10201,-
Branquinha (AL),4800,-
Cacimbinhas (AL),1530,-
Cajueiro (AL),861,-
Campestre (AL),1541,-
Campo Alegre (AL),20155,-
Campo Grande (AL),141,-
Canapi (AL),1567,-
Capela (AL),2677,-
Carneiros (AL),2067,-
Chã Preta (AL),1724,-
Coité do Nóia (AL),1352,-
Colônia Leopoldina (AL),4310,-
Coqueiro Seco (AL),413,-
Coruripe (AL),48065,-
Craíbas (AL),5599,-
Delmiro Gouveia (AL),2302,-
Dois Riachos (AL),1415,-
Estrela de Alagoas (AL),529,-
Feira Grande (AL),2654,-
Feliz Deserto (AL),3792,-
Flexeiras (AL),4831,-
Girau do Ponciano (AL),10293,-
Ibateguara (AL),2293,-
Igaci (AL),3878,-
Igreja Nova (AL),7216,-
Inhapi (AL),3531,-
Jacaré dos Homens (AL),334,-
Jacuípe (AL),2472,-
Japaratinga (AL),2013,-
Jaramataia (AL),830,-
Jequiá da Praia (AL),11902,-
Joaquim Gomes (AL),3111,-
Jundiá (AL),2525,-
Junqueiro (AL),13191,-
Lagoa da Canoa (AL),4000,-
Limoeiro de Anadia (AL),6798,-
Maceió (AL),4264,-
Major Isidoro (AL),1870,-
Maragogi (AL),6260,-
Maravilha (AL),1350,-
Marechal Deodoro (AL),15739,-
Maribondo (AL),392,-
Mar Vermelho (AL),60,-
Mata Grande (AL),3320,-
Matriz de Camaragibe (AL),9360,-
Messias (AL),2020,-
Minador do Negrão (AL),480,-
Monteirópolis (AL),448,-
Murici (AL),10856,-
Novo Lino (AL),3226,-
Olho d'Água das Flores (AL),571,-
Olho d'Água do Casado (AL),1942,-
Olho d'Água Grande (AL),484,-
Olivença (AL),784,-
Ouro Branco (AL),669,-
Palestina (AL),45,-
Palmeira dos Índios (AL),2952,-
Pão de Açúcar (AL),3213,-
Pariconha (AL),2375,-
Paripueira (AL),1914,-
Passo de Camaragibe (AL),9291,-
Paulo Jacinto (AL),438,-
Penedo (AL),19745,-
Piaçabuçu (AL),2805,-
Pilar (AL),8197,-
Pindoba (AL),162,-
Piranhas (AL),2467,-
Poço das Trincheiras (AL),3288,-
Porto Calvo (AL),6047,-
Porto de Pedras (AL),5469,-
Porto Real do Colégio (AL),1869,-
Quebrangulo (AL),2381,-
Rio Largo (AL),10077,-
Roteiro (AL),4353,-
Santa Luzia do Norte (AL),667,-
Santana do Ipanema (AL),4860,-
Santana do Mundaú (AL),8184,-
São Brás (AL),682,-
São José da Laje (AL),16755,-
São José da Tapera (AL),4646,-
São Luís do Quitunde (AL),17083,-
São Miguel dos Campos (AL),22585,-
São Miguel dos Milagres (AL),2136,-
São Sebastião (AL),7717,-
Satuba (AL),1214,-
Senador Rui Palmeira (AL),2123,-
Tanque d'Arca (AL),368,-
Taquarana (AL),4228,-
Teotônio Vilela (AL),18141,-
Traipu (AL),4313,-
União dos Palmares (AL),4452,-
Viçosa (AL),659,-
Amparo do São Francisco (SE),200,-
Aquidabã (SE),1326,-
Aracaju (SE),25,-
Arauá (SE),3228,-
Areia Branca (SE),1745,-
Barra dos Coqueiros (SE),796,-
Boquim (SE),3010,-
Brejo Grande (SE),2394,-
Campo do Brito (SE),837,-
Canhoba (SE),2346,-
Canindé de São Francisco (SE),958,-
Capela (SE),4938,-
Carira (SE),27000,-
Carmópolis (SE),788,-
Cedro de São João (SE),174,-
Cristinápolis (SE),4922,-
Cumbe (SE),3306,-
Divina Pastora (SE),836,-
Estância (SE),3594,-
Feira Nova (SE),6000,-
