local,total_area_plantada_hectare,total_cacau_semente_hectare
São Gonçalo do Piauí (PI),1529,-
São João da Canabrava (PI),2898,-
São João da Fronteira (PI),2964,-
São João da Serra (PI),1775,-
São João da Varjota (PI),3040,-
São João do Arraial (PI),585,-
São João do Piauí (PI),2835,-
São José do Divino (PI),2260,-
São José do Peixe (PI),1426,-
São José do Piauí (PI),7073,-
São Julião (PI),5308,-
São Lourenço do Piauí (PI),1278,-
São Luis do Piauí (PI),1440,-
São Miguel da Baixa Grande (PI),718,-
São Miguel do Fidalgo (PI),1078,-
São Miguel do Tapuio (PI),10132,-
São Pedro do Piauí (PI),2695,-
São Raimundo Nonato (PI),10108,-
Sebastião Barros (PI),1385,-
Sebastião Leal (PI),21466,-
Sigefredo Pacheco (PI),5180,-
Simões (PI),6893,-
Simplício Mendes (PI),3397,-
Socorro do Piauí (PI),1760,-
Sussuapara (PI),1280,-
Tamboril do Piauí (PI),2261,-
Tanque do Piauí (PI),1658,-
Teresina (PI),6578,-
União (PI),10458,-
Uruçuí (PI),166962,-
Valença do Piauí (PI),3799,-
Várzea Branca (PI),2557,-
Várzea Grande (PI),1135,-
Vera Mendes (PI),2969,-
Vila Nova do Piauí (PI),7094,-
Wall Ferraz (PI),4337,-
Abaiara (CE),2049,-
Acarape (CE),1619,-
Acaraú (CE),23993,-
Acopiara (CE),18399,-
Aiuaba (CE),8797,-
Alcântaras (CE),4364,-
Altaneira (CE),1828,-
Alto Santo (CE),6916,-
Amontada (CE),23230,-
Antonina do Norte (CE),1067,-
Apuiarés (CE),1212,-
Aquiraz (CE),4347,-
Aracati (CE),22009,-
Aracoiaba (CE),11071,-
Ararendá (CE),1914,-
Araripe (CE),6827,-
Aratuba (CE),4790,-
Arneiroz (CE),1263,-
Assaré (CE),8674,-
Aurora (CE),5281,-
Baixio (CE),896,-
Banabuiú (CE),952,-
Barbalha (CE),1836,-
Barreira (CE),12802,-
Barro (CE),1429,-
Barroquinha (CE),3355,-
Baturité (CE),7786,-
Beberibe (CE),45568,-
Bela Cruz (CE),35958,-
Boa Viagem (CE),13233,-
Brejo Santo (CE),6488,-
Camocim (CE),12717,-
Campos Sales (CE),9038,-
Canindé (CE),14889,-
Capistrano (CE),5361,-
Caridade (CE),2840,-
Cariré (CE),6019,-
Caririaçu (CE),2948,-
Cariús (CE),2521,-
Carnaubal (CE),4129,-
Cascavel (CE),29370,-
Catarina (CE),5309,-
Catunda (CE),4654,-
Caucaia (CE),10643,-
Cedro (CE),1214,-
Chaval (CE),3177,-
Choró (CE),966,-
Chorozinho (CE),17171,-
Coreaú (CE),2463,-
Crateús (CE),11799,-
Crato (CE),8621,-
Croatá (CE),4802,-
Cruz (CE),14473,-
Deputado Irapuan Pinheiro (CE),5828,-
Ereré (CE),767,-
Eusébio (CE),661,-
Farias Brito (CE),5341,-
Forquilha (CE),2083,-
Fortaleza (CE),161,-
Fortim (CE),11056,-
Frecheirinha (CE),4077,-
General Sampaio (CE),1609,-
Graça (CE),5282,-
Granja (CE),23308,-
Granjeiro (CE),1384,-
Groaíras (CE),240,-
Guaiúba (CE),1664,-
Guaraciaba do Norte (CE),9661,-
Guaramiranga (CE),2353,-
Hidrolândia (CE),7997,-
Horizonte (CE),4259,-
Ibaretama (CE),2481,-
Ibiapina (CE),10660,-
Ibicuitinga (CE),5047,-
Icapuí (CE),19390,-
Icó (CE),9657,-
Iguatu (CE),5238,-
Independência (CE),3789,-
Ipaporanga (CE),2373,-
Ipaumirim (CE),2143,-
Ipu (CE),13728,-
Ipueiras (CE),7313,-
Iracema (CE),767,-
Irauçuba (CE),7313,-
Itaiçaba (CE),1126,-
Itaitinga (CE),602,-
Itapajé (CE),10170,-
Itapipoca (CE),43847,-
Itapiúna (CE),3824,-
Itarema (CE),22822,-
Itatira (CE),10042,-
Jaguaretama (CE),3722,-
Jaguaribara (CE),953,-
Jaguaribe (CE),1846,-
Jaguaruana (CE),10357,-
Jardim (CE),3370,-
Jati (CE),1353,-
Jijoca de Jericoacoara (CE),5620,-
Juazeiro do Norte (CE),1492,-
Jucás (CE),2361,-
Lavras da Mangabeira (CE),1961,-
Limoeiro do Norte (CE),10066,-
Madalena (CE),4614,-
Maracanaú (CE),334,-
Maranguape (CE),5143,-
Marco (CE),13420,-
Martinópole (CE),6472,-
Massapê (CE),6275,-
Mauriti (CE),9180,-
Meruoca (CE),4251,-
Milagres (CE),4143,-
Milhã (CE),5005,-
Miraíma (CE),1934,-
Missão Velha (CE),6778,-
Mombaça (CE),10527,-
Monsenhor Tabosa (CE),6044,-
Morada Nova (CE),22553,-
Moraújo (CE),1032,-
Morrinhos (CE),15103,-
Mucambo (CE),5565,-
Mulungu (CE),5874,-
Nova Olinda (CE),4114,-
Nova Russas (CE),2457,-
Novo Oriente (CE),11584,-
Ocara (CE),22244,-
Orós (CE),2606,-
Pacajus (CE),12281,-
Pacatuba (CE),1924,-
Pacoti (CE),4426,-
Pacujá (CE),2196,-
Palhano (CE),16035,-
Palmácia (CE),2528,-
Paracuru (CE),4716,-
Paraipaba (CE),12058,-
Parambu (CE),18891,-
Paramoti (CE),2567,-
Pedra Branca (CE),8965,-
Penaforte (CE),585,-
Pentecoste (CE),4287,-
Pereiro (CE),3024,-
Pindoretama (CE),3217,-
Piquet Carneiro (CE),4904,-
Pires Ferreira (CE),6935,-
Poranga (CE),1770,-
Porteiras (CE),3082,-
Potengi (CE),2105,-
Potiretama (CE),4077,-
Quiterianópolis (CE),6934,-
Quixadá (CE),4581,-
Quixelô (CE),2006,-
Quixeramobim (CE),7905,-
Quixeré (CE),6574,-
Redenção (CE),8019,-
Reriutaba (CE),8951,-
Russas (CE),11432,-
Saboeiro (CE),1676,-
Salitre (CE),11904,-
Santana do Acaraú (CE),14430,-
Santana do Cariri (CE),6138,-
Santa Quitéria (CE),4542,-
São Benedito (CE),14211,-
São Gonçalo do Amarante (CE),12621,-
São João do Jaguaribe (CE),1794,-
São Luís do Curu (CE),2703,-
Senador Pompeu (CE),8516,-
Senador Sá (CE),2645,-
Sobral (CE),9358,-
Solonópole (CE),7278,-
Tabuleiro do Norte (CE),3917,-
Tamboril (CE),8711,-
Tarrafas (CE),4509,-
Tauá (CE),16089,-
Tejuçuoca (CE),3003,-
Tianguá (CE),8239,-
Trairi (CE),28237,-
Tururu (CE),6893,-
Ubajara (CE),8190,-
Umari (CE),1502,-
Umirim (CE),4041,-
Uruburetama (CE),4860,-
Uruoca (CE),11653,-
Varjota (CE),5106,-
Várzea Alegre (CE),4613,-
Viçosa do Ceará (CE),15067,-
Acari (RN),175,-
Açu (RN),1291,-
Afonso Bezerra (RN),672,-
Água Nova (RN),441,-
Alexandria (RN),535,-
Almino Afonso (RN),566,-
Alto do Rodrigues (RN),1125,-
Angicos (RN),240,-
Antônio Martins (RN),888,-
Apodi (RN),12859,-
Areia Branca (RN),3140,-
Arês (RN),5410,-
Campo Grande (RN),923,-
Baía Formosa (RN),20655,-
Baraúna (RN),10162,-
Barcelona (RN),519,-
Bento Fernandes (RN),1185,-
Bodó (RN),4248,-
Bom Jesus (RN),2377,-
Brejinho (RN),6403,-
Caiçara do Norte (RN),2215,-
Caiçara do Rio do Vento (RN),122,-
Caicó (RN),641,-
Campo Redondo (RN),396,-
Canguaretama (RN),15806,-
Caraúbas (RN),5940,-
Carnaúba dos Dantas (RN),50,-
Carnaubais (RN),1464,-
Ceará-Mirim (RN),4907,-
Cerro Corá (RN),3480,-
Coronel Ezequiel (RN),1629,-
Coronel João Pessoa (RN),697,-
Cruzeta (RN),93,-
Currais Novos (RN),302,-
Doutor Severiano (RN),745,-
Parnamirim (RN),808,-
Encanto (RN),694,-
Equador (RN),250,-
Espírito Santo (RN),227,-
Extremoz (RN),1370,-
Felipe Guerra (RN),548,-
Fernando Pedroza (RN),85,-
Florânia (RN),1352,-
Francisco Dantas (RN),566,-
Frutuoso Gomes (RN),404,-
Galinhos (RN),1942,-
Goianinha (RN),6295,-
Governador Dix-Sept Rosado (RN),1793,-
Grossos (RN),283,-
Guamaré (RN),127,-
Ielmo Marinho (RN),1228,-
Ipanguaçu (RN),1588,-
Ipueira (RN),233,-
Itajá (RN),20,-
Itaú (RN),1385,-
Jaçanã (RN),1116,-
Jandaíra (RN),569,-
Janduís (RN),486,-
Januário Cicco (RN),1310,-
Japi (RN),1440,-
Jardim de Angicos (RN),920,-
Jardim de Piranhas (RN),151,-
Jardim do Seridó (RN),78,-
João Câmara (RN),4085,-
João Dias (RN),314,-
José da Penha (RN),994,-
Jucurutu (RN),292,-
Jundiá (RN),532,-
Lagoa d'Anta (RN),604,-
Lagoa de Pedras (RN),770,-
Lagoa de Velhos (RN),307,-
Lagoa Nova (RN),3341,-
Lagoa Salgada (RN),2549,-
Lajes (RN),125,-
Lajes Pintadas (RN),210,-
Lucrécia (RN),505,-
Luís Gomes (RN),1380,-
Macaíba (RN),14288,-
Macau (RN),323,-
Major Sales (RN),499,-
Marcelino Vieira (RN),900,-
Martins (RN),1432,-
Maxaranguape (RN),662,-
Messias Targino (RN),204,-
Montanhas (RN),653,-
Monte Alegre (RN),796,-
Monte das Gameleiras (RN),306,-
Mossoró (RN),19193,-
Natal (RN),...,...
Nísia Floresta (RN),3373,-
Nova Cruz (RN),1543,-
Olho d'Água do Borges (RN),221,-
Ouro Branco (RN),88,-
Paraná (RN),515,-
Paraú (RN),15,-
Parazinho (RN),707,-
Parelhas (RN),88,-
Rio do Fogo (RN),1702,-
Passa e Fica (RN),1635,-
Passagem (RN),195,-
Patu (RN),779,-
Santa Maria (RN),751,-
Pau dos Ferros (RN),267,-
Pedra Grande (RN),238,-
Pedra Preta (RN),1000,-
Pedro Avelino (RN),255,-
Pedro Velho (RN),3416,-
Pendências (RN),255,-
Pilões (RN),261,-
Poço Branco (RN),1206,-
Portalegre (RN),2651,-
Porto do Mangue (RN),905,-
Serra Caiada (RN),1500,-
Pureza (RN),3707,-
Rafael Fernandes (RN),664,-
Rafael Godeiro (RN),483,-
Riacho da Cruz (RN),440,-
Riacho de Santana (RN),511,-
Riachuelo (RN),1726,-
Rodolfo Fernandes (RN),816,-
Tibau (RN),619,-
Ruy Barbosa (RN),868,-
Santa Cruz (RN),1811,-
Santana do Matos (RN),615,-
Santana do Seridó (RN),8,-
Santo Antônio (RN),1631,-
São Bento do Norte (RN),712,-
São Bento do Trairí (RN),208,-
São Fernando (RN),166,-
São Francisco do Oeste (RN),437,-
São Gonçalo do Amarante (RN),2406,-
São João do Sabugi (RN),73,-
São José de Mipibu (RN),6755,-
São José do Campestre (RN),1036,-
São José do Seridó (RN),69,-
São Miguel (RN),2665,-
São Miguel do Gostoso (RN),1167,-
São Paulo do Potengi (RN),1853,-
São Pedro (RN),1108,-
São Rafael (RN),8,-
São Tomé (RN),1119,-
São Vicente (RN),816,-
Senador Elói de Souza (RN),1406,-
Senador Georgino Avelino (RN),191,-
Serra de São Bento (RN),411,-
Serra do Mel (RN),36620,-
Serra Negra do Norte (RN),71,-
Serrinha (RN),398,-
Serrinha dos Pintos (RN),1210,-
Severiano Melo (RN),5220,-
Sítio Novo (RN),130,-
Taboleiro Grande (RN),271,-
Taipu (RN),2377,-
Tangará (RN),601,-
Tenente Ananias (RN),952,-
Tenente Laurentino Cruz (RN),1262,-
Tibau do Sul (RN),2821,-
Timbaúba dos Batistas (RN),80,-
Touros (RN),13548,-
Triunfo Potiguar (RN),425,-
Umarizal (RN),628,-
Upanema (RN),499,-
Várzea (RN),655,-
Venha-Ver (RN),666,-
Vera Cruz (RN),2680,-
Viçosa (RN),182,-
Vila Flor (RN),961,-
Água Branca (PB),69,-
Aguiar (PB),246,-
Alagoa Grande (PB),3302,-
Alagoa Nova (PB),8026,-
Alagoinha (PB),1848,-
Alcantil (PB),532,-
Algodão de Jandaíra (PB),570,-
Alhandra (PB),3953,-
São João do Rio do Peixe (PB),308,-
Amparo (PB),-,-
Aparecida (PB),451,-
Araçagi (PB),5717,-
Arara (PB),1935,-
Araruna (PB),3039,-
Areia (PB),3458,-
Areia de Baraúnas (PB),8,-
Areial (PB),1128,-
Aroeiras (PB),1823,-
Assunção (PB),26,-
Baía da Traição (PB),1902,-
Bananeiras (PB),4356,-
Baraúna (PB),524,-
Barra de Santana (PB),552,-
Barra de Santa Rosa (PB),4550,-
Barra de São Miguel (PB),188,-
Bayeux (PB),133,-
Belém (PB),1568,-
Belém do Brejo do Cruz (PB),-,-
Bernardino Batista (PB),327,-
Boa Ventura (PB),302,-
Boa Vista (PB),145,-
Bom Jesus (PB),271,-
Bom Sucesso (PB),5,-
Bonito de Santa Fé (PB),2133,-
Boqueirão (PB),923,-
Igaracy (PB),190,-
Borborema (PB),1669,-
Brejo do Cruz (PB),-,-
Brejo dos Santos (PB),-,-
Caaporã (PB),4917,-
Cabaceiras (PB),201,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),394,-
Cacimba de Areia (PB),-,-
Cacimba de Dentro (PB),2080,-
Cacimbas (PB),379,-
Caiçara (PB),1088,-
Cajazeiras (PB),1471,-
Cajazeirinhas (PB),40,-
Caldas Brandão (PB),476,-
Camalaú (PB),20,-
Campina Grande (PB),5716,-
Capim (PB),1807,-
Caraúbas (PB),39,-
Carrapateira (PB),120,-
Casserengue (PB),2100,-
Catingueira (PB),23,-
Catolé do Rocha (PB),18,-
Caturité (PB),268,-
Conceição (PB),2961,-
Condado (PB),45,-
Conde (PB),1647,-
Congo (PB),287,-
Coremas (PB),38,-
Coxixola (PB),23,-
Cruz do Espírito Santo (PB),7106,-
Cubati (PB),436,-
Cuité (PB),1533,-
Cuitegi (PB),685,-
Cuité de Mamanguape (PB),1833,-
Curral de Cima (PB),1001,-
Curral Velho (PB),200,-
Damião (PB),1892,-
Desterro (PB),65,-
Vista Serrana (PB),-,-
Diamante (PB),298,-
Dona Inês (PB),1745,-
Duas Estradas (PB),893,-
Emas (PB),83,-
Esperança (PB),1492,-
Fagundes (PB),3864,-
Frei Martinho (PB),13,-
Gado Bravo (PB),850,-
Guarabira (PB),1156,-
Gurinhém (PB),1956,-
Gurjão (PB),4,-
Ibiara (PB),424,-
Imaculada (PB),160,-
Ingá (PB),1854,-
Itabaiana (PB),2151,-
Itaporanga (PB),465,-
Itapororoca (PB),5655,-
Itatuba (PB),1580,-
Jacaraú (PB),3058,-
Jericó (PB),31,-
João Pessoa (PB),261,-
Juarez Távora (PB),1301,-
Juazeirinho (PB),397,-
Junco do Seridó (PB),194,-
Juripiranga (PB),5434,-
Juru (PB),121,-
Lagoa (PB),3,-
Lagoa de Dentro (PB),1126,-
Lagoa Seca (PB),2649,-
Lastro (PB),156,-
Livramento (PB),171,-
Logradouro (PB),770,-
Lucena (PB),2987,-
Mãe d'Água (PB),84,-
Malta (PB),-,-
Mamanguape (PB),10453,-
Manaíra (PB),30,-
Marcação (PB),3017,-
Mari (PB),4032,-
Marizópolis (PB),129,-
Massaranduba (PB),4879,-
Mataraca (PB),3252,-
Matinhas (PB),2567,-
Mato Grosso (PB),5,-
Maturéia (PB),150,-
Mogeiro (PB),3413,-
Montadas (PB),1116,-
Monte Horebe (PB),387,-
Monteiro (PB),137,-
Mulungu (PB),2164,-
Natuba (PB),1126,-
Nazarezinho (PB),593,-
Nova Floresta (PB),470,-
Nova Olinda (PB),222,-
Nova Palmeira (PB),303,-
Olho d'Água (PB),152,-
Olivedos (PB),200,-
Ouro Velho (PB),39,-
Parari (PB),29,-
Passagem (PB),-,-
Patos (PB),17,-
Paulista (PB),53,-
Pedra Branca (PB),160,-
Pedra Lavrada (PB),820,-
Pedras de Fogo (PB),20544,-
Piancó (PB),190,-
Picuí (PB),1628,-
Pilar (PB),554,-
Pilões (PB),1868,-
Pilõezinhos (PB),1110,-
Pirpirituba (PB),910,-
Pitimbu (PB),4956,-
Pocinhos (PB),4395,-
Poço Dantas (PB),267,-
Poço de José de Moura (PB),216,-
Pombal (PB),95,-
Prata (PB),18,-
Princesa Isabel (PB),294,-
Puxinanã (PB),3238,-
Queimadas (PB),1782,-
Quixaba (PB),-,-
Remígio (PB),2890,-
Pedro Régis (PB),802,-
Riachão (PB),588,-
Riachão do Bacamarte (PB),740,-
Riachão do Poço (PB),447,-
Riacho de Santo Antônio (PB),302,-
Riacho dos Cavalos (PB),5,-
Rio Tinto (PB),12427,-
Salgadinho (PB),52,-
Salgado de São Félix (PB),1468,-
Santa Cecília (PB),864,-
Santa Cruz (PB),118,-
Santa Helena (PB),1245,-
Santa Inês (PB),313,-
Santa Luzia (PB),13,-
Santana de Mangueira (PB),328,-
Santana dos Garrotes (PB),600,-
Joca Claudino (PB),40,-
Santa Rita (PB),21785,-
Santa Teresinha (PB),66,-
Santo André (PB),65,-
São Bento (PB),19,-
São Bentinho (PB),46,-
São Domingos do Cariri (PB),63,-
São Domingos (PB),19,-
São Francisco (PB),91,-
São João do Cariri (PB),14,-
São João do Tigre (PB),15,-
São José da Lagoa Tapada (PB),710,-
São José de Caiana (PB),313,-
São José de Espinharas (PB),103,-
São José dos Ramos (PB),1437,-
São José de Piranhas (PB),614,-
São José de Princesa (PB),236,-
São José do Bonfim (PB),11,-
São José do Brejo do Cruz (PB),-,-
São José do Sabugi (PB),14,-
São José dos Cordeiros (PB),13,-
São Mamede (PB),12,-
São Miguel de Taipu (PB),1019,-
São Sebastião de Lagoa de Roça (PB),1198,-
São Sebastião do Umbuzeiro (PB),10,-
Sapé (PB),20340,-
São Vicente do Seridó (PB),228,-
Serra Branca (PB),76,-
Serra da Raiz (PB),713,-
Serra Grande (PB),180,-
Serra Redonda (PB),1115,-
Serraria (PB),2048,-
Sertãozinho (PB),637,-
Sobrado (PB),1170,-
Solânea (PB),3702,-
Soledade (PB),1,-
Sossêgo (PB),190,-
Sousa (PB),2905,-
Sumé (PB),65,-
Tacima (PB),999,-
Taperoá (PB),19,-
Tavares (PB),688,-
Teixeira (PB),280,-
Tenório (PB),48,-
Triunfo (PB),75,-
Uiraúna (PB),335,-
Umbuzeiro (PB),1158,-
Várzea (PB),-,-
Vieirópolis (PB),304,-
Zabelê (PB),29,-
Abreu e Lima (PE),1774,-
Afogados da Ingazeira (PE),1032,-
Afrânio (PE),3700,-
Agrestina (PE),788,-
Água Preta (PE),10129,-
Águas Belas (PE),5360,-
Alagoinha (PE),635,-
Aliança (PE),7428,-
Altinho (PE),773,-
Amaraji (PE),7825,-
Angelim (PE),716,-
Araçoiaba (PE),1319,-
Araripina (PE),4312,-
Arcoverde (PE),10,-
Barra de Guabiraba (PE),940,-
Barreiros (PE),5162,-
Belém de Maria (PE),513,-
Belém do São Francisco (PE),785,-
Belo Jardim (PE),1720,-
Betânia (PE),23,-
Bezerros (PE),1440,-
Bodocó (PE),1020,-
Bom Conselho (PE),6166,-
Bom Jardim (PE),2432,-
Bonito (PE),3020,-
Brejão (PE),1203,-
Brejinho (PE),571,-
Brejo da Madre de Deus (PE),614,-
Buenos Aires (PE),3500,-
Buíque (PE),8250,-
Cabo de Santo Agostinho (PE),8110,-
Cabrobó (PE),3855,-
Cachoeirinha (PE),2230,-
Caetés (PE),4524,-
Calçado (PE),7494,-
Calumbi (PE),11,-
Camaragibe (PE),4820,-
Camocim de São Félix (PE),3044,-
Camutanga (PE),3298,-
Canhotinho (PE),2407,-
Capoeiras (PE),3768,-
Carnaíba (PE),1275,-
Carnaubeira da Penha (PE),3041,-
Carpina (PE),2500,-
Caruaru (PE),1656,-
Casinhas (PE),202,-
Catende (PE),1651,-
Cedro (PE),463,-
Chã de Alegria (PE),3200,-
Chã Grande (PE),440,-
Condado (PE),5165,-
Correntes (PE),1271,-
Cortês (PE),4120,-
Cumaru (PE),2925,-
Cupira (PE),948,-
Custódia (PE),-,-
Dormentes (PE),3270,-
Escada (PE),6505,-
Exu (PE),2858,-
Feira Nova (PE),200,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),4254,-
Flores (PE),290,-
Floresta (PE),467,-
Frei Miguelinho (PE),537,-
Gameleira (PE),10287,-
Garanhuns (PE),3584,-
Glória do Goitá (PE),2300,-
Goiana (PE),14313,-
Granito (PE),200,-
Gravatá (PE),750,-
Iati (PE),2732,-
Ibimirim (PE),1885,-
Ibirajuba (PE),20,-
Igarassu (PE),8373,-
Iguaracy (PE),811,-
Inajá (PE),2050,-
Ingazeira (PE),292,-
Ipojuca (PE),8580,-
Ipubi (PE),2348,-
Itacuruba (PE),80,-
Itaíba (PE),2500,-
Ilha de Itamaracá (PE),110,-
Itambé (PE),11752,-
Itapetim (PE),248,-
Itapissuma (PE),2378,-
Itaquitinga (PE),5159,-
Jaboatão dos Guararapes (PE),6180,-
Jaqueira (PE),3260,-
Jataúba (PE),506,-
Jatobá (PE),30,-
João Alfredo (PE),1484,-
Joaquim Nabuco (PE),3361,-
Jucati (PE),6536,-
Jupi (PE),5129,-
Jurema (PE),850,-
Lagoa do Carro (PE),1000,-
Lagoa de Itaenga (PE),2000,-
Lagoa do Ouro (PE),964,-
Lagoa dos Gatos (PE),1241,-
Lagoa Grande (PE),3600,-
Lajedo (PE),3550,-
Limoeiro (PE),2182,-
Macaparana (PE),5357,-
Machados (PE),6760,-
Manari (PE),2200,-
Maraial (PE),1700,-
Mirandiba (PE),2619,-
Moreno (PE),11477,-
Nazaré da Mata (PE),5000,-
Olinda (PE),25,-
Orobó (PE),2135,-
Orocó (PE),2756,-
Ouricuri (PE),1190,-
Palmares (PE),6865,-
Palmeirina (PE),236,-
Panelas (PE),1507,-
Paranatama (PE),2799,-
Parnamirim (PE),1913,-
Passira (PE),3487,-
Paudalho (PE),8100,-
Paulista (PE),30,-
Pedra (PE),100,-
Pesqueira (PE),4720,-
Petrolândia (PE),2022,-
Petrolina (PE),23287,-
Poção (PE),1450,-
Pombos (PE),1600,-
Primavera (PE),7550,-
Quipapá (PE),4303,-
Quixaba (PE),350,-
Recife (PE),...,...
Riacho das Almas (PE),667,-
Ribeirão (PE),12413,-
Rio Formoso (PE),8915,-
Sairé (PE),8604,-
Salgadinho (PE),428,-
Salgueiro (PE),416,-
Saloá (PE),4206,-
Sanharó (PE),555,-
Santa Cruz (PE),643,-
Santa Cruz da Baixa Verde (PE),410,-
Santa Cruz do Capibaribe (PE),263,-
Santa Filomena (PE),630,-
Santa Maria da Boa Vista (PE),7899,-
Santa Maria do Cambucá (PE),833,-
Santa Terezinha (PE),564,-
São Benedito do Sul (PE),2098,-
São Bento do Una (PE),3401,-
São Caitano (PE),846,-
São João (PE),16295,-
São Joaquim do Monte (PE),4182,-
São José da Coroa Grande (PE),1353,-
São José do Belmonte (PE),9325,-
São José do Egito (PE),221,-
São Lourenço da Mata (PE),4060,-
São Vicente Férrer (PE),5693,-
Serra Talhada (PE),48,-
Serrita (PE),124,-
Sertânia (PE),-,-
Sirinhaém (PE),19233,-
Moreilândia (PE),1334,-
Solidão (PE),322,-
Surubim (PE),703,-
Tabira (PE),670,-
Tacaimbó (PE),2005,-
Tacaratu (PE),2244,-
Tamandaré (PE),3811,-
Taquaritinga do Norte (PE),2819,-
Terezinha (PE),1051,-
Terra Nova (PE),530,-
Timbaúba (PE),10069,-
Toritama (PE),91,-
Tracunhaém (PE),4800,-
Trindade (PE),540,-
Triunfo (PE),663,-
Tupanatinga (PE),2400,-
Tuparetama (PE),127,-
Venturosa (PE),-,-
Verdejante (PE),68,-
Vertente do Lério (PE),683,-
Vertentes (PE),831,-
Vicência (PE),13911,-
Vitória de Santo Antão (PE),6488,-
Xexéu (PE),3148,-
Água Branca (AL),2145,-
Anadia (AL),8241,-
Arapiraca (AL),11262,-
Atalaia (AL),20106,-
Barra de Santo Antônio (AL),2790,-
Barra de São Miguel (AL),1403,-
Batalha (AL),620,-
Belém (AL),337,-
Belo Monte (AL),3150,-
Boca da Mata (AL),12772,-
Branquinha (AL),4858,-
Cacimbinhas (AL),969,-
Cajueiro (AL),4627,-
Campestre (AL),3142,-
Campo Alegre (AL),16523,-
Campo Grande (AL),268,-
Canapi (AL),2291,-
Capela (AL),14064,-
Carneiros (AL),957,-
Chã Preta (AL),399,-
Coité do Nóia (AL),1090,-
Colônia Leopoldina (AL),7704,-
Coqueiro Seco (AL),772,-
Coruripe (AL),54760,-
Craíbas (AL),1380,-
Delmiro Gouveia (AL),1353,-
Dois Riachos (AL),1813,-
Estrela de Alagoas (AL),816,-
Feira Grande (AL),3112,-
Feliz Deserto (AL),3589,-
Flexeiras (AL),5255,-
Girau do Ponciano (AL),6800,-
Ibateguara (AL),3069,-
Igaci (AL),4651,-
Igreja Nova (AL),11624,-
Inhapi (AL),1661,-
Jacaré dos Homens (AL),300,-
Jacuípe (AL),2668,-
Japaratinga (AL),2002,-
Jaramataia (AL),800,-
Jequiá da Praia (AL),16008,-
Joaquim Gomes (AL),3295,-
Jundiá (AL),3583,-
Junqueiro (AL),12905,-
Lagoa da Canoa (AL),3120,-
Limoeiro de Anadia (AL),4788,-
Maceió (AL),9363,-
Major Isidoro (AL),1005,-
Maragogi (AL),6613,-
Maravilha (AL),2348,-
Marechal Deodoro (AL),18431,-
Maribondo (AL),138,-
Mar Vermelho (AL),46,-
Mata Grande (AL),1242,-
Matriz de Camaragibe (AL),9364,-
Messias (AL),7308,-
Minador do Negrão (AL),273,-
Monteirópolis (AL),1665,-
Murici (AL),10918,-
Novo Lino (AL),5108,-
Olho d'Água das Flores (AL),1236,-
Olho d'Água do Casado (AL),1284,-
Olho d'Água Grande (AL),526,-
Olivença (AL),1521,-
Ouro Branco (AL),1653,-
Palestina (AL),1397,-
Palmeira dos Índios (AL),3298,-
Pão de Açúcar (AL),3135,-
Pariconha (AL),2538,-
Paripueira (AL),2086,-
Passo de Camaragibe (AL),10172,-
Paulo Jacinto (AL),128,-
Penedo (AL),21080,-
Piaçabuçu (AL),2371,-
Pilar (AL),7307,-
Pindoba (AL),714,-
Piranhas (AL),1060,-
Poço das Trincheiras (AL),4354,-
Porto Calvo (AL),9313,-
Porto de Pedras (AL),2557,-
Porto Real do Colégio (AL),1961,-
Quebrangulo (AL),207,-
Rio Largo (AL),15725,-
Roteiro (AL),8425,-
Santa Luzia do Norte (AL),1887,-
Santana do Ipanema (AL),3979,-
Santana do Mundaú (AL),3669,-
São Brás (AL),193,-
São José da Laje (AL),11928,-
São José da Tapera (AL),5283,-
São Luís do Quitunde (AL),19115,-
São Miguel dos Campos (AL),29040,-
São Miguel dos Milagres (AL),2202,-
São Sebastião (AL),9877,-
Satuba (AL),1448,-
Senador Rui Palmeira (AL),1455,-
Tanque d'Arca (AL),637,-
Taquarana (AL),5672,-
Teotônio Vilela (AL),15721,-
Traipu (AL),4720,-
União dos Palmares (AL),13368,-
Viçosa (AL),1042,-
Amparo do São Francisco (SE),195,-
Aquidabã (SE),1721,-
Aracaju (SE),50,-
Arauá (SE),6322,-
Areia Branca (SE),1793,-
Barra dos Coqueiros (SE),1482,-
Boquim (SE),5425,-
Brejo Grande (SE),4090,-
Campo do Brito (SE),1153,-
Canhoba (SE),641,-
Canindé de São Francisco (SE),2153,-
Capela (SE),11729,-
Carira (SE),38104,-
Carmópolis (SE),1288,-
Cedro de São João (SE),455,-
Cristinápolis (SE),7951,-
Cumbe (SE),2152,-
Divina Pastora (SE),583,-
Estância (SE),9757,-
Feira Nova (SE),3108,-
