local,total_area_plantada_hectare,total_cacau_semente_hectare
São João da Serra (PI),1778,-
São João da Varjota (PI),2897,-
São João do Arraial (PI),699,-
São João do Piauí (PI),2325,-
São José do Divino (PI),2135,-
São José do Peixe (PI),1202,-
São José do Piauí (PI),6626,-
São Julião (PI),2065,-
São Lourenço do Piauí (PI),1260,-
São Luis do Piauí (PI),1718,-
São Miguel da Baixa Grande (PI),724,-
São Miguel do Fidalgo (PI),924,-
São Miguel do Tapuio (PI),7732,-
São Pedro do Piauí (PI),1763,-
São Raimundo Nonato (PI),6999,-
Sebastião Barros (PI),1733,-
Sebastião Leal (PI),43490,-
Sigefredo Pacheco (PI),3429,-
Simões (PI),7735,-
Simplício Mendes (PI),3817,-
Socorro do Piauí (PI),1752,-
Sussuapara (PI),348,-
Tamboril do Piauí (PI),1822,-
Tanque do Piauí (PI),2726,-
Teresina (PI),6195,-
União (PI),10653,-
Uruçuí (PI),218267,-
Valença do Piauí (PI),2725,-
Várzea Branca (PI),2183,-
Várzea Grande (PI),1035,-
Vera Mendes (PI),1620,-
Vila Nova do Piauí (PI),4586,-
Wall Ferraz (PI),4112,-
Abaiara (CE),3041,-
Acarape (CE),1427,-
Acaraú (CE),19271,-
Acopiara (CE),15128,-
Aiuaba (CE),9482,-
Alcântaras (CE),2629,-
Altaneira (CE),987,-
Alto Santo (CE),7097,-
Amontada (CE),21146,-
Antonina do Norte (CE),1054,-
Apuiarés (CE),4095,-
Aquiraz (CE),2597,-
Aracati (CE),13588,-
Aracoiaba (CE),10646,-
Ararendá (CE),2547,-
Araripe (CE),8831,-
Aratuba (CE),4637,-
Arneiroz (CE),4209,-
Assaré (CE),7975,-
Aurora (CE),4602,-
Baixio (CE),714,-
Banabuiú (CE),2792,-
Barbalha (CE),2445,-
Barreira (CE),12362,-
Barro (CE),3418,-
Barroquinha (CE),2501,-
Baturité (CE),7302,-
Beberibe (CE),34487,-
Bela Cruz (CE),40146,-
Boa Viagem (CE),24787,-
Brejo Santo (CE),10249,-
Camocim (CE),15275,-
Campos Sales (CE),7504,-
Canindé (CE),15438,-
Capistrano (CE),6055,-
Caridade (CE),13077,-
Cariré (CE),7472,-
Caririaçu (CE),3561,-
Cariús (CE),5450,-
Carnaubal (CE),2867,-
Cascavel (CE),15207,-
Catarina (CE),3152,-
Catunda (CE),13159,-
Caucaia (CE),6244,-
Cedro (CE),2873,-
Chaval (CE),1368,-
Choró (CE),3541,-
Chorozinho (CE),15189,-
Coreaú (CE),3243,-
Crateús (CE),31559,-
Crato (CE),3704,-
Croatá (CE),4852,-
Cruz (CE),18857,-
Deputado Irapuan Pinheiro (CE),7129,-
Ereré (CE),1380,-
Eusébio (CE),118,-
Farias Brito (CE),6761,-
Forquilha (CE),4235,-
Fortaleza (CE),9,-
Fortim (CE),7400,-
Frecheirinha (CE),2640,-
General Sampaio (CE),1887,-
Graça (CE),4620,-
Granja (CE),16869,-
Granjeiro (CE),1227,-
Groaíras (CE),2031,-
Guaiúba (CE),1722,-
Guaraciaba do Norte (CE),10190,-
Guaramiranga (CE),639,-
Hidrolândia (CE),14342,-
Horizonte (CE),4069,-
Ibaretama (CE),4973,-
Ibiapina (CE),6639,-
Ibicuitinga (CE),5516,-
Icapuí (CE),9547,-
Icó (CE),11639,-
Iguatu (CE),8191,-
Independência (CE),14037,-
Ipaporanga (CE),8195,-
Ipaumirim (CE),2998,-
Ipu (CE),11865,-
Ipueiras (CE),6493,-
Iracema (CE),1621,-
Irauçuba (CE),4428,-
Itaiçaba (CE),1042,-
Itaitinga (CE),696,-
Itapajé (CE),9886,-
Itapipoca (CE),45642,-
Itapiúna (CE),5557,-
Itarema (CE),26843,-
Itatira (CE),15177,-
Jaguaretama (CE),3611,-
Jaguaribara (CE),783,-
Jaguaribe (CE),3187,-
Jaguaruana (CE),4046,-
Jardim (CE),4630,-
Jati (CE),2364,-
Jijoca de Jericoacoara (CE),5933,-
Juazeiro do Norte (CE),1401,-
Jucás (CE),4039,-
Lavras da Mangabeira (CE),4504,-
Limoeiro do Norte (CE),13878,-
Madalena (CE),9561,-
Maracanaú (CE),362,-
Maranguape (CE),4617,-
Marco (CE),12626,-
Martinópole (CE),5686,-
Massapê (CE),4490,-
Mauriti (CE),21102,-
Meruoca (CE),943,-
Milagres (CE),4706,-
Milhã (CE),9050,-
Miraíma (CE),1733,-
Missão Velha (CE),6858,-
Mombaça (CE),14887,-
Monsenhor Tabosa (CE),8709,-
Morada Nova (CE),11993,-
Moraújo (CE),1495,-
Morrinhos (CE),8349,-
Mucambo (CE),4638,-
Mulungu (CE),4062,-
Nova Olinda (CE),2276,-
Nova Russas (CE),1931,-
Novo Oriente (CE),19385,-
Ocara (CE),22933,-
Orós (CE),2536,-
Pacajus (CE),9257,-
Pacatuba (CE),473,-
Pacoti (CE),2039,-
Pacujá (CE),1060,-
Palhano (CE),7425,-
Palmácia (CE),2593,-
Paracuru (CE),2713,-
Paraipaba (CE),14543,-
Parambu (CE),21804,-
Paramoti (CE),10876,-
Pedra Branca (CE),14374,-
Penaforte (CE),2122,-
Pentecoste (CE),9384,-
Pereiro (CE),5415,-
Pindoretama (CE),1902,-
Piquet Carneiro (CE),6131,-
Pires Ferreira (CE),4798,-
Poranga (CE),2714,-
Porteiras (CE),4512,-
Potengi (CE),3871,-
Potiretama (CE),4422,-
Quiterianópolis (CE),10103,-
Quixadá (CE),8814,-
Quixelô (CE),3270,-
Quixeramobim (CE),18621,-
Quixeré (CE),3489,-
Redenção (CE),7026,-
Reriutaba (CE),8519,-
Russas (CE),7461,-
Saboeiro (CE),4132,-
Salitre (CE),12594,-
Santana do Acaraú (CE),8338,-
Santana do Cariri (CE),2283,-
Santa Quitéria (CE),23660,-
São Benedito (CE),8947,-
São Gonçalo do Amarante (CE),7818,-
São João do Jaguaribe (CE),1297,-
São Luís do Curu (CE),1253,-
Senador Pompeu (CE),14620,-
Senador Sá (CE),1924,-
Sobral (CE),8442,-
Solonópole (CE),9317,-
Tabuleiro do Norte (CE),3542,-
Tamboril (CE),21909,-
Tarrafas (CE),2867,-
Tauá (CE),24324,-
Tejuçuoca (CE),3508,-
Tianguá (CE),10850,-
Trairi (CE),31245,-
Tururu (CE),11194,-
Ubajara (CE),5250,-
Umari (CE),1721,-
Umirim (CE),5584,-
Uruburetama (CE),5457,-
Uruoca (CE),6862,-
Varjota (CE),5610,-
Várzea Alegre (CE),5390,-
Viçosa do Ceará (CE),14537,-
Acari (RN),318,-
Açu (RN),1706,-
Afonso Bezerra (RN),1854,-
Água Nova (RN),356,-
Alexandria (RN),466,-
Almino Afonso (RN),377,-
Alto do Rodrigues (RN),2079,-
Angicos (RN),690,-
Antônio Martins (RN),806,-
Apodi (RN),6317,-
Areia Branca (RN),1785,-
Arês (RN),5446,-
Campo Grande (RN),340,-
Baía Formosa (RN),20410,-
Baraúna (RN),7920,-
Barcelona (RN),418,-
Bento Fernandes (RN),296,-
Bodó (RN),4322,-
Bom Jesus (RN),1554,-
Brejinho (RN),330,-
Caiçara do Norte (RN),2314,-
Caiçara do Rio do Vento (RN),225,-
Caicó (RN),149,-
Campo Redondo (RN),923,-
Canguaretama (RN),15746,-
Caraúbas (RN),1216,-
Carnaúba dos Dantas (RN),626,-
Carnaubais (RN),2158,-
Ceará-Mirim (RN),7620,-
Cerro Corá (RN),7916,-
Coronel Ezequiel (RN),1243,-
Coronel João Pessoa (RN),862,-
Cruzeta (RN),458,-
Currais Novos (RN),346,-
Doutor Severiano (RN),959,-
Parnamirim (RN),230,-
Encanto (RN),341,-
Equador (RN),349,-
Espírito Santo (RN),187,-
Extremoz (RN),614,-
Felipe Guerra (RN),633,-
Fernando Pedroza (RN),505,-
Florânia (RN),1462,-
Francisco Dantas (RN),221,-
Frutuoso Gomes (RN),384,-
Galinhos (RN),812,-
Goianinha (RN),6563,-
Governador Dix-Sept Rosado (RN),1887,-
Grossos (RN),615,-
Guamaré (RN),366,-
Ielmo Marinho (RN),2202,-
Ipanguaçu (RN),2044,-
Ipueira (RN),549,-
Itajá (RN),460,-
Itaú (RN),1236,-
Jaçanã (RN),1159,-
Jandaíra (RN),668,-
Janduís (RN),296,-
Januário Cicco (RN),2170,-
Japi (RN),708,-
Jardim de Angicos (RN),365,-
Jardim de Piranhas (RN),262,-
Jardim do Seridó (RN),192,-
João Câmara (RN),1126,-
João Dias (RN),387,-
José da Penha (RN),1405,-
Jucurutu (RN),670,-
Jundiá (RN),357,-
Lagoa d'Anta (RN),1352,-
Lagoa de Pedras (RN),654,-
Lagoa de Velhos (RN),319,-
Lagoa Nova (RN),4715,-
Lagoa Salgada (RN),1302,-
Lajes (RN),1680,-
Lajes Pintadas (RN),462,-
Lucrécia (RN),506,-
Luís Gomes (RN),815,-
Macaíba (RN),4017,-
Macau (RN),580,-
Major Sales (RN),998,-
Marcelino Vieira (RN),811,-
Martins (RN),659,-
Maxaranguape (RN),2024,-
Messias Targino (RN),268,-
Montanhas (RN),405,-
Monte Alegre (RN),755,-
Monte das Gameleiras (RN),668,-
Mossoró (RN),17679,-
Natal (RN),...,...
Nísia Floresta (RN),3403,-
Nova Cruz (RN),962,-
Olho d'Água do Borges (RN),1020,-
Ouro Branco (RN),197,-
Paraná (RN),600,-
Paraú (RN),180,-
Parazinho (RN),497,-
Parelhas (RN),750,-
Rio do Fogo (RN),3011,-
Passa e Fica (RN),1701,-
Passagem (RN),285,-
Patu (RN),518,-
Santa Maria (RN),419,-
Pau dos Ferros (RN),583,-
Pedra Grande (RN),385,-
Pedra Preta (RN),1100,-
Pedro Avelino (RN),430,-
Pedro Velho (RN),3205,-
Pendências (RN),768,-
Pilões (RN),627,-
Poço Branco (RN),1347,-
Portalegre (RN),800,-
Porto do Mangue (RN),843,-
Serra Caiada (RN),1325,-
Pureza (RN),7648,-
Rafael Fernandes (RN),301,-
Rafael Godeiro (RN),272,-
Riacho da Cruz (RN),320,-
Riacho de Santana (RN),546,-
Riachuelo (RN),576,-
Rodolfo Fernandes (RN),558,-
Tibau (RN),2790,-
Ruy Barbosa (RN),338,-
Santa Cruz (RN),2017,-
Santana do Matos (RN),4010,-
Santana do Seridó (RN),192,-
Santo Antônio (RN),3737,-
São Bento do Norte (RN),586,-
São Bento do Trairí (RN),654,-
São Fernando (RN),329,-
São Francisco do Oeste (RN),314,-
São Gonçalo do Amarante (RN),1739,-
São João do Sabugi (RN),286,-
São José de Mipibu (RN),5880,-
São José do Campestre (RN),920,-
São José do Seridó (RN),129,-
São Miguel (RN),3648,-
São Miguel do Gostoso (RN),2667,-
São Paulo do Potengi (RN),1042,-
São Pedro (RN),1397,-
São Rafael (RN),180,-
São Tomé (RN),655,-
São Vicente (RN),1223,-
Senador Elói de Souza (RN),1426,-
Senador Georgino Avelino (RN),334,-
Serra de São Bento (RN),865,-
Serra do Mel (RN),34920,-
Serra Negra do Norte (RN),183,-
Serrinha (RN),135,-
Serrinha dos Pintos (RN),411,-
Severiano Melo (RN),1056,-
Sítio Novo (RN),433,-
Taboleiro Grande (RN),332,-
Taipu (RN),2656,-
Tangará (RN),679,-
Tenente Ananias (RN),411,-
Tenente Laurentino Cruz (RN),2616,-
Tibau do Sul (RN),2620,-
Timbaúba dos Batistas (RN),318,-
Touros (RN),11997,-
Triunfo Potiguar (RN),510,-
Umarizal (RN),666,-
Upanema (RN),1315,-
Várzea (RN),210,-
Venha-Ver (RN),1091,-
Vera Cruz (RN),2400,-
Viçosa (RN),471,-
Vila Flor (RN),420,-
Água Branca (PB),1587,-
Aguiar (PB),938,-
Alagoa Grande (PB),6695,-
Alagoa Nova (PB),6919,-
Alagoinha (PB),1287,-
Alcantil (PB),611,-
Algodão de Jandaíra (PB),430,-
Alhandra (PB),4350,-
São João do Rio do Peixe (PB),1537,-
Amparo (PB),800,-
Aparecida (PB),518,-
Araçagi (PB),4612,-
Arara (PB),2600,-
Araruna (PB),4085,-
Areia (PB),3833,-
Areia de Baraúnas (PB),384,-
Areial (PB),1200,-
Aroeiras (PB),1779,-
Assunção (PB),630,-
Baía da Traição (PB),1979,-
Bananeiras (PB),3266,-
Baraúna (PB),488,-
Barra de Santana (PB),685,-
Barra de Santa Rosa (PB),5120,-
Barra de São Miguel (PB),1101,-
Bayeux (PB),13,-
Belém (PB),1258,-
Belém do Brejo do Cruz (PB),200,-
Bernardino Batista (PB),548,-
Boa Ventura (PB),585,-
Boa Vista (PB),1780,-
Bom Jesus (PB),264,-
Bom Sucesso (PB),1002,-
Bonito de Santa Fé (PB),1312,-
Boqueirão (PB),856,-
Igaracy (PB),807,-
Borborema (PB),1327,-
Brejo do Cruz (PB),553,-
Brejo dos Santos (PB),330,-
Caaporã (PB),1402,-
Cabaceiras (PB),551,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),648,-
Cacimba de Areia (PB),660,-
Cacimba de Dentro (PB),4055,-
Cacimbas (PB),1769,-
Caiçara (PB),528,-
Cajazeiras (PB),1247,-
Cajazeirinhas (PB),392,-
Caldas Brandão (PB),347,-
Camalaú (PB),823,-
Campina Grande (PB),4792,-
Capim (PB),1668,-
Caraúbas (PB),653,-
Carrapateira (PB),335,-
Casserengue (PB),5407,-
Catingueira (PB),605,-
Catolé do Rocha (PB),609,-
Caturité (PB),1341,-
Conceição (PB),2297,-
Condado (PB),566,-
Conde (PB),1606,-
Congo (PB),550,-
Coremas (PB),591,-
Coxixola (PB),510,-
Cruz do Espírito Santo (PB),5547,-
Cubati (PB),2380,-
Cuité (PB),3700,-
Cuitegi (PB),655,-
Cuité de Mamanguape (PB),2143,-
Curral de Cima (PB),1040,-
Curral Velho (PB),388,-
Damião (PB),1805,-
Desterro (PB),1508,-
Vista Serrana (PB),140,-
Diamante (PB),880,-
Dona Inês (PB),1172,-
Duas Estradas (PB),548,-
Emas (PB),511,-
Esperança (PB),3072,-
Fagundes (PB),2214,-
Frei Martinho (PB),325,-
Gado Bravo (PB),1654,-
Guarabira (PB),1031,-
Gurinhém (PB),1890,-
Gurjão (PB),601,-
Ibiara (PB),884,-
Imaculada (PB),1888,-
Ingá (PB),1705,-
Itabaiana (PB),2032,-
Itaporanga (PB),1970,-
Itapororoca (PB),5178,-
Itatuba (PB),1458,-
Jacaraú (PB),3336,-
Jericó (PB),910,-
João Pessoa (PB),190,-
Juarez Távora (PB),1275,-
Juazeirinho (PB),2465,-
Junco do Seridó (PB),943,-
Juripiranga (PB),4966,-
Juru (PB),2329,-
Lagoa (PB),134,-
Lagoa de Dentro (PB),939,-
Lagoa Seca (PB),2115,-
Lastro (PB),292,-
Livramento (PB),1676,-
Logradouro (PB),445,-
Lucena (PB),2911,-
Mãe d'Água (PB),542,-
Malta (PB),225,-
Mamanguape (PB),10003,-
Manaíra (PB),1612,-
Marcação (PB),3609,-
Mari (PB),3727,-
Marizópolis (PB),236,-
Massaranduba (PB),2903,-
Mataraca (PB),4246,-
Matinhas (PB),2521,-
Mato Grosso (PB),387,-
Maturéia (PB),1758,-
Mogeiro (PB),3015,-
Montadas (PB),1456,-
Monte Horebe (PB),597,-
Monteiro (PB),3221,-
Mulungu (PB),777,-
Natuba (PB),1121,-
Nazarezinho (PB),784,-
Nova Floresta (PB),647,-
Nova Olinda (PB),328,-
Nova Palmeira (PB),1017,-
Olho d'Água (PB),820,-
Olivedos (PB),1590,-
Ouro Velho (PB),476,-
Parari (PB),553,-
Passagem (PB),303,-
Patos (PB),503,-
Paulista (PB),614,-
Pedra Branca (PB),752,-
Pedra Lavrada (PB),3087,-
Pedras de Fogo (PB),22797,-
Piancó (PB),1234,-
Picuí (PB),2919,-
Pilar (PB),964,-
Pilões (PB),2355,-
Pilõezinhos (PB),977,-
Pirpirituba (PB),731,-
Pitimbu (PB),2528,-
Pocinhos (PB),3625,-
Poço Dantas (PB),514,-
Poço de José de Moura (PB),622,-
Pombal (PB),487,-
Prata (PB),513,-
Princesa Isabel (PB),4191,-
Puxinanã (PB),2224,-
Queimadas (PB),2612,-
Quixaba (PB),412,-
Remígio (PB),1293,-
Pedro Régis (PB),579,-
Riachão (PB),720,-
Riachão do Bacamarte (PB),653,-
Riachão do Poço (PB),410,-
Riacho de Santo Antônio (PB),270,-
Riacho dos Cavalos (PB),906,-
Rio Tinto (PB),9893,-
Salgadinho (PB),841,-
Salgado de São Félix (PB),562,-
Santa Cecília (PB),731,-
Santa Cruz (PB),270,-
Santa Helena (PB),884,-
Santa Inês (PB),627,-
Santa Luzia (PB),724,-
Santana de Mangueira (PB),1088,-
Santana dos Garrotes (PB),973,-
Joca Claudino (PB),320,-
Santa Rita (PB),16105,-
Santa Teresinha (PB),577,-
Santo André (PB),847,-
São Bento (PB),555,-
São Bentinho (PB),261,-
São Domingos do Cariri (PB),412,-
São Domingos (PB),165,-
São Francisco (PB),483,-
São João do Cariri (PB),819,-
São João do Tigre (PB),804,-
São José da Lagoa Tapada (PB),580,-
São José de Caiana (PB),805,-
São José de Espinharas (PB),728,-
São José dos Ramos (PB),1514,-
São José de Piranhas (PB),901,-
São José de Princesa (PB),2106,-
São José do Bonfim (PB),302,-
São José do Brejo do Cruz (PB),414,-
São José do Sabugi (PB),514,-
São José dos Cordeiros (PB),1303,-
São Mamede (PB),614,-
São Miguel de Taipu (PB),1303,-
São Sebastião de Lagoa de Roça (PB),716,-
São Sebastião do Umbuzeiro (PB),621,-
Sapé (PB),11292,-
São Vicente do Seridó (PB),1413,-
Serra Branca (PB),1726,-
Serra da Raiz (PB),499,-
Serra Grande (PB),585,-
Serra Redonda (PB),796,-
Serraria (PB),1481,-
Sertãozinho (PB),530,-
Sobrado (PB),995,-
Solânea (PB),1961,-
Soledade (PB),1226,-
Sossêgo (PB),355,-
Sousa (PB),2000,-
Sumé (PB),1731,-
Tacima (PB),1933,-
Taperoá (PB),3856,-
Tavares (PB),4097,-
Teixeira (PB),2312,-
Tenório (PB),707,-
Triunfo (PB),877,-
Uiraúna (PB),858,-
Umbuzeiro (PB),806,-
Várzea (PB),509,-
Vieirópolis (PB),585,-
Zabelê (PB),242,-
Abreu e Lima (PE),340,-
Afogados da Ingazeira (PE),4110,-
Afrânio (PE),7400,-
Agrestina (PE),641,-
Água Preta (PE),2974,-
Águas Belas (PE),5322,-
Alagoinha (PE),850,-
Aliança (PE),10074,-
Altinho (PE),1249,-
Amaraji (PE),8132,-
Angelim (PE),996,-
Araçoiaba (PE),1042,-
Araripina (PE),33030,-
Arcoverde (PE),1403,-
Barra de Guabiraba (PE),1728,-
Barreiros (PE),3342,-
Belém de Maria (PE),1155,-
Belém do São Francisco (PE),2269,-
Belo Jardim (PE),1120,-
Betânia (PE),5155,-
Bezerros (PE),2635,-
Bodocó (PE),12100,-
Bom Conselho (PE),4103,-
Bom Jardim (PE),3912,-
Bonito (PE),2913,-
Brejão (PE),506,-
Brejinho (PE),3073,-
Brejo da Madre de Deus (PE),455,-
Buenos Aires (PE),3230,-
Buíque (PE),2600,-
Cabo de Santo Agostinho (PE),9041,-
Cabrobó (PE),4276,-
Cachoeirinha (PE),1145,-
Caetés (PE),7766,-
Calçado (PE),6990,-
Calumbi (PE),939,-
Camaragibe (PE),300,-
Camocim de São Félix (PE),400,-
Camutanga (PE),3371,-
Canhotinho (PE),1810,-
Capoeiras (PE),1992,-
Carnaíba (PE),9109,-
Carnaubeira da Penha (PE),3262,-
Carpina (PE),2048,-
Caruaru (PE),2179,-
Casinhas (PE),2017,-
Catende (PE),705,-
Cedro (PE),1267,-
Chã de Alegria (PE),2722,-
Chã Grande (PE),265,-
Condado (PE),4804,-
Correntes (PE),776,-
Cortês (PE),2596,-
Cumaru (PE),2446,-
Cupira (PE),767,-
Custódia (PE),3165,-
Dormentes (PE),7513,-
Escada (PE),17927,-
Exu (PE),18670,-
Feira Nova (PE),334,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),2559,-
Flores (PE),18408,-
Floresta (PE),2761,-
Frei Miguelinho (PE),1253,-
Gameleira (PE),10350,-
Garanhuns (PE),2470,-
Glória do Goitá (PE),2030,-
Goiana (PE),12161,-
Granito (PE),1400,-
Gravatá (PE),675,-
Iati (PE),3405,-
Ibimirim (PE),795,-
Ibirajuba (PE),2000,-
Igarassu (PE),6900,-
Iguaracy (PE),4861,-
Inajá (PE),2357,-
Ingazeira (PE),2622,-
Ipojuca (PE),22854,-
Ipubi (PE),13090,-
Itacuruba (PE),191,-
Itaíba (PE),2768,-
Ilha de Itamaracá (PE),10,-
Itambé (PE),15246,-
Itapetim (PE),5254,-
Itapissuma (PE),1882,-
Itaquitinga (PE),5187,-
Jaboatão dos Guararapes (PE),4699,-
Jaqueira (PE),3461,-
Jataúba (PE),536,-
Jatobá (PE),544,-
João Alfredo (PE),1355,-
Joaquim Nabuco (PE),1070,-
Jucati (PE),4857,-
Jupi (PE),4917,-
Jurema (PE),3700,-
Lagoa do Carro (PE),767,-
Lagoa de Itaenga (PE),2045,-
Lagoa do Ouro (PE),548,-
Lagoa dos Gatos (PE),3403,-
Lagoa Grande (PE),5531,-
Lajedo (PE),1730,-
Limoeiro (PE),3116,-
Macaparana (PE),3692,-
Machados (PE),3788,-
Manari (PE),80,-
Maraial (PE),1520,-
Mirandiba (PE),1169,-
Moreno (PE),9133,-
Nazaré da Mata (PE),4138,-
Olinda (PE),...,...
Orobó (PE),2223,-
Orocó (PE),2632,-
Ouricuri (PE),18280,-
Palmares (PE),2148,-
Palmeirina (PE),409,-
Panelas (PE),3703,-
Paranatama (PE),2907,-
Parnamirim (PE),558,-
Passira (PE),3858,-
Paudalho (PE),5068,-
Paulista (PE),...,...
Pedra (PE),2143,-
Pesqueira (PE),1200,-
Petrolândia (PE),3363,-
Petrolina (PE),27875,-
Poção (PE),1720,-
Pombos (PE),1905,-
Primavera (PE),6360,-
Quipapá (PE),2260,-
Quixaba (PE),4662,-
Recife (PE),...,...
Riacho das Almas (PE),1198,-
Ribeirão (PE),12970,-
Rio Formoso (PE),10654,-
Sairé (PE),455,-
Salgadinho (PE),851,-
Salgueiro (PE),501,-
Saloá (PE),3605,-
Sanharó (PE),2700,-
Santa Cruz (PE),7530,-
Santa Cruz da Baixa Verde (PE),2900,-
Santa Cruz do Capibaribe (PE),250,-
Santa Filomena (PE),12805,-
Santa Maria da Boa Vista (PE),10520,-
Santa Maria do Cambucá (PE),1485,-
Santa Terezinha (PE),2990,-
São Benedito do Sul (PE),435,-
São Bento do Una (PE),11250,-
São Caitano (PE),2302,-
São João (PE),16029,-
São Joaquim do Monte (PE),214,-
São José da Coroa Grande (PE),175,-
São José do Belmonte (PE),6332,-
São José do Egito (PE),11267,-
São Lourenço da Mata (PE),3570,-
São Vicente Férrer (PE),7268,-
Serra Talhada (PE),9765,-
Serrita (PE),1344,-
Sertânia (PE),6000,-
Sirinhaém (PE),16320,-
Moreilândia (PE),1217,-
Solidão (PE),2407,-
Surubim (PE),3502,-
Tabira (PE),8828,-
Tacaimbó (PE),2915,-
Tacaratu (PE),3055,-
Tamandaré (PE),2013,-
Taquaritinga do Norte (PE),2914,-
Terezinha (PE),464,-
Terra Nova (PE),1015,-
Timbaúba (PE),9718,-
Toritama (PE),100,-
Tracunhaém (PE),4049,-
Trindade (PE),1930,-
Triunfo (PE),2203,-
Tupanatinga (PE),3382,-
Tuparetama (PE),2542,-
Venturosa (PE),350,-
Verdejante (PE),460,-
Vertente do Lério (PE),850,-
Vertentes (PE),1420,-
Vicência (PE),13216,-
Vitória de Santo Antão (PE),4198,-
Xexéu (PE),1418,-
Água Branca (AL),2184,-
Anadia (AL),7471,-
Arapiraca (AL),7539,-
Atalaia (AL),12392,-
Barra de Santo Antônio (AL),3703,-
Barra de São Miguel (AL),2793,-
Batalha (AL),1275,-
Belém (AL),326,-
Belo Monte (AL),202,-
Boca da Mata (AL),14259,-
Branquinha (AL),4394,-
Cacimbinhas (AL),380,-
Cajueiro (AL),1031,-
Campestre (AL),1717,-
Campo Alegre (AL),13220,-
Campo Grande (AL),395,-
Canapi (AL),2027,-
Capela (AL),2587,-
Carneiros (AL),513,-
Chã Preta (AL),1574,-
Coité do Nóia (AL),1058,-
Colônia Leopoldina (AL),4946,-
Coqueiro Seco (AL),694,-
Coruripe (AL),53046,-
Craíbas (AL),3280,-
Delmiro Gouveia (AL),2177,-
Dois Riachos (AL),1188,-
Estrela de Alagoas (AL),359,-
Feira Grande (AL),3284,-
Feliz Deserto (AL),4645,-
Flexeiras (AL),3898,-
Girau do Ponciano (AL),6500,-
Ibateguara (AL),3304,-
Igaci (AL),3308,-
Igreja Nova (AL),6243,-
Inhapi (AL),1168,-
Jacaré dos Homens (AL),104,-
Jacuípe (AL),2563,-
Japaratinga (AL),2873,-
Jaramataia (AL),258,-
Jequiá da Praia (AL),9895,-
Joaquim Gomes (AL),3500,-
Jundiá (AL),2833,-
Junqueiro (AL),8731,-
Lagoa da Canoa (AL),2330,-
Limoeiro de Anadia (AL),6238,-
Maceió (AL),7834,-
Major Isidoro (AL),417,-
Maragogi (AL),6641,-
Maravilha (AL),166,-
Marechal Deodoro (AL),11691,-
Maribondo (AL),341,-
Mar Vermelho (AL),64,-
Mata Grande (AL),3110,-
Matriz de Camaragibe (AL),8783,-
Messias (AL),4275,-
Minador do Negrão (AL),61,-
Monteirópolis (AL),345,-
Murici (AL),6939,-
Novo Lino (AL),3368,-
Olho d'Água das Flores (AL),325,-
Olho d'Água do Casado (AL),2040,-
Olho d'Água Grande (AL),172,-
Olivença (AL),280,-
Ouro Branco (AL),450,-
Palestina (AL),104,-
Palmeira dos Índios (AL),2459,-
Pão de Açúcar (AL),1729,-
Pariconha (AL),1013,-
Paripueira (AL),2206,-
Passo de Camaragibe (AL),10479,-
Paulo Jacinto (AL),146,-
Penedo (AL),14374,-
Piaçabuçu (AL),2692,-
Pilar (AL),5011,-
Pindoba (AL),62,-
Piranhas (AL),529,-
Poço das Trincheiras (AL),227,-
Porto Calvo (AL),8335,-
Porto de Pedras (AL),4070,-
Porto Real do Colégio (AL),2270,-
Quebrangulo (AL),2330,-
Rio Largo (AL),9077,-
Roteiro (AL),3945,-
Santa Luzia do Norte (AL),1456,-
Santana do Ipanema (AL),2620,-
Santana do Mundaú (AL),7693,-
São Brás (AL),607,-
São José da Laje (AL),13218,-
São José da Tapera (AL),531,-
São Luís do Quitunde (AL),16514,-
São Miguel dos Campos (AL),20410,-
São Miguel dos Milagres (AL),2364,-
São Sebastião (AL),6602,-
Satuba (AL),2018,-
Senador Rui Palmeira (AL),197,-
Tanque d'Arca (AL),310,-
Taquarana (AL),4591,-
Teotônio Vilela (AL),15930,-
Traipu (AL),2713,-
União dos Palmares (AL),4493,-
Viçosa (AL),671,-
Amparo do São Francisco (SE),71,-
Aquidabã (SE),699,-
Aracaju (SE),30,-
Arauá (SE),4111,-
Areia Branca (SE),815,-
Barra dos Coqueiros (SE),862,-
Boquim (SE),3285,-
Brejo Grande (SE),2212,-
Campo do Brito (SE),610,-
Canhoba (SE),966,-
Canindé de São Francisco (SE),359,-
Capela (SE),5522,-
Carira (SE),29000,-
Carmópolis (SE),1332,-
Cedro de São João (SE),133,-
Cristinápolis (SE),4882,-
Cumbe (SE),2137,-
Divina Pastora (SE),1126,-
Estância (SE),4796,-
