local,total_area_plantada_hectare,total_cacau_semente_hectare
Santana do Piauí (PI),2811,-
Santa Rosa do Piauí (PI),1705,-
Santo Antônio de Lisboa (PI),3528,-
Santo Antônio dos Milagres (PI),272,-
Santo Inácio do Piauí (PI),686,-
São Braz do Piauí (PI),3344,-
São Félix do Piauí (PI),370,-
São Francisco de Assis do Piauí (PI),1814,-
São Francisco do Piauí (PI),1303,-
São Gonçalo do Gurguéia (PI),1312,-
São Gonçalo do Piauí (PI),3682,-
São João da Canabrava (PI),4399,-
São João da Fronteira (PI),1272,-
São João da Serra (PI),770,-
São João da Varjota (PI),1268,-
São João do Arraial (PI),727,-
São João do Piauí (PI),1734,-
São José do Divino (PI),1045,-
São José do Peixe (PI),1223,-
São José do Piauí (PI),6449,-
São Julião (PI),1860,-
São Lourenço do Piauí (PI),1427,-
São Luis do Piauí (PI),2074,-
São Miguel da Baixa Grande (PI),1660,-
São Miguel do Fidalgo (PI),1135,-
São Miguel do Tapuio (PI),4740,-
São Pedro do Piauí (PI),1773,-
São Raimundo Nonato (PI),4121,-
Sebastião Barros (PI),1829,-
Sebastião Leal (PI),55630,-
Sigefredo Pacheco (PI),3002,-
Simões (PI),6041,-
Simplício Mendes (PI),2471,-
Socorro do Piauí (PI),2190,-
Sussuapara (PI),530,-
Tamboril do Piauí (PI),1627,-
Tanque do Piauí (PI),2153,-
Teresina (PI),6464,-
União (PI),11299,-
Uruçuí (PI),255642,-
Valença do Piauí (PI),2240,-
Várzea Branca (PI),3135,-
Várzea Grande (PI),664,-
Vera Mendes (PI),3144,-
Vila Nova do Piauí (PI),3140,-
Wall Ferraz (PI),1395,-
Abaiara (CE),2878,-
Acarape (CE),1458,-
Acaraú (CE),21507,-
Acopiara (CE),19271,-
Aiuaba (CE),7852,-
Alcântaras (CE),2701,-
Altaneira (CE),1404,-
Alto Santo (CE),7654,-
Amontada (CE),22255,-
Antonina do Norte (CE),1236,-
Apuiarés (CE),5103,-
Aquiraz (CE),3102,-
Aracati (CE),13289,-
Aracoiaba (CE),10697,-
Ararendá (CE),2271,-
Araripe (CE),10206,-
Aratuba (CE),4507,-
Arneiroz (CE),3836,-
Assaré (CE),8529,-
Aurora (CE),3821,-
Baixio (CE),968,-
Banabuiú (CE),2940,-
Barbalha (CE),2460,-
Barreira (CE),12744,-
Barro (CE),4921,-
Barroquinha (CE),2315,-
Baturité (CE),6442,-
Beberibe (CE),33085,-
Bela Cruz (CE),37947,-
Boa Viagem (CE),19316,-
Brejo Santo (CE),6806,-
Camocim (CE),15331,-
Campos Sales (CE),7476,-
Canindé (CE),23821,-
Capistrano (CE),5871,-
Caridade (CE),15815,-
Cariré (CE),7961,-
Caririaçu (CE),3758,-
Cariús (CE),1452,-
Carnaubal (CE),3140,-
Cascavel (CE),14491,-
Catarina (CE),3771,-
Catunda (CE),5049,-
Caucaia (CE),7230,-
Cedro (CE),3187,-
Chaval (CE),1352,-
Choró (CE),3737,-
Chorozinho (CE),14541,-
Coreaú (CE),3380,-
Crateús (CE),23304,-
Crato (CE),4118,-
Croatá (CE),6245,-
Cruz (CE),17184,-
Deputado Irapuan Pinheiro (CE),6374,-
Ereré (CE),2187,-
Eusébio (CE),79,-
Farias Brito (CE),6009,-
Forquilha (CE),5400,-
Fortaleza (CE),9,-
Fortim (CE),7304,-
Frecheirinha (CE),2841,-
General Sampaio (CE),1978,-
Graça (CE),4327,-
Granja (CE),16841,-
Granjeiro (CE),1209,-
Groaíras (CE),1676,-
Guaiúba (CE),576,-
Guaraciaba do Norte (CE),13295,-
Guaramiranga (CE),581,-
Hidrolândia (CE),7097,-
Horizonte (CE),2697,-
Ibaretama (CE),4121,-
Ibiapina (CE),8086,-
Ibicuitinga (CE),5326,-
Icapuí (CE),9691,-
Icó (CE),8930,-
Iguatu (CE),11284,-
Independência (CE),14987,-
Ipaporanga (CE),5894,-
Ipaumirim (CE),2030,-
Ipu (CE),18239,-
Ipueiras (CE),7065,-
Iracema (CE),1552,-
Irauçuba (CE),5158,-
Itaiçaba (CE),1137,-
Itaitinga (CE),953,-
Itapajé (CE),9124,-
Itapipoca (CE),37270,-
Itapiúna (CE),5482,-
Itarema (CE),25158,-
Itatira (CE),7921,-
Jaguaretama (CE),2908,-
Jaguaribara (CE),1198,-
Jaguaribe (CE),3592,-
Jaguaruana (CE),3855,-
Jardim (CE),4118,-
Jati (CE),2019,-
Jijoca de Jericoacoara (CE),6349,-
Juazeiro do Norte (CE),1341,-
Jucás (CE),5758,-
Lavras da Mangabeira (CE),4124,-
Limoeiro do Norte (CE),10244,-
Madalena (CE),8987,-
Maracanaú (CE),179,-
Maranguape (CE),1819,-
Marco (CE),11474,-
Martinópole (CE),5748,-
Massapê (CE),4253,-
Mauriti (CE),21543,-
Meruoca (CE),980,-
Milagres (CE),3615,-
Milhã (CE),6430,-
Miraíma (CE),2110,-
Missão Velha (CE),7051,-
Mombaça (CE),25756,-
Monsenhor Tabosa (CE),8057,-
Morada Nova (CE),8124,-
Moraújo (CE),1599,-
Morrinhos (CE),8267,-
Mucambo (CE),3764,-
Mulungu (CE),3815,-
Nova Olinda (CE),2381,-
Nova Russas (CE),1964,-
Novo Oriente (CE),15593,-
Ocara (CE),27131,-
Orós (CE),2832,-
Pacajus (CE),6620,-
Pacatuba (CE),555,-
Pacoti (CE),1713,-
Pacujá (CE),987,-
Palhano (CE),7653,-
Palmácia (CE),2268,-
Paracuru (CE),3093,-
Paraipaba (CE),11740,-
Parambu (CE),21308,-
Paramoti (CE),14858,-
Pedra Branca (CE),13420,-
Penaforte (CE),1670,-
Pentecoste (CE),5949,-
Pereiro (CE),5647,-
Pindoretama (CE),1005,-
Piquet Carneiro (CE),4775,-
Pires Ferreira (CE),5462,-
Poranga (CE),2177,-
Porteiras (CE),3077,-
Potengi (CE),3588,-
Potiretama (CE),4821,-
Quiterianópolis (CE),13159,-
Quixadá (CE),8317,-
Quixelô (CE),4063,-
Quixeramobim (CE),18648,-
Quixeré (CE),4962,3
Redenção (CE),7531,-
Reriutaba (CE),5413,-
Russas (CE),6413,4
Saboeiro (CE),3969,-
Salitre (CE),17863,-
Santana do Acaraú (CE),13296,-
Santana do Cariri (CE),2366,-
Santa Quitéria (CE),35947,-
São Benedito (CE),12318,-
São Gonçalo do Amarante (CE),5159,-
São João do Jaguaribe (CE),1339,-
São Luís do Curu (CE),2116,-
Senador Pompeu (CE),10744,-
Senador Sá (CE),2154,-
Sobral (CE),8959,-
Solonópole (CE),8877,-
Tabuleiro do Norte (CE),4775,-
Tamboril (CE),20952,-
Tarrafas (CE),2151,-
Tauá (CE),21050,-
Tejuçuoca (CE),5610,-
Tianguá (CE),10779,-
Trairi (CE),25736,-
Tururu (CE),11199,-
Ubajara (CE),7143,-
Umari (CE),1753,-
Umirim (CE),4803,-
Uruburetama (CE),6038,-
Uruoca (CE),7111,-
Varjota (CE),5268,-
Várzea Alegre (CE),4106,-
Viçosa do Ceará (CE),12067,-
Acari (RN),192,-
Açu (RN),2199,-
Afonso Bezerra (RN),1005,-
Água Nova (RN),350,-
Alexandria (RN),620,-
Almino Afonso (RN),341,-
Alto do Rodrigues (RN),2500,-
Angicos (RN),520,-
Antônio Martins (RN),927,-
Apodi (RN),7649,-
Areia Branca (RN),1955,-
Arês (RN),8271,-
Campo Grande (RN),890,-
Baía Formosa (RN),20325,-
Baraúna (RN),10504,-
Barcelona (RN),189,-
Bento Fernandes (RN),332,-
Bodó (RN),3910,-
Bom Jesus (RN),2674,-
Brejinho (RN),275,-
Caiçara do Norte (RN),2202,-
Caiçara do Rio do Vento (RN),45,-
Caicó (RN),94,-
Campo Redondo (RN),915,-
Canguaretama (RN),16644,-
Caraúbas (RN),2165,-
Carnaúba dos Dantas (RN),100,-
Carnaubais (RN),1205,-
Ceará-Mirim (RN),8380,-
Cerro Corá (RN),9024,-
Coronel Ezequiel (RN),909,-
Coronel João Pessoa (RN),712,-
Cruzeta (RN),123,-
Currais Novos (RN),269,-
Doutor Severiano (RN),910,-
Parnamirim (RN),230,-
Encanto (RN),387,-
Equador (RN),321,-
Espírito Santo (RN),146,-
Extremoz (RN),553,-
Felipe Guerra (RN),457,-
Fernando Pedroza (RN),128,-
Florânia (RN),1909,-
Francisco Dantas (RN),471,-
Frutuoso Gomes (RN),536,-
Galinhos (RN),224,-
Goianinha (RN),7623,-
Governador Dix-Sept Rosado (RN),4371,-
Grossos (RN),525,-
Guamaré (RN),2118,-
Ielmo Marinho (RN),2255,-
Ipanguaçu (RN),1862,-
Ipueira (RN),55,-
Itajá (RN),285,-
Itaú (RN),1163,-
Jaçanã (RN),2056,-
Jandaíra (RN),1629,-
Janduís (RN),433,-
Januário Cicco (RN),1497,-
Japi (RN),1243,-
Jardim de Angicos (RN),755,-
Jardim de Piranhas (RN),71,-
Jardim do Seridó (RN),234,-
João Câmara (RN),1370,-
João Dias (RN),575,-
José da Penha (RN),1083,-
Jucurutu (RN),277,-
Jundiá (RN),455,-
Lagoa d'Anta (RN),1186,-
Lagoa de Pedras (RN),804,-
Lagoa de Velhos (RN),343,-
Lagoa Nova (RN),4436,-
Lagoa Salgada (RN),1444,-
Lajes (RN),1090,-
Lajes Pintadas (RN),1667,-
Lucrécia (RN),493,-
Luís Gomes (RN),517,-
Macaíba (RN),1654,-
Macau (RN),470,-
Major Sales (RN),520,-
Marcelino Vieira (RN),869,-
Martins (RN),535,-
Maxaranguape (RN),1747,-
Messias Targino (RN),408,-
Montanhas (RN),150,-
Monte Alegre (RN),1045,-
Monte das Gameleiras (RN),176,-
Mossoró (RN),19379,-
Natal (RN),...,...
Nísia Floresta (RN),2945,-
Nova Cruz (RN),992,-
Olho d'Água do Borges (RN),1032,-
Ouro Branco (RN),142,-
Paraná (RN),694,-
Paraú (RN),181,-
Parazinho (RN),1202,-
Parelhas (RN),304,-
Rio do Fogo (RN),2298,-
Passa e Fica (RN),674,-
Passagem (RN),130,-
Patu (RN),718,-
Santa Maria (RN),664,-
Pau dos Ferros (RN),1750,-
Pedra Grande (RN),865,-
Pedra Preta (RN),520,-
Pedro Avelino (RN),407,-
Pedro Velho (RN),3015,-
Pendências (RN),769,-
Pilões (RN),384,-
Poço Branco (RN),2287,-
Portalegre (RN),564,-
Porto do Mangue (RN),1428,-
Serra Caiada (RN),723,-
Pureza (RN),5307,-
Rafael Fernandes (RN),456,-
Rafael Godeiro (RN),585,-
Riacho da Cruz (RN),297,-
Riacho de Santana (RN),484,-
Riachuelo (RN),1029,-
Rodolfo Fernandes (RN),472,-
Tibau (RN),3020,-
Ruy Barbosa (RN),122,-
Santa Cruz (RN),2564,-
Santana do Matos (RN),2523,-
Santana do Seridó (RN),173,-
Santo Antônio (RN),3732,-
São Bento do Norte (RN),229,-
São Bento do Trairí (RN),995,-
São Fernando (RN),216,-
São Francisco do Oeste (RN),410,-
São Gonçalo do Amarante (RN),1739,-
São João do Sabugi (RN),423,-
São José de Mipibu (RN),6415,-
São José do Campestre (RN),360,-
São José do Seridó (RN),91,-
São Miguel (RN),3204,-
São Miguel do Gostoso (RN),2808,-
São Paulo do Potengi (RN),1412,-
São Pedro (RN),1305,-
São Rafael (RN),50,-
São Tomé (RN),260,-
São Vicente (RN),1215,-
Senador Elói de Souza (RN),1396,-
Senador Georgino Avelino (RN),274,-
Serra de São Bento (RN),1349,-
Serra do Mel (RN),31800,-
Serra Negra do Norte (RN),199,-
Serrinha (RN),350,-
Serrinha dos Pintos (RN),405,-
Severiano Melo (RN),1457,-
Sítio Novo (RN),161,-
Taboleiro Grande (RN),291,-
Taipu (RN),4422,-
Tangará (RN),98,-
Tenente Ananias (RN),178,-
Tenente Laurentino Cruz (RN),2789,-
Tibau do Sul (RN),1182,-
Timbaúba dos Batistas (RN),90,-
Touros (RN),13108,-
Triunfo Potiguar (RN),222,-
Umarizal (RN),721,-
Upanema (RN),1410,-
Várzea (RN),140,-
Venha-Ver (RN),1029,-
Vera Cruz (RN),2505,-
Viçosa (RN),274,-
Vila Flor (RN),44,-
Água Branca (PB),1807,-
Aguiar (PB),575,-
Alagoa Grande (PB),5545,-
Alagoa Nova (PB),5719,-
Alagoinha (PB),1580,-
Alcantil (PB),863,-
Algodão de Jandaíra (PB),213,-
Alhandra (PB),2635,-
São João do Rio do Peixe (PB),5258,-
Amparo (PB),602,-
Aparecida (PB),655,-
Araçagi (PB),4441,-
Arara (PB),2599,-
Araruna (PB),4116,-
Areia (PB),3245,-
Areia de Baraúnas (PB),379,-
Areial (PB),1730,-
Aroeiras (PB),1040,-
Assunção (PB),550,-
Baía da Traição (PB),1871,-
Bananeiras (PB),3385,-
Baraúna (PB),665,-
Barra de Santana (PB),410,-
Barra de Santa Rosa (PB),4620,-
Barra de São Miguel (PB),421,-
Bayeux (PB),15,-
Belém (PB),1099,-
Belém do Brejo do Cruz (PB),229,-
Bernardino Batista (PB),559,-
Boa Ventura (PB),694,-
Boa Vista (PB),255,-
Bom Jesus (PB),388,-
Bom Sucesso (PB),615,-
Bonito de Santa Fé (PB),1366,-
Boqueirão (PB),956,-
Igaracy (PB),592,-
Borborema (PB),1379,-
Brejo do Cruz (PB),267,-
Brejo dos Santos (PB),72,-
Caaporã (PB),1198,-
Cabaceiras (PB),231,-
Cabedelo (PB),...,...
Cachoeira dos Índios (PB),793,-
Cacimba de Areia (PB),715,-
Cacimba de Dentro (PB),4148,-
Cacimbas (PB),1889,-
Caiçara (PB),465,-
Cajazeiras (PB),449,-
Cajazeirinhas (PB),226,-
Caldas Brandão (PB),620,-
Camalaú (PB),514,-
Campina Grande (PB),4214,-
Capim (PB),2337,-
Caraúbas (PB),529,-
Carrapateira (PB),83,-
Casserengue (PB),5378,-
Catingueira (PB),846,-
Catolé do Rocha (PB),627,-
Caturité (PB),1048,-
Conceição (PB),2114,-
Condado (PB),218,-
Conde (PB),1615,-
Congo (PB),573,-
Coremas (PB),625,-
Coxixola (PB),104,-
Cruz do Espírito Santo (PB),6783,-
Cubati (PB),1429,-
Cuité (PB),2853,-
Cuitegi (PB),569,-
Cuité de Mamanguape (PB),1465,-
Curral de Cima (PB),1295,-
Curral Velho (PB),301,-
Damião (PB),1570,-
Desterro (PB),1852,-
Vista Serrana (PB),169,-
Diamante (PB),348,-
Dona Inês (PB),3097,-
Duas Estradas (PB),609,-
Emas (PB),627,-
Esperança (PB),2950,-
Fagundes (PB),1884,-
Frei Martinho (PB),458,-
Gado Bravo (PB),669,-
Guarabira (PB),1274,-
Gurinhém (PB),1528,-
Gurjão (PB),623,-
Ibiara (PB),1064,-
Imaculada (PB),2334,-
Ingá (PB),1837,-
Itabaiana (PB),1771,-
Itaporanga (PB),970,-
Itapororoca (PB),5161,-
Itatuba (PB),2896,-
Jacaraú (PB),3303,-
Jericó (PB),413,-
João Pessoa (PB),205,-
Juarez Távora (PB),855,-
Juazeirinho (PB),2057,-
Junco do Seridó (PB),1329,-
Juripiranga (PB),4205,-
Juru (PB),1522,-
Lagoa (PB),141,-
Lagoa de Dentro (PB),774,-
Lagoa Seca (PB),1899,-
Lastro (PB),260,-
Livramento (PB),1494,-
Logradouro (PB),374,-
Lucena (PB),3263,-
Mãe d'Água (PB),607,-
Malta (PB),286,-
Mamanguape (PB),10089,-
Manaíra (PB),3453,-
Marcação (PB),3559,-
Mari (PB),4363,-
Marizópolis (PB),274,-
Massaranduba (PB),2712,-
Mataraca (PB),4141,-
Matinhas (PB),2251,-
Mato Grosso (PB),247,-
Maturéia (PB),1967,-
Mogeiro (PB),3065,-
Montadas (PB),1387,-
Monte Horebe (PB),634,-
Monteiro (PB),3468,-
Mulungu (PB),2402,-
Natuba (PB),1552,-
Nazarezinho (PB),619,-
Nova Floresta (PB),635,-
Nova Olinda (PB),559,-
Nova Palmeira (PB),623,-
Olho d'Água (PB),998,-
Olivedos (PB),750,-
Ouro Velho (PB),425,-
Parari (PB),611,-
Passagem (PB),131,-
Patos (PB),559,-
Paulista (PB),371,-
Pedra Branca (PB),378,-
Pedra Lavrada (PB),1262,-
Pedras de Fogo (PB),23051,-
Piancó (PB),1028,-
Picuí (PB),2174,-
Pilar (PB),749,-
Pilões (PB),2665,-
Pilõezinhos (PB),1092,-
Pirpirituba (PB),603,-
Pitimbu (PB),2550,-
Pocinhos (PB),3506,-
Poço Dantas (PB),747,-
Poço de José de Moura (PB),522,-
Pombal (PB),225,-
Prata (PB),789,-
Princesa Isabel (PB),4344,-
Puxinanã (PB),2818,-
Queimadas (PB),3107,-
Quixaba (PB),273,-
Remígio (PB),1708,-
Pedro Régis (PB),655,-
Riachão (PB),1464,-
Riachão do Bacamarte (PB),506,-
Riachão do Poço (PB),328,-
Riacho de Santo Antônio (PB),154,-
Riacho dos Cavalos (PB),587,-
Rio Tinto (PB),9919,-
Salgadinho (PB),582,-
Salgado de São Félix (PB),349,-
Santa Cecília (PB),633,-
Santa Cruz (PB),333,-
Santa Helena (PB),1163,-
Santa Inês (PB),333,-
Santa Luzia (PB),520,-
Santana de Mangueira (PB),933,-
Santana dos Garrotes (PB),694,-
Joca Claudino (PB),270,-
Santa Rita (PB),16448,-
Santa Teresinha (PB),965,-
Santo André (PB),615,-
São Bento (PB),288,-
São Bentinho (PB),201,-
São Domingos do Cariri (PB),437,-
São Domingos (PB),141,-
São Francisco (PB),226,-
São João do Cariri (PB),606,-
São João do Tigre (PB),766,-
São José da Lagoa Tapada (PB),565,-
São José de Caiana (PB),532,-
São José de Espinharas (PB),959,-
São José dos Ramos (PB),816,-
São José de Piranhas (PB),1095,-
São José de Princesa (PB),1829,-
São José do Bonfim (PB),476,-
São José do Brejo do Cruz (PB),154,-
São José do Sabugi (PB),516,-
São José dos Cordeiros (PB),830,-
São Mamede (PB),626,-
São Miguel de Taipu (PB),1007,-
São Sebastião de Lagoa de Roça (PB),819,-
São Sebastião do Umbuzeiro (PB),727,-
Sapé (PB),10799,-
São Vicente do Seridó (PB),798,-
Serra Branca (PB),1388,-
Serra da Raiz (PB),501,-
Serra Grande (PB),484,-
Serra Redonda (PB),672,-
Serraria (PB),1377,-
Sertãozinho (PB),575,-
Sobrado (PB),546,-
Solânea (PB),2399,-
Soledade (PB),818,-
Sossêgo (PB),203,-
Sousa (PB),2707,-
Sumé (PB),1421,-
Tacima (PB),1928,-
Taperoá (PB),939,-
Tavares (PB),3267,-
Teixeira (PB),2360,-
Tenório (PB),657,-
Triunfo (PB),732,-
Uiraúna (PB),1408,-
Umbuzeiro (PB),882,-
Várzea (PB),405,-
Vieirópolis (PB),482,-
Zabelê (PB),417,-
Abreu e Lima (PE),380,-
Afogados da Ingazeira (PE),4678,-
Afrânio (PE),7300,-
Agrestina (PE),1115,-
Água Preta (PE),2193,-
Águas Belas (PE),1962,-
Alagoinha (PE),260,-
Aliança (PE),10204,-
Altinho (PE),1170,-
Amaraji (PE),8165,-
Angelim (PE),951,-
Araçoiaba (PE),1255,-
Araripina (PE),30738,-
Arcoverde (PE),830,-
Barra de Guabiraba (PE),1758,-
Barreiros (PE),2120,-
Belém de Maria (PE),760,-
Belém do São Francisco (PE),7295,-
Belo Jardim (PE),952,-
Betânia (PE),5045,-
Bezerros (PE),1426,-
Bodocó (PE),10050,-
Bom Conselho (PE),4003,-
Bom Jardim (PE),4337,-
Bonito (PE),2760,-
Brejão (PE),542,-
Brejinho (PE),2323,-
Brejo da Madre de Deus (PE),270,-
Buenos Aires (PE),3139,-
Buíque (PE),2590,-
Cabo de Santo Agostinho (PE),20935,-
Cabrobó (PE),4215,-
Cachoeirinha (PE),1150,-
Caetés (PE),8990,-
Calçado (PE),4306,-
Calumbi (PE),670,-
Camaragibe (PE),423,-
Camocim de São Félix (PE),250,-
Camutanga (PE),2275,-
Canhotinho (PE),2554,-
Capoeiras (PE),1048,-
Carnaíba (PE),10081,-
Carnaubeira da Penha (PE),3796,-
Carpina (PE),1874,-
Caruaru (PE),2144,-
Casinhas (PE),2465,-
Catende (PE),1676,-
Cedro (PE),2665,-
Chã de Alegria (PE),2725,-
Chã Grande (PE),328,-
Condado (PE),2099,-
Correntes (PE),2006,-
Cortês (PE),2078,-
Cumaru (PE),2556,-
Cupira (PE),350,-
Custódia (PE),8772,-
Dormentes (PE),7509,-
Escada (PE),7278,-
Exu (PE),17450,-
Feira Nova (PE),455,-
Fernando de Noronha (PE),...,...
Ferreiros (PE),3090,-
Flores (PE),16319,-
Floresta (PE),1884,-
Frei Miguelinho (PE),1181,-
Gameleira (PE),10406,-
Garanhuns (PE),2142,-
Glória do Goitá (PE),2371,-
Goiana (PE),10461,-
Granito (PE),570,-
Gravatá (PE),655,-
Iati (PE),2271,-
Ibimirim (PE),4640,-
Ibirajuba (PE),800,-
Igarassu (PE),6850,-
Iguaracy (PE),5749,-
Inajá (PE),2923,-
Ingazeira (PE),1222,-
Ipojuca (PE),28774,-
Ipubi (PE),15868,-
Itacuruba (PE),316,-
Itaíba (PE),3812,-
Ilha de Itamaracá (PE),10,-
Itambé (PE),15278,-
Itapetim (PE),3751,-
Itapissuma (PE),1608,-
Itaquitinga (PE),5220,-
Jaboatão dos Guararapes (PE),7565,-
Jaqueira (PE),884,-
Jataúba (PE),560,-
Jatobá (PE),268,-
João Alfredo (PE),1421,-
Joaquim Nabuco (PE),1377,-
Jucati (PE),5431,-
Jupi (PE),7307,-
Jurema (PE),2830,-
Lagoa do Carro (PE),782,-
Lagoa de Itaenga (PE),2805,-
Lagoa do Ouro (PE),279,-
Lagoa dos Gatos (PE),1730,-
Lagoa Grande (PE),5608,-
Lajedo (PE),1255,-
Limoeiro (PE),3268,-
Macaparana (PE),3767,-
Machados (PE),3361,-
Manari (PE),2164,-
Maraial (PE),865,-
Mirandiba (PE),2416,-
Moreno (PE),6514,-
Nazaré da Mata (PE),4149,-
Olinda (PE),...,...
Orobó (PE),3210,-
Orocó (PE),2477,-
Ouricuri (PE),14310,-
Palmares (PE),1733,-
Palmeirina (PE),241,-
Panelas (PE),2476,-
Paranatama (PE),2375,-
Parnamirim (PE),5767,-
Passira (PE),2088,-
Paudalho (PE),6235,-
Paulista (PE),...,...
Pedra (PE),3547,-
Pesqueira (PE),2870,-
Petrolândia (PE),4368,-
Petrolina (PE),28430,-
Poção (PE),925,-
Pombos (PE),1855,-
Primavera (PE),9869,-
Quipapá (PE),1867,-
Quixaba (PE),3673,-
Recife (PE),...,...
Riacho das Almas (PE),2759,-
Ribeirão (PE),15360,-
Rio Formoso (PE),10812,-
Sairé (PE),808,-
Salgadinho (PE),1400,-
Salgueiro (PE),1023,-
Saloá (PE),3249,-
Sanharó (PE),2100,-
Santa Cruz (PE),11785,-
Santa Cruz da Baixa Verde (PE),3031,-
Santa Cruz do Capibaribe (PE),261,-
Santa Filomena (PE),9783,-
Santa Maria da Boa Vista (PE),10473,-
Santa Maria do Cambucá (PE),1855,-
Santa Terezinha (PE),3683,-
São Benedito do Sul (PE),647,-
São Bento do Una (PE),7745,-
São Caitano (PE),880,-
São João (PE),14006,-
São Joaquim do Monte (PE),92,-
São José da Coroa Grande (PE),212,-
São José do Belmonte (PE),5766,-
São José do Egito (PE),9695,-
São Lourenço da Mata (PE),6427,-
São Vicente Férrer (PE),7342,-
Serra Talhada (PE),4819,-
Serrita (PE),4746,-
Sertânia (PE),2483,-
Sirinhaém (PE),28510,-
Moreilândia (PE),3087,-
Solidão (PE),3209,-
Surubim (PE),4202,-
Tabira (PE),7148,-
Tacaimbó (PE),360,-
Tacaratu (PE),4940,-
Tamandaré (PE),2044,-
Taquaritinga do Norte (PE),2485,-
Terezinha (PE),975,-
Terra Nova (PE),415,-
Timbaúba (PE),4727,-
Toritama (PE),...,...
Tracunhaém (PE),4190,-
Trindade (PE),3530,-
Triunfo (PE),1725,-
Tupanatinga (PE),2741,-
Tuparetama (PE),2065,-
Venturosa (PE),107,-
Verdejante (PE),898,-
Vertente do Lério (PE),970,-
Vertentes (PE),1562,-
Vicência (PE),17150,-
Vitória de Santo Antão (PE),6196,-
Xexéu (PE),1928,-
Água Branca (AL),1884,-
Anadia (AL),4968,-
Arapiraca (AL),9269,-
Atalaia (AL),13255,-
Barra de Santo Antônio (AL),2792,-
Barra de São Miguel (AL),3274,-
Batalha (AL),1155,-
Belém (AL),328,-
Belo Monte (AL),1268,-
Boca da Mata (AL),12308,-
Branquinha (AL),5321,-
Cacimbinhas (AL),1350,-
Cajueiro (AL),781,-
Campestre (AL),1152,-
Campo Alegre (AL),14410,-
Campo Grande (AL),141,-
Canapi (AL),1635,-
Capela (AL),2637,-
Carneiros (AL),2071,-
Chã Preta (AL),1534,-
Coité do Nóia (AL),1381,-
Colônia Leopoldina (AL),3727,-
Coqueiro Seco (AL),428,-
Coruripe (AL),53712,-
Craíbas (AL),5550,-
Delmiro Gouveia (AL),1990,-
Dois Riachos (AL),1615,-
Estrela de Alagoas (AL),654,-
Feira Grande (AL),2370,-
Feliz Deserto (AL),4123,-
Flexeiras (AL),4166,-
Girau do Ponciano (AL),9841,-
Ibateguara (AL),5876,-
Igaci (AL),4148,-
Igreja Nova (AL),7658,-
Inhapi (AL),3272,-
Jacaré dos Homens (AL),332,-
Jacuípe (AL),2706,-
Japaratinga (AL),2054,-
Jaramataia (AL),407,-
Jequiá da Praia (AL),13081,-
Joaquim Gomes (AL),3010,-
Jundiá (AL),2800,-
Junqueiro (AL),12633,-
Lagoa da Canoa (AL),2950,-
Limoeiro de Anadia (AL),8285,-
Maceió (AL),3464,-
Major Isidoro (AL),2500,-
Maragogi (AL),6214,-
Maravilha (AL),1001,-
Marechal Deodoro (AL),11727,-
Maribondo (AL),421,-
Mar Vermelho (AL),58,-
Mata Grande (AL),3736,-
Matriz de Camaragibe (AL),8795,-
Messias (AL),3341,-
Minador do Negrão (AL),380,-
Monteirópolis (AL),453,-
Murici (AL),8430,-
Novo Lino (AL),3371,-
Olho d'Água das Flores (AL),627,-
Olho d'Água do Casado (AL),2095,-
Olho d'Água Grande (AL),493,-
Olivença (AL),720,-
Ouro Branco (AL),664,-
Palestina (AL),48,-
Palmeira dos Índios (AL),2869,-
Pão de Açúcar (AL),2916,-
Pariconha (AL),2898,-
Paripueira (AL),1764,-
Passo de Camaragibe (AL),8393,-
Paulo Jacinto (AL),447,-
Penedo (AL),18768,-
Piaçabuçu (AL),2788,-
Pilar (AL),7400,-
Pindoba (AL),192,-
Piranhas (AL),2571,-
Poço das Trincheiras (AL),3124,-
Porto Calvo (AL),5736,-
Porto de Pedras (AL),6418,-
Porto Real do Colégio (AL),1777,-
Quebrangulo (AL),2208,-
Rio Largo (AL),12108,-
Roteiro (AL),3503,-
Santa Luzia do Norte (AL),669,-
Santana do Ipanema (AL),4310,-
Santana do Mundaú (AL),8144,-
São Brás (AL),693,-
São José da Laje (AL),8250,-
São José da Tapera (AL),4646,-
São Luís do Quitunde (AL),14170,-
São Miguel dos Campos (AL),20795,-
São Miguel dos Milagres (AL),2218,-
São Sebastião (AL),8840,-
Satuba (AL),1734,-
Senador Rui Palmeira (AL),2129,-
Tanque d'Arca (AL),392,-
Taquarana (AL),4432,-
Teotônio Vilela (AL),16464,-
Traipu (AL),4061,-
União dos Palmares (AL),5369,-
Viçosa (AL),669,-
Amparo do São Francisco (SE),284,-
Aquidabã (SE),1338,-
Aracaju (SE),25,-
Arauá (SE),3417,-
Areia Branca (SE),1500,-
Barra dos Coqueiros (SE),749,-
Boquim (SE),2808,-
Brejo Grande (SE),2316,-
Campo do Brito (SE),835,-
Canhoba (SE),1837,-
Canindé de São Francisco (SE),863,-
Capela (SE),4750,-
Carira (SE),27000,-
Carmópolis (SE),604,-
Cedro de São João (SE),231,-
Cristinápolis (SE),4829,-
Cumbe (SE),3151,-
Divina Pastora (SE),402,-
Estância (SE),3659,-
